form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00844290,SE.4322,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-10-17,46.00,2024-10-17,46.00,Facebook ad,004,C00844290,S,H2CA42205,ROLLINS,WILL,,,,H,42,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
SE,C00844290,SE.4324,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-10-21,57.00,2024-10-21,271.00,Facebook Ad,004,C00844290,S,H4CA27111,WHITESIDES,GEORGE,,,,H,27,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
SE,C00844290,SE.4326,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-10-21,51.00,2024-10-21,51.00,Facebook Ads,004,C00844290,S,H2CA13115,Gray,Adam,,,,H,13,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
SE,C00844290,SE.4328,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-10-23,63.00,2024-10-23,109.00,Facebook ad,004,C00844290,S,H2CA42205,ROLLINS,WILL,,,,H,42,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
SE,C00844290,SE.4329,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-10-25,70.00,2024-10-25,341.00,Facebook ad,004,C00844290,S,H4CA27111,WHITESIDES,GEORGE,,,,H,27,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
SE,C00844290,SE.4331,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-10-28,77.00,2024-10-28,128.00,Facebook ads,004,C00844290,S,H2CA13115,Gray,Adam,,,,H,13,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
SE,C00844290,SE.4333,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-10-29,85.00,2024-10-29,194.00,Facebook ad,004,C00844290,S,H2CA42205,ROLLINS,WILL,,,,H,42,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
SE,C00844290,SE.4311,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-10-30,27.87,2024-10-30,221.87,facebook ad,004,C00844290,S,H2CA42205,ROLLINS,WILL,,,,H,42,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
SE,C00844290,SE.4334,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-10-30,10.17,2024-10-30,351.17,Facebook ad,004,C00844290,S,H4CA27111,WHITESIDES,GEORGE,,,,H,27,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
SE,C00844290,SE.4336,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-11-01,94.00,2024-11-01,315.87,facebook ads,004,C00844290,S,H2CA42205,ROLLINS,WILL,,,,H,42,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
SE,C00844290,SE.4340,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-11-04,104.00,2024-11-04,232.00,Facebook ads,004,C00844290,S,H2CA13115,Gray,Adam,,,,H,13,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
SE,C00844290,SE.4341,,,ORG,Meta,,,,,,1 Hacker Way,,Menlo Park,CA,94025,G2024,,2024-11-05,115.00,2024-11-05,347.00,Facebook ads,004,C00844290,S,H2CA42205,ROLLINS,WILL,,,,H,13,CA,Kilroy,Joshua,Lawrence,,,2024-12-05,
