form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00027342,89254503,,,CCM,Gallego For Arizona,,,,,,PO Box 1710,,Phoenix,AZ,85001,G2024,,2024-10-17,2300.00,0.00,2024 Voluntary Federal General,011,C00558627,Gallego For Arizona,S4AZ00139,Gallego,Ruben,,Rep.,,S,AZ,,,,,,,,,2024 Voluntary Federal General
SB23,C00027342,89254797,,,CCM,Kristin Lyerly For Congress,,,,,,1794 Allouez Ave,Suite C #133,Green Bay,WI,54311,G2024,,2024-10-17,2500.00,0.00,2024 Voluntary Federal General,011,C00875153,Kristin Lyerly For Congress,H4WI08101,Lyerly,Kristin,,Ms.,,H,WI,08,,,,,,,,2024 Voluntary Federal General
SB23,C00027342,89257003,,,CCM,Elizabeth Anderson For Congress,,,,,,PO Box 43234,,Vestavia Hills,AL,35243,G2024,,2024-10-18,-5000.00,0.00,Void - Per LU 136. lost in mail,011,C00857342,Elizabeth Anderson For Congress,H4AL06189,Anderson,Elizabeth,,Ms.,,H,AL,06,,,,,,,,Void - Per LU 136. lost in mail
SB23,C00027342,89257235,,,CCM,Elizabeth Anderson For Congress,,,,,,PO Box 43234,,Vestavia Hills,AL,35243,G2024,,2024-10-18,5000.00,0.00,2024 Voluntary Federal General,011,C00857342,Elizabeth Anderson For Congress,H4AL06189,Anderson,Elizabeth,,Ms.,,H,AL,06,,,,,,,,2024 Voluntary Federal General
SB23,C00027342,89258256,,,CCM,Doggett For Congress,,,,,,1157 San Bernard St.,,Austin,TX,78702,G2024,,2024-10-18,5000.00,0.00,2024 Voluntary Federal General,011,C00286500,Doggett For Congress,H4TX10028,Doggett,Lloyd,,Rep.,,H,TX,37,,,,,,,,2024 Voluntary Federal General
SB23,C00027342,89258841,,,CCM,Himes For Congress,,,,,,"857 Post Road, #312",,Fairfield,CT,06824,G2024,,2024-10-21,5000.00,0.00,2024 Voluntary Federal General,011,C00434191,Himes For Congress,H8CT04172,Himes,Jim,A.,Rep.,,H,CT,04,,,,,,,,2024 Voluntary Federal General
SB23,C00027342,89262462,,,CCM,Friends For Gregory Meeks,,,,,,120-24 Plainview Avenue,,Far Rockaway,NY,11691,G2024,,2024-10-22,2500.00,0.00,2024 Voluntary Federal General,011,C00430991,Friends For Gregory Meeks,H8NY06048,Meeks,Gregory,W.,Rep.,,H,NY,05,,,,,,,,2024 Voluntary Federal General
SB23,C00027342,89262463,,,CCM,Cooke For Congress,,,,,,P.O. Box 1846,,Eau Claire,WI,54702,G2024,,2024-10-22,5000.00,0.00,2024 Voluntary Federal General,011,C00844993,Cooke For Congress,H4WI03169,Cooke,Rebecca,,Ms.,,H,WI,03,,,,,,,,2024 Voluntary Federal General
SB23,C00027342,89262515,,,CCM,Ted Lieu For Congress,,,,,,777 S. Figueroa St.,Suite 4050,Los Angeles,CA,90017,G2024,,2024-10-22,5000.00,0.00,2024 Voluntary Federal General,011,C00556506,Ted Lieu For Congress,H4CA33119,Lieu,Ted,W.,Rep.,,H,CA,33,,,,,,,,2024 Voluntary Federal General
SB23,C00027342,89262517,,,CCM,Dr. Raul Ruiz For Congress,,,,,,PO Box 3433,,Palm Desert,CA,92261,G2024,,2024-10-22,2500.00,0.00,2024 Voluntary Federal General,011,C00502575,Dr. Raul Ruiz For Congress,H2CA36439,Ruiz,Raul,,Rep.,MD,H,CA,36,,,,,,,,2024 Voluntary Federal General
