form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00024281,18074388,,,CCM,Mann For Congress,,,,,,PO Box 1084,,Salina,KS,67402,G2024,,2024-02-22,2500.00,0.00,,011,C00460659,Mann For Congress,H0KS01123,Mann,Tracey,Robert,Rep.,,H,KS,01,,,,,,,,
SB23,C00024281,18074489,,,CCM,Boozman For Arkansas,,,,,,PO Box 671,,Rogers,AR,72757,P2024,,2024-02-22,2500.00,0.00,,011,C00476317,Boozman For Arkansas,S0AR00150,Boozman,John,,Sen.,,S,AR,,,,,,,,,
SB23,C00024281,18074490,,,CCM,Angie Craig For Congress,,,,,,6129 Long Meadow Road,,McLean,VA,22101,G2024,,2024-02-22,1000.00,0.00,,011,C00575209,Angie Craig For Congress,H6MN02131,Craig,Angela,,Rep.,,H,MN,02,,,,,,,,
SB23,C00024281,18074491,,,CCM,Valadao For Congress,,,,,,5132 North Palm Avenue,#227,Fresno,CA,93704,P2024,,2024-02-22,2500.00,0.00,,011,C00499392,Valadao For Congress,H2CA20094,Valadao,David,Goncalves,Rep.,,H,CA,21,,,,,,,,
SB23,C00024281,18110024,,,CCM,David Rouzer For Congress,,,,,,PO Box 3142,,Wilmington,NC,28406,G2024,,2024-03-27,5000.00,0.00,,011,C00501643,David Rouzer For Congress,H2NC07096,Rouzer,David,C.,Rep.,,H,NC,07,,,,,,,,
SB23,C00024281,18110025,,,CCM,Friends Of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,06721,G2024,,2024-03-27,1000.00,0.00,,011,C00677898,Friends Of Jahana Hayes,H8CT05245,Hayes,Jahana,,Rep.,,H,CT,05,,,,,,,,
SB23,C00024281,18110027,,,COM,Emmer Victory Committee,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,,,2024-01-17,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00024281,18110028,,,COM,Johnson Leadership Fund,,,,,,"3337 N. HULLEN ST., SUITE 301",,Metaire,LA,70002,,,2024-01-17,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00024281,18110029,,,CCM,Jim Costa For Congress,,,,,,2037 W Bullard Ave,# 355,Fresno,CA,93711,G2024,,2024-01-30,2500.00,0.00,,011,C00391029,Jim Costa For Congress,H4CA20082,Costa,Jim,,Rep.,,H,CA,16,,,,,,,,
SB23,C00024281,18110030,,,CCM,Friends Of Glenn Thompson,,,,,,400 N. Michael Street,,St. Marys,PA,15857,P2024,,2024-01-30,2500.00,0.00,,011,C00444620,Friends Of Glenn Thompson,H8PA05071,Thompson,Glenn,W.,Rep.,,H,PA,15,,,,,,,,
