form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00507574,500501740,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-15,39.50,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00507574,500497002,,,ORG,"NGP VAN, Inc.",,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2024-04-10,318.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00507574,32776543I,32776543,SA11C,PAC,Pernod Ricard USA LLC PAC,,,,,,100 Manhattanville Rd,,Purchase,NY,105772134,,,2024-04-13,1081.00,0.00,Event Catering,,C00380527,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00507574,500503074,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-04-26,267.82,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00507574,500504405,,,ORG,American Express,,,,,,PO Box 360001,,Fort Lauderdale,FL,333360001,,,2024-04-16,1252.40,0.00,Credit Card Payment - See Below if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00507574,500504406,500504405,SB21B,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-16,218.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00507574,500504407,500504405,SB21B,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-16,258.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00507574,500504408,500504405,SB21B,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-16,388.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00507574,500504409,500504405,SB21B,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-04-16,388.10,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00507574,500503617,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-04-29,316.00,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
