form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00094573,B67004A62869D4FB3AA7,,,PAC,AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION FEDERAL ONLY POLITICAL ACTION COMMITTEE (INSURING A,,,,,,8700 WEST BRYN MAWR,SUITE 1200S,CHICAGO,IL,60631,O2023,Other,2023-02-22,2500.00,,Contribution,011,C00692806,AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION FEDERAL ONLY POLITICAL ACTION COMMITTEE (INSURING A,,,,,,,,,,,,,,,,,,
SB23,C00094573,B93EEF233260E48A3937,,,CCM,BRITT FOR ALABAMA INC,,,,,,PO BOX 3759,,MONTGOMERY,AL,36109,P2028,,2023-04-17,5000.00,,Contribution,011,C00781443,BRITT FOR ALABAMA INC,S2AL00145,Britt,Katie,Boyd,,,S,AL,,,,,,,,,,
SB23,C00094573,BAAF274B1A0ED417D834,,,CCM,DAVIDSON FOR CONGRESS,,,,,,PO BOX 518,,TROY,OH,45373,P2024,,2023-05-02,2500.00,,Contribution,,C00600718,DAVIDSON FOR CONGRESS,H6OH08315,Davidson,Warren,,Rep.,,H,OH,08,,,,,,,,,
SB23,C00094573,BE5C30FAC62A44D4F8E9,,,CCM,FINSTAD FOR CONGRESS,,,,,,PO BOX 923,,NEW ULM,MN,56073,P2024,,2023-04-17,1000.00,,Contribution,011,C00807743,FINSTAD FOR CONGRESS,H2MN01223,Finstad,Brad,,Rep.,,H,MN,01,,,,,,,,,
SB23,C00094573,B7706D1EAC5644B7C963,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO BOX 11,,BONDURANT,IA,50035,P2024,,2023-04-17,1000.00,,Contribution,011,C00784389,IOWANS FOR ZACH NUNN,H2IA03119,Nunn,Zach,,Rep.,,H,IA,03,,,,,,,,,
SB23,C00094573,B1A0DDD1775C14E1AA5A,,,CCM,JERRY CARL FOR CONGRESS,,,,,,PO BOX 852138,,MOBILE,AL,36685,P2024,,2023-03-13,2500.00,,Contribution,011,C00697789,JERRY CARL FOR CONGRESS,H0AL01055,Carl,Jerry,Lee,,JR,H,AL,01,,,,,,,,,
SB23,C00094573,B4D53F0B870074615B72,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,P2024,,2023-04-17,1000.00,,Contribution,011,C00808279,JOHN DUARTE FOR CONGRESS,H2CA13131,Duarte,John,,Rep.,,H,CA,13,,,,,,,,,
SB23,C00094573,BCB8320C32E9B4126A11,,,CCM,LUCAS FOR CONGRESS,,,,,,P.O.Box 31696,,Charlotte,NC,282311696,P2024,,2023-03-01,2500.00,,Contribution,011,C00287912,LUCAS FOR CONGRESS,H4OK06056,Lucas,Frank,D,,,H,OK,03,,,,,,,,,
SB23,C00094573,BEE29359C2C624A519F6,,,CCM,"MARK ALFORD FOR CONGRESS, INC.",,,,,,1272 W. FOXWOOD DR.,,Raymore,MO,640838300,P2024,,2023-04-17,1000.00,,Contribution,011,C00792598,"MARK ALFORD FOR CONGRESS, INC.",H2MO04207,Alford,Mark,,Rep.,,H,MO,04,,,,,,,,,
SB23,C00094573,BD0733D410A4545108F8,,,CCM,MIKE ROGERS FOR CONGRESS,,,,,,"C/O KATE ANDERSON, LLC",P.O. BOX 13428,Birmingham,AL,352023428,P2024,,2023-03-13,2500.00,,Contribution,011,C00367862,MIKE ROGERS FOR CONGRESS,H2AL03032,Rogers,Mike,,Rep.,,H,AL,03,,,,,,,,,
SB23,C00094573,BF5AAB95734C3404F99B,,,CCM,MONICA DE LA CRUZ HERNANDEZ FOR US CONGRESS,,,,,,P.O. BOX 4605,,McAllen,TX,785024605,P2024,,2023-04-17,1000.00,,Contribution,011,C00723072,MONICA DE LA CRUZ HERNANDEZ FOR US CONGRESS,H0TX15124,De La Cruz,Monica,,Rep.,,H,TX,15,,,,,,,,,
SB23,C00094573,B081EC9429584420285E,,,CCM,ROBERT ADERHOLT FOR CONGRESS,,,,,,P. O. BOX 1158,,HALEYVILLE,AL,35565,P2024,,2023-03-27,2500.00,,Contribution,011,C00313247,ROBERT ADERHOLT FOR CONGRESS,H6AL04098,Aderholt,Robert,B.,Rep.,,H,AL,04,,,,,,,,,
SB23,C00094573,B3BC9616EB6254CA6866,,,CCM,TIM SCOTT FOR SENATE,,,,,,1405 ASHLEY RIVER RD,,CHARLESTON,SC,29407,G2022,,2023-04-19,-2500.00,,VOID - Contribution,011,C00540302,TIM SCOTT FOR SENATE,S4SC00240,Scott,Tim,,Sen.,,S,SC,,,,,,,,,,
