form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00819227,SB21B.1033774,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-10-28,25.00,,BANK FEES
SB21B,C00819227,SB21B.1037277,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-11-12,25.00,,BANK FEES
SB21B,C00819227,SB21B.1033647,,,ORG,GO BIG MEDIA,,,,,,44 CANAL CENTER PLZ,SUITE 315,ALEXANDRIA,VA,22314,,,2024-10-28,25000.00,,DIGITAL ADVERTISING
SB21B,C00819227,SB21B.1037270,,,ORG,GO BIG MEDIA,,,,,,44 CANAL CENTER PLZ,SUITE 315,ALEXANDRIA,VA,22314,,,2024-11-12,15000.00,,DIGITAL ADVERTISING
SB21B,C00819227,SB21B.1035135,,,ORG,"RED CURVE SOLUTIONS, LLC",,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2024-11-04,500.00,,COMPLIANCE CONSULTING
SB21B,C00819227,SB21B.1029988,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-17,0.08,,MERCHANT FEES
SB21B,C00819227,SB21B.1031720,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-21,0.01,,MERCHANT FEES
SB21B,C00819227,SB21B.1031724,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-23,1.30,,MERCHANT FEES
SB21B,C00819227,SB21B.1032109,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-24,1.26,,MERCHANT FEES
SB21B,C00819227,SB21B.1032721,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-24,160.03,,MERCHANT FEES
SB21B,C00819227,SB21B.1032999,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-25,0.12,,MERCHANT FEES
SB21B,C00819227,SB21B.1033711,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-29,531.41,,MERCHANT FEES
SB21B,C00819227,SB21B.1034123,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-30,0.32,,MERCHANT FEES
SB21B,C00819227,SB21B.1034480,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-31,0.49,,MERCHANT FEES
SB21B,C00819227,SB21B.1034808,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-01,0.78,,MERCHANT FEES
SB21B,C00819227,SB21B.1035461,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-04,0.17,,MERCHANT FEES
SB21B,C00819227,SB21B.1035914,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-05,0.10,,MERCHANT FEES
SB21B,C00819227,SB21B.1036204,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-06,0.39,,MERCHANT FEES
SB21B,C00819227,SB21B.1038163,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-18,0.07,,MERCHANT FEES
SB21B,C00819227,SB21B.1038750,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-20,1.62,,MERCHANT FEES
SB21B,C00819227,SB21B.1039208,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-21,0.62,,MERCHANT FEES
SB21B,C00819227,SB121B.1039361,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-22,0.10,,MERCHANT FEES
