form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00835041,500110909,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-07,9791.56,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110910,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-14,11605.90,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110911,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-21,114320.06,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110912,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-28,93838.21,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110913,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-31,19038.08,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110914,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-04,9933.17,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110915,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-11,35567.36,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110916,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-18,14880.83,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110917,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-25,41750.44,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110918,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,40186.46,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110919,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-01,2065.56,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110920,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-08,20012.28,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110921,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-15,43703.38,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110922,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-22,30424.63,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110923,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-29,23919.42,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110924,,,PAC,ActBlue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-30,8906.19,0.00,Merchant Processing Fees,001,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110416,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-07-26,87.70,0.00,Banking fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110417,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-07-31,100.00,0.00,Banking fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110418,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-08-29,149.00,0.00,Banking fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110419,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,135.00,0.00,Banking fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110420,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2024-07-31,3143.42,0.00,"Credit card payment, see below if itemized",001,,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110717,500110420,SB21B,ORG,Apple,,,,,,12545 Riata Vista Cir,,Austin,TX,787276524,,,2024-07-17,872.14,0.00,Office Equipment/computers,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500112676,500110420,SB21B,ORG,BILL.Com,,,,,,6220 America Center Dr,Ste 100,San Jose,CA,950022563,,,2024-07-02,58.00,0.00,Payment processing fee,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110719,500110420,SB21B,ORG,BILL.Com,,,,,,6220 America Center Dr,Ste 100,San Jose,CA,950022563,,,2024-07-08,96.86,0.00,Software,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110716,500110420,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-07-19,71.99,0.00,Utilities - Internet,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110721,500110420,SB21B,ORG,Politically Correct Strategies,,,,,,1487 Williams Dr,,Winter Park,FL,327891462,,,2024-07-02,2000.00,0.00,Social Media Consulting,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110720,500110420,SB21B,ORG,USPS,,,,,,325 W Groveland Ave,,Somers Point,NJ,082442010,,,2024-07-08,2.59,0.00,Postage,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500131291,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2024-07-31,2731.01,0.00,Credit Card Payment: see below if itemized,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110723,500131291,SB21B,ORG,Staples,,,,,,500 Staples Dr,,Framingham,MA,017024478,,,2024-06-26,-18.99,0.00,Office supplies,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110722,500131291,SB21B,ORG,ZEROBOUNCE.COM,,,,,,10 E Yanonali St,,Santa Barbara,CA,931011875,,,2024-06-28,2750.00,0.00,Software,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110421,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2024-09-16,9855.57,0.00,"Credit card payment, see below if itemized",001,,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110694,500110421,SB21B,ORG,BILL.Com,,,,,,6220 America Center Dr,Ste 100,San Jose,CA,950022563,,,2024-08-06,146.27,0.00,Software,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110686,500110421,SB21B,ORG,BILL.Com,,,,,,6220 America Center Dr,Ste 100,San Jose,CA,950022563,,,2024-09-06,139.90,0.00,Software,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110692,500110421,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-08-19,71.99,0.00,utilties - internet,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110687,500110421,SB21B,ORG,Staples,,,,,,500 Staples Dr,,Framingham,MA,017024478,,,2024-08-27,-17.99,0.00,Office supplies,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110688,500110421,SB21B,ORG,Staples,,,,,,500 Staples Dr,,Framingham,MA,017024478,,,2024-08-27,17.99,0.00,Office supplies,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110690,500110421,SB21B,ORG,Twitter,,,,,,1355 Market St,,San Francisco,CA,941031307,,,2024-08-22,89.57,0.00,Software,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110689,500110421,SB21B,ORG,USPS,,,,,,325 W Groveland Ave,,Somers Point,NJ,082442010,,,2024-08-27,7.30,0.00,postage,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110700,500110421,SB21B,ORG,Vote.Org,,,,,,1201 Connecticut Ave NW,Ste 531,Washington,DC,200362729,,,2024-08-23,9000.00,0.00,Software,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110497,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2024-09-30,285.62,0.00,Credit Card Payment: see below if itemized,001,,,,,,,,,,,,,,,,,,,
SB21B,C00835041,500110511,500110497,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-09-19,71.99,0.00,Utilities - Internet,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110516,500110497,SB21B,ORG,Staples,,,,,,500 Staples Dr,,Framingham,MA,017024478,,,2024-09-13,-20.00,0.00,Office Supplies,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110517,500110497,SB21B,ORG,Staples,,,,,,500 Staples Dr,,Framingham,MA,017024478,,,2024-09-13,23.98,0.00,Office supplies,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110518,500110497,SB21B,ORG,USPS,,,,,,325 W Groveland Ave,,Somers Point,NJ,082442010,,,2024-09-13,21.90,0.00,postage,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110513,500110497,SB21B,ORG,USPS,,,,,,325 W Groveland Ave,,Somers Point,NJ,082442010,,,2024-09-16,58.40,0.00,postage,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110514,500110497,SB21B,ORG,USPS,,,,,,325 W Groveland Ave,,Somers Point,NJ,082442010,,,2024-09-16,73.00,0.00,postage,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110512,500110497,SB21B,ORG,USPS,,,,,,325 W Groveland Ave,,Somers Point,NJ,082442010,,,2024-09-18,14.60,0.00,postage,001,,,,,,,,,,,,,,,,,,X,*
SB21B,C00835041,500110510,500110497,SB21B,ORG,USPS,,,,,,325 W Groveland Ave,,Somers Point,NJ,082442010,,,2024-09-23,21.90,0.00,postage,001,,,,,,,,,,,,,,,,,,X,*
