form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00397851,B878543,,,CCM,Michael Carbone for State Representative - District 25,,,,,,2249 N Acacia Way,,Buckeye,AZ,85396,P2024,,2024-07-18,750.00,,P-2024 State House 25 AZ,011,,,,Carbone,Michael,,,,H,AZ,25,,,,,,,,
SB29,C00397851,B878541,,,CCM,Contreras for House,,,,,,12204 W Mohave St,,Avondale,AZ,85323,P2024,,2024-07-18,750.00,,P-2024 State House 22 AZ,011,,,,Contreras,Guadalupe,,,,H,AZ,22,,,,,,,,
SB29,C00397851,B878544,,,CCM,Oscar for AZ House,,,,,,8221 S 33rd Drive,,Laveen,AZ,85339,P2024,,2024-07-18,750.00,,P-2024 State House 11 AZ,011,,,,De Los Santos,Oscar,,,,H,AZ,11,,,,,,,,
SB29,C00397851,B878548,,,CCM,Eva Diaz for Arizona State Senate,,,,,,901 N Christa Way,,Tolleson,AZ,85353,P2024,,2024-07-18,750.00,,P-2024 State Senate 22 AZ,011,,,,Diaz,Eva,,,,S,AZ,22,,,,,,,,
SB29,C00397851,B878539,,,CCM,Brian Fernandez for State Senate,,,,,,PO  Box 545,,Yuma,AZ,85366,P2024,,2024-07-18,750.00,,P-2024 State Senate 23 AZ,011,,,,Fernandez,Brian,,,,S,AZ,23,,,,,,,,
SB29,C00397851,B878546,,,CCM,Stephanie Stahl Hamilton for Representative,,,,,,2709 E Croyden St.,,Tucson,AZ,85716,P2024,,2024-07-18,750.00,,P-2024 State House 21 AZ,011,,,,Hamilton,Stephanie,S,,,H,AZ,21,,,,,,,,
SB29,C00397851,B878540,,,CCM,Vote Livingston LD28,,,,,,9559 W Menadota Drive,,Peoria,AZ,85382,P2024,,2024-07-18,750.00,,P-2024 State House 28 AZ,011,,,,Livingston,David,,,,H,AZ,28,,,,,,,,
SB29,C00397851,B878538,,,CCM,Analise Ortiz for Arizona,,,,,,P.O. Box 14842,,Phoenix,AZ,85063,P2024,,2024-07-18,750.00,,P-2024 State House 24 AZ,011,,,,Ortiz,Analise,,,,H,AZ,24,,,,,,,,
SB29,C00397851,B879158,,,CCM,Bennet for Senate,,,,,,2150 Ewin Dr.,,Prescott,AZ,86305,P2024,,2024-07-25,1000.00,,P-2024 State Senate 01 AZ,011,,,,Bennett,Ken,R,,,S,AZ,01,,,,,,,,
SB29,C00397851,B879157,,,CCM,Consuelo Hernandez for State Representative,,,,,,2230 E Nevada St,,Tuscon,AZ,85706,P2024,,2024-07-25,750.00,,P-2024 State House 21 AZ,011,,,,Hernandez,Consuelo,,,,H,AZ,21,,,,,,,,
SB29,C00397851,B879137,,,CCM,Sarah Liguori for State Representative - District 28,,,,,,316 W MONTEBELLO AVE,,Phoenix,AZ,85013,P2024,,2024-07-25,750.00,,P-2024 State House 5 AZ,011,,,,Liguori,Sarah,,,,H,AZ,05,,,,,,,,
SB29,C00397851,B879136,,,CCM,Martinez for AZ,,,,,,PO Box 13125,,Casa Grande,AZ,85130,P2024,,2024-07-25,1000.00,,P-2024 State House 16 AZ,011,,,,Martinez,Teresa,,,,H,AZ,16,,,,,,,,
SB29,C00397851,B878125,,,PTY,ILLINOIS HOUSE DEMOCRATIC MAJORITY,,,,,,P. O. BOX 118,,SPRINGFIELD,IL,62705,O2024,Not Applicable,2024-07-15,3500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00397851,B878126,,,PTY,IL Senate Democratic Fund,,,,,,P.O. Box 5537,,Springfield,IL,62705,O2024,Not Applicable,2024-07-15,3500.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00397851,B878127,,,PTY,House Republican Majority,,,,,,16W281 83rd St Suite D,,Burr Ridge,IL,60527,O2024,Not Applicable,2024-07-15,3000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00397851,B878107,,,CCM,Anderson for Illinois,,,,,,4343 16th St. #300,,Moline,IL,61265,P2026,,2024-07-15,1000.00,,P-2026 State Senate 47 IL,011,,,,Anderson,Neil,,,,S,IL,47,,,,,,,,
SB29,C00397851,B878108,,,CCM,Cervantes for Illinois,,,,,,PO Box 8415,,Chicago,IL,60608,G2024,,2024-07-15,500.00,,G-2024 State Senate 1 IL,011,,,,Cervantes,Javier,,,,S,IL,01,,,,,,,,
SB29,C00397851,B878109,,,CCM,Friends of Bill Cunningham,,,,,,10402 S. Western Avenue,,Chicago,IL,60643,P2026,,2024-07-15,1500.00,,P-2026 State Senate 18 IL,011,,,,Cunningham,Bill,,,,S,IL,18,,,,,,,,
SB29,C00397851,B878110,,,CCM,Friends of John Curran,,,,,,473 S. Argyle Ave. Suite 1B,,Elmhurst,IL,60126,P2026,,2024-07-15,500.00,,P-2026 State Senate 41 IL,011,,,,Curran,John,,,,S,IL,41,,,,,,,,
SB29,C00397851,B878111,,,CCM,Friends of Don Harmon,,,,,,6939 W. North Avenue,,Oak Park,IL,60302,P2026,,2024-07-15,3500.00,,P-2026 State Senate 39 IL,011,,,,Harmon,Don,,,,S,IL,39,,,,,,,,
SB29,C00397851,B878112,,,CCM,Friends of Napoleon Harris for State Senate,,,,,,PO Box 429,,Flossmoor,IL,60422,P2026,,2024-07-15,500.00,,P-2026 State Senate 15 IL,011,,,,Harris,Napoleon,,,,S,IL,15,,,,,,,,
SB29,C00397851,B878114,,,CCM,Citizens for Linda Holmes,,,,,,PO Box 6374,,Aurora,IL,60598,P2026,,2024-07-15,1500.00,,P-2026 State Senate 42 IL,011,,,,Holmes,Linda,,,,S,IL,42,,,,,,,,
SB29,C00397851,B878113,,,CCM,Friends of Mattie Hunter,,,,,,P.O. Box 439430,,Chicago,IL,60643,P2026,,2024-07-15,1000.00,,P-2026 State Senate 03 IL,011,,,,Hunter,Mattie,,,,S,IL,03,,,,,,,,
SB29,C00397851,B878115,,,CCM,Friends of Adriane Johnson,,,,,,2033 N. Milwaukee Ave. #214,,Riverwoods,IL,60015,P2026,,2024-07-15,500.00,,P-2026 State Senate 30 IL,011,,,,Johnson,Adriane,,,,S,IL,30,,,,,,,,
SB29,C00397851,B878122,,,CCM,Citizens for Charlie Meier,,,,,,203 South Abby Road,,Okawville,IL,62271,G2024,,2024-07-15,250.00,,G-2024 State House 109 IL,011,,,,Meier,Charles,,,,H,IL,10,,,,,,,,
SB29,C00397851,B878116,,,CCM,Friends for Anna Moeller,,,,,,1100 N. Sparings Street,,Elgin,IL,60120,G2024,,2024-07-15,1000.00,,G-2024 State House 43 IL,011,,,,Moeller,Anna,,,,H,IL,43,,,,,,,,
SB29,C00397851,B878117,,,CCM,Friends of Bob Morgan,,,,,,PO Box 1074,,Deerfield,IL,60015,G2024,,2024-07-15,1000.00,,G-2024 State House 58 IL,011,,,,Morgan,Bob,,,,H,IL,58,,,,,,,,
SB29,C00397851,B878118,,,CCM,Julie Morrison for State Senate,,,,,,PO Box 646,,Deerfield,IL,60015,P2026,,2024-07-15,1000.00,,P-2026 State Senate 29 IL,011,,,,Morrison,Julie,,,,S,IL,29,,,,,,,,
SB29,C00397851,B878224,,,CCM,Friends of Dave Severin,,,,,,PO Box 10 405 Mitchell St,,Benton,IL,62812,G2024,,2024-07-15,250.00,,G-2024 State House 116 IL,011,,,,Severin,Dave,,,,H,IL,11,,,,,,,,
SB29,C00397851,B878120,,,CCM,Friends of Elgie Sims,,,,,,8142A S. Prarie Park Place,,Chicago,IL,60619,P2026,,2024-07-15,1000.00,,P-2026 State Senate 17 IL,011,,,,Sims,Elgie,R,,Jr.,S,IL,17,,,,,,,,
SB29,C00397851,B878119,,,CCM,Friends of Ryan Spain,,,,,,PO Box 1575,,Peoria,IL,61655,G2024,,2024-07-15,500.00,,G-2024 State House 73 IL,011,,,,Spain,Ryan,,,,H,IL,73,,,,,,,,
SB29,C00397851,B878123,,,CCM,Friends of Dan Swanson,,,,,,4282 IL Rte 17,,Alpha,IL,61413,G2024,,2024-07-15,500.00,,G-2024 State House 71 IL,011,,,,Swanson,Dan,,,,H,IL,71,,,,,,,,
SB29,C00397851,B878124,,,CCM,Jil Tracy for State Senate,,,,,,1628 Fieldstone Drive,,Quincy,IL,62305,P2026,,2024-07-15,500.00,,P-2026 State Senate 50 IL,011,,,,Tracy,Jil,,,,S,IL,50,,,,,,,,
SB29,C00397851,B878121,,,CCM,"The People for Emanuel ""Chris"" Welch",,,,,,10055 W. Roosevelt Ste D,,Westchester,IL,60154,G2024,,2024-07-15,3500.00,,G-2024 State House 07 IL,011,,,,Welch,"Emanuel ""Chris""",,,,H,IL,07,,,,,,,,
SB29,C00397851,B879076,,,CCM,Carol Ammons for State Representative,,,,,,P.O. Box 53,,Urbana,IL,25651,G2024,,2024-07-25,500.00,,G-2024 State House 103 IL,011,,,,Ammons,Carol,,,,H,IL,10,,,,,,,,
