form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00450239,SB23.7420,,,CCM,Andy Ogles for Congress,,,,,,29 Public Square,,Columbia,TN,38401,P2024,,2023-11-30,500.00,,contribution,,C00811844,Andy Ogles for Congress,H2TN05446,Ogles,Andy,,,,H,TN,05,,,,,,,,
SB23,C00450239,SB23.7419,,,CCM,Byron Donalds for Congress,,,,,,2430 Vanderbilt Beach Road,Suite 108 PMB 260,Naples,FL,34108,P2024,,2023-11-29,1000.00,,contribution,,C00733329,Byron Donalds for Congress,H0FL19205,Donalds,Byron,,,,H,FL,19,,,,,,,,
SB23,C00450239,SB23.7443,,,CCM,Cole for Congress,,,,,,P. O. Box 722256,,Norman,OK,73070,P2024,,2023-07-27,420.00,,inkind - cigars,,C00379735,Cole for Congress,H2OK04055,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00450239,SB23.7444,,,CCM,Cole for Congress,,,,,,P. O. Box 722256,,Norman,OK,73070,P2024,,2023-07-27,148.30,,inkind - cigars,,C00379735,Cole for Congress,H2OK04055,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00450239,SB23.7445,,,CCM,Cole for Congress,,,,,,P. O. Box 722256,,Norman,OK,73070,P2024,,2023-07-27,187.50,,inkind - cigars,,C00379735,Cole for Congress,H2OK04055,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00450239,SB23.7437,,,CCM,"Donald M. Payne, Jr. for Congress",,,,,,P. O. Box 2406,,Newark,NJ,07114,P2024,,2023-07-25,170.00,,inkind - cigars,,C00519355,"Donald M. Payne, Jr. for Congress",H2NJ10154,Payne,Donald,M.,Jr.,,H,NJ,10,,,,,,,,
SB23,C00450239,SB23.7439,,,CCM,"Donald M. Payne, Jr. for Congress",,,,,,P. O. Box 2406,,Newark,NJ,07114,P2024,,2023-07-25,98.25,,inkind - cigars,,C00519355,"Donald M. Payne, Jr. for Congress",H2NJ10154,Payne,Donald,M.,Jr.,,H,NJ,10,,,,,,,,
SB23,C00450239,SB23.7418,,,CCM,Langworthy for Congress,,,,,,P. O. Box 120,,Clarence,NY,14031,P2024,,2023-11-06,500.00,,contribution,,C00817932,Langworthy for Congress,H2NY23228,Langworthy,Nick,,,,H,NY,23,,,,,,,,
SB23,C00450239,SB23.7324,,,CCM,Meuser for Congress,,,,,,P. O. Box 183,,Hudson,WI,54016,P2024,,2023-07-18,1500.00,,contribution,,C00654723,Meuser for Congress,H8PA10147,Meuser,Daniel,,,,H,PA,09,,,,,,,,
SB23,C00450239,SB23.7455,,,CCM,Mike Flood for Congress,,,,,,P. O. Box 81041,,Lincoln,NE,68501,P2024,,2023-12-05,367.56,,inkind - cigars,,C00801241,Mike Flood for Congress,H2NE01118,Flood,Mike,,,,H,NE,01,,,,,,,,
SB23,C00450239,SB23.7413,,,CCM,Miller-Meeks for Congress,,,,,,P. O. Box 33,,Ottumwa,IA,52501,P2024,,2023-10-26,1000.00,,contribution,,C00558825,Miller-Meeks for Congress,H8IA02043,Miller-Meeks,Mariannette Jane,,,,H,IA,01,,,,,,,,
SB23,C00450239,SB23.7433,,,CCM,Nehls for Congress,,,,,,15500 Voss Road,Suite 518,Sugar Land,TX,77498,P2024,,2023-07-18,312.50,,inkind - cigars,,C00730150,Nehls for Congress,H0TX22302,Nehls,Troy,,,,H,TX,22,,,,,,,,
SB23,C00450239,SB23.7451,,,CCM,Pete Ricketts for Senate,,,,,,11235 Davenport Street,Suite 107,Omaha,NE,68154,P2024,,2023-10-23,800.00,,inkind - cigars,,C00832436,Pete Ricketts for Senate,S6NE00129,Ricketts,Pete,,,,S,NE,00,,,,,,,,
SB23,C00450239,SB23.7407,,,CCM,Rudy for Indiana,,,,,,P. O. Box 26141,,Alexandria,VA,22313,P2024,,2023-09-26,1000.00,,contribution,,C00822767,Rudy for Indiana,H2IN02295,Yakym,Rudy,C.,,III,H,IN,02,,,,,,,,
SB23,C00450239,SB23.7447,,,CCM,Rudy for Indiana,,,,,,P. O. Box 26141,,Alexandria,VA,22313,P2024,,2023-09-26,180.00,,inkind - cigars,,C00822767,Rudy for Indiana,H2IN02295,Yakym,Rudy,C.,,III,H,IN,02,,,,,,,,
