form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00117861,SB23.25181,,,CCM,AUGUST PFLUGER FOR CONGRESS,,,,,,PO BOX 3530,,SAN ANGELO,TX,76902,P2026,,2024-12-20,1000.00,,Contribution,,C00719294,AUGUST PFLUGER FOR CONGRESS,,,,,,,H,TX,11,,,,,,,,
SB23,C00117861,SB23.25178,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,85740,P2026,,2024-12-20,1000.00,,Contribution,,C00786194,CISCOMANI FOR CONGRESS,,,,,,,H,AZ,06,,,,,,,,
SB23,C00117861,SB23.25183,,,CCM,EMMER FOR CONGRESS,,,,,,PO BOX 279,,ELK RIVER,MN,55330,P2026,,2024-12-20,1000.00,,Contribution,,C00545749,EMMER FOR CONGRESS,,,,,,,H,MN,06,,,,,,,,
SB23,C00117861,SB23.25172,,,CCM,"FRIENDS OF JIMMY PATRONIS, INC.",,,,,,421 OFFICE PARK DRIVE,,MOUNTAIN BROOK,AL,35223,P2026,,2024-12-20,2500.00,,Contribution,,C00893594,"FRIENDS OF JIMMY PATRONIS, INC.",,,,,,,H,FL,01,,,,,,,,
SB23,C00117861,SB23.25186,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,P2026,,2024-12-20,2500.00,,Contribution,,C00541862,JASON SMITH FOR CONGRESS,,,,,,,H,MO,08,,,,,,,,
SB23,C00117861,SB23.25187,,,CCM,JIM JORDAN FOR CONGRESS,,,,,,PO BOX 355,,DELAWARE,OH,43015,P2026,,2024-12-20,2500.00,,Contribution,,C00416594,JIM JORDAN FOR CONGRESS,,,,,,,H,OH,04,,,,,,,,
SB23,C00117861,SB23.25168,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,G2024,,2024-12-17,-1000.00,,Void of 9/06/2024 Contribution,,C00806018,LALOTA FOR CONGRESS,,,,,,,H,NY,01,,,,,,,,
SB23,C00117861,SB23.25188,,,CCM,MARIO DIAZ-BALART FOR CONGRESS,,,,,,8724 SW 72ND ST,# 420,MIAMI,FL,33173,P2026,,2024-12-20,2500.00,,Contribution,,C00376087,MARIO DIAZ-BALART FOR CONGRESS,,,,,,,H,FL,25,,,,,,,,
SB23,C00117861,SB23.25192,,,CCM,NRCC,,,,,,320 FIRST STREET SE,.,WASHINGTON,DC,20003,P2026,,2024-12-26,15000.00,,Contribution,,C00075820,NRCC,,,,,,,,,,,,,,,,,
SB23,C00117861,SB23.25182,,,CCM,TONY GONZALES FOR CONGRESS,,,,,,14439 NW MILITARY HWY,STE 108-488,SAN ANTONIO,TX,78231,P2026,,2024-12-20,1000.00,,Contribution,,C00706614,TONY GONZALES FOR CONGRESS,,,,,,,H,TX,23,,,,,,,,
SB23,C00117861,SB23.25175,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,93704,P2026,,2024-12-20,519.35,,Contribution,,C00499392,VALADAO FOR CONGRESS,,,,,,,H,CA,22,,,,,,,,
