form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00295527,B851087,,,CCM,Biggs for Congress,,,,,,"228 S Washington St., Ste. 115",,Alexandria,VA,22314,P2024,,2023-06-27,1000.00,,Contribution,011,C00610451,,H6AZ05083,Biggs,Andy,,,,H,AZ,05,,,,,,,,
SB23,C00295527,B851088,,,CCM,Bishop for Congress,,,,,,PO Box 11115,,Charlotte,NC,28220,P2024,,2023-06-27,1000.00,,Contribution,011,C00699660,,H0NC09187,Bishop,Dan,,,,H,NC,08,,,,,,,,
SB23,C00295527,B851089,,,CCM,Burchett for Congress,,,,,,PO Box 51345,,Knoxville,TN,37950,P2024,,2023-06-27,1000.00,,Contribution,011,C00652149,,H8TN02119,Burchett,Tim,,,,H,TN,02,,,,,,,,
SB23,C00295527,B851090,,,CCM,Cloud for Congress,,,,,,PO Box 7027,,Victoria,TX,77903,P2024,,2023-06-27,1000.00,,Contribution,011,C00655332,,H8TX27049,Cloud,Michael,,,,H,TX,27,,,,,,,,
SB23,C00295527,B851091,,,CCM,Clyde for Congress Inc.,,,,,,PO Box 888,,Jefferson,GA,30549,P2024,,2023-06-27,1000.00,,Contribution,011,C00740100,,H0GA09246,Clyde,Andrew,,,,H,GA,09,,,,,,,,
SB23,C00295527,B851092,,,CCM,Eric Burlison for Congress,,,,,,2135 E. Independence Ave. #1007,,Springfield,MO,65804,P2024,,2023-06-27,1000.00,,Contribution,011,C00788414,,H2MO07143,Burlison,Eric,,,,H,MO,07,,,,,,,,
SB23,C00295527,B851093,,,CCM,Good for Congress,,,,,,PO Box 117,,Lovingston,VA,22949,P2024,,2023-06-27,1000.00,,Contribution,011,C00721308,,H0VA05160,Good,Robert,,,,H,VA,05,,,,,,,,
SB23,C00295527,B851095,,,CCM,Matt for Montana,,,,,,PO Box 4907,,Helena,MT,59604,P2024,,2023-06-27,5000.00,,Contribution,011,C00548289,,H4MT00050,Rosendale,Matt,,,,H,MT,02,,,,,,,,
SB23,C00295527,B851096,,,CCM,Mooney for Senate Inc.,,,,,,PO Box 1003,,Charles Town,WV,25414,P2024,,2023-06-27,5000.00,,Contribution,011,C00828475,,S4WV00324,Mooney,Alexander,X,,,S,WV, ,,,,,,,,
SB23,C00295527,B851097,,,CCM,Patriots for Perry,,,,,,PO Box 633,,New Cumberland,PA,17070,P2024,,2023-06-27,1000.00,,Contribution,011,C00510164,,H2PA04135,Perry,Scott,,,,H,PA,10,,,,,,,,
