form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00784694,SB29.4669,,,COM,Albanese and Heller for Readington Twp Committee,,,,,,PO Box 82,,Readington,NJ,08870,G2023,,2023-10-23,500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4656,,,COM,Baumann and Seville for Bernards Township Committee,,,,,,PO Box 8656,,Somerville,NJ,08876,G2023,,2023-10-04,3000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4664,,,COM,Durr for Senate,,,,,,816 N Delsea Dr,Unit 412,Glassboro,NJ,08028,G2023,,2023-10-04,1000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4666,,,COM,Hunterdon County Republican Committee,,,,,,1 State Highway 12,Ste105,Flemington,NJ,08822,,,2023-10-13,10000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4647,,,COM,Moench Krish Ring,,,,,,PO Box 8658,,Somerville,NJ,08876,,,2023-10-03,3000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4651,,,COM,Morris County Republican Committee,,,,,,51 Gibraltar Drive,Suite 1D,Morris Plains,NJ,07950,,,2023-10-03,10000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4662,,,COM,Pappas Traphagen Zhang for LD 16,,,,,,PO Box 285,,Liberty Corner,NJ,07938,G2023,,2023-10-04,5000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4660,,,COM,Somerset County Republican Organization,,,,,,66 E Main Street,,Somerville,NJ,08876,,,2023-10-03,10000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4655,,,COM,Sussex County GOP,,,,,,383 Maxim Drive,,Andover,NJ,07821,,,2023-10-03,10000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4658,,,COM,Together for Summit,,,,,,PO Box 408,,Bayville,NJ,08721,G2023,,2023-10-04,2500.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4649,,,COM,Union County Republican Committee,,,,,,425 N Ave E,,Westfield,NJ,07090,,,2023-10-03,10000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4654,,,COM,Warren County Republican Committee,,,,,,PO Box 446,,Belvidere,NJ,07823,,,2023-10-03,10000.00,,Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00784694,SB29.4667,,,COM,Westfield Town Republican Committee,,,,,,PO Box 611,,Westfield,NJ,07091,G2023,,2023-10-11,2500.00,,contribution,011,,,,,,,,,,,,,,,,,,,
