form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00758003,500011069,,,ORG,Campaign Ad Cloud,,,,,,525 S Meridian St,Ste 1E6,Indianapolis,IN,462251108,G2024,,2024-11-03,5500.00,2024-11-03,23201.93,Digital Ad Services,,,S,P80000722,BIDEN,JOSEPH,JR,,,P,00,US,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010989,,,ORG,Daily News-Record,,,,,,231 S Liberty St,,Harrisonburg,VA,228013621,G2024,,2024-10-28,1020.00,2024-10-28,23201.93,Print Advertisement,,,S,P80000722,BIDEN,JOSEPH,JR,,,P,00,US,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010990,,,ORG,Daily News-Record,,,,,,231 S Liberty St,,Harrisonburg,VA,228013621,G2024,,2024-10-28,1020.00,2024-10-28,14715.43,Print Advertisement,,,S,S2VA00142,KAINE,TIMOTHY,MICHAEL,,,S,00,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010991,,,ORG,Daily News-Record,,,,,,231 S Liberty St,,Harrisonburg,VA,228013621,G2024,,2024-10-28,1020.00,2024-10-28,6233.02,Print Advertisement,,,S,H4VA06061,MITCHELL,KEN,,,,H,06,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010780,,,ORG,Eastern Shore Post,,,,,,25248 Charles M Lankford Jr Memori,,Onley,VA,23418,G2024,,2024-10-18,2183.34,2024-10-18,23201.93,Print Advertising,,,S,P80000722,BIDEN,JOSEPH,JR,,,P,00,US,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010781,,,ORG,Eastern Shore Post,,,,,,25248 Charles M Lankford Jr Memori,,Onley,VA,23418,G2024,,2024-10-18,2183.33,2024-10-18,5350.65,Print Advertising,,,S,H4VA02060,COTTER SMASAL,MISSY,,,,H,02,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010782,,,ORG,Eastern Shore Post,,,,,,25248 Charles M Lankford Jr Memori,,Onley,VA,23418,G2024,,2024-10-18,2183.33,2024-10-18,14715.43,Print Advertising,,,S,S2VA00142,KAINE,TIMOTHY,MICHAEL,,,S,00,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500011066,,,ORG,Eastern Shore Post,,,,,,25248 Charles M Lankford Jr Memori,,Onley,VA,23418,G2024,,2024-11-02,700.00,2024-11-01,23201.93,Print Advertising,,,S,P80000722,BIDEN,JOSEPH,JR,,,P,00,US,McNally,Ian,,,,2024-12-05,
SE,C00758003,500011067,,,ORG,Eastern Shore Post,,,,,,25248 Charles M Lankford Jr Memori,,Onley,VA,23418,G2024,,2024-11-02,700.00,2024-11-01,14715.43,Print Advertising,,,S,S2VA00142,KAINE,TIMOTHY,MICHAEL,,,S,00,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500011068,,,ORG,Eastern Shore Post,,,,,,25248 Charles M Lankford Jr Memori,,Onley,VA,23418,G2024,,2024-11-02,700.00,2024-11-01,5350.65,Print Advertising,,,S,H4VA02060,COTTER SMASAL,MISSY,,,,H,02,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500011011,,,ORG,Fincastle Herald,,,,,,7 S Roanoke St,,Fincastle,VA,240903103,G2024,,2024-10-29,293.44,2024-10-29,23201.93,Print Advertising,,,S,P80000722,BIDEN,JOSEPH,JR,,,P,00,US,McNally,Ian,,,,2024-12-05,
SE,C00758003,500011012,,,ORG,Fincastle Herald,,,,,,7 S Roanoke St,,Fincastle,VA,240903103,G2024,,2024-10-29,293.44,2024-10-29,14715.43,Print Advertising,,,S,S2VA00142,KAINE,TIMOTHY,MICHAEL,,,S,00,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500011013,,,ORG,Fincastle Herald,,,,,,7 S Roanoke St,,Fincastle,VA,240903103,G2024,,2024-10-29,117.38,2024-10-29,6233.02,Print Advertising,,,S,H4VA06061,MITCHELL,KEN,,,,H,06,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010958,,,ORG,Lamar Advertising Company,,,,,,5321 Corporate Blvd,,Baton Rouge,LA,708082506,G2024,,2024-10-28,203.34,2024-10-24,23201.93,Billboard Advertising,,,S,P80000722,BIDEN,JOSEPH,JR,,,P,00,US,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010959,,,ORG,Lamar Advertising Company,,,,,,5321 Corporate Blvd,,Baton Rouge,LA,708082506,G2024,,2024-10-28,272.50,2024-10-24,23201.93,Billboard Advertising,,,S,P80000722,BIDEN,JOSEPH,JR,,,P,00,US,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010960,,,ORG,Lamar Advertising Company,,,,,,5321 Corporate Blvd,,Baton Rouge,LA,708082506,G2024,,2024-10-28,272.50,2024-10-24,23201.93,Billboard Advertising,,,S,P80000722,BIDEN,JOSEPH,JR,,,P,00,US,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010961,,,ORG,Lamar Advertising Company,,,,,,5321 Corporate Blvd,,Baton Rouge,LA,708082506,G2024,,2024-10-28,272.50,2024-10-24,14715.43,Billboard Advertising,,,S,S2VA00142,KAINE,TIMOTHY,MICHAEL,,,S,00,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010962,,,ORG,Lamar Advertising Company,,,,,,5321 Corporate Blvd,,Baton Rouge,LA,708082506,G2024,,2024-10-28,272.50,2024-10-24,14715.43,Billboard Advertising,,,S,S2VA00142,KAINE,TIMOTHY,MICHAEL,,,S,00,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010963,,,ORG,Lamar Advertising Company,,,,,,5321 Corporate Blvd,,Baton Rouge,LA,708082506,G2024,,2024-10-28,203.33,2024-10-24,14715.43,Billboard Advertising,,,S,S2VA00142,KAINE,TIMOTHY,MICHAEL,,,S,00,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010964,,,ORG,Lamar Advertising Company,,,,,,5321 Corporate Blvd,,Baton Rouge,LA,708082506,G2024,,2024-10-28,203.33,2024-10-24,203.33,Billboard Advertising,,,S,H4VA04066,MCCLELLAN,JENNIFER,,,,H,04,VA,McNally,Ian,,,,2024-12-05,
SE,C00758003,500010965,,,ORG,Lamar Advertising Company,,,,,,5321 Corporate Blvd,,Baton Rouge,LA,708082506,G2024,,2024-10-28,272.50,2024-10-24,1015.16,Billboard Advertising,,,S,H4VA01096,MEHTA,LESLIE,,,,H,01,VA,McNally,Ian,,,,2024-12-05,
