form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00629212,500026867,,,CCM,Debbie For Florida,,,,,,PO Box 432250,,South Miami,FL,332432250,P2024,,2023-08-25,5000.00,0.00,Contribution,,C00848648,,,Mucarsel-Powell,Debbie,,,,S,FL,00,,,,,,,,
SB23,C00629212,500027031,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,E2023,Recount,2023-09-28,45000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00629212,500027384,,,PTY,Nevada State Democratic Party,,,,,,409 Horn St,,Las Vegas,NV,891072121,,,2023-12-14,5000.00,0.00,Contribution,,C00208991,Nevada State Democratic Party,,,,,,,,,,,,,,,,,
SB23,C00629212,500027034,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2023-09-28,5000.00,0.00,Contribution,,C00668228,,,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00629212,500027035,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,G2024,,2023-09-28,5000.00,0.00,Contribution,,C00668228,,,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00629212,500027038,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-09-27,5000.00,0.00,Contribution,,C00326801,,,Baldwin,Tammy,,,,S,WI,00,,,,,,,,
SB23,C00629212,500027039,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2023-09-27,5000.00,0.00,Contribution,,C00326801,,,Baldwin,Tammy,,,,S,WI,00,,,,,,,,
SB23,C00629212,500026761,,,CCM,Whitehouse For Senate,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2023-09-07,-5000.00,0.00,Voided check from 6/26/2023,,C00410803,,,Whitehouse,Sheldon,,,,S,RI,00,,,,,,,,
SB23,C00629212,500026762,,,CCM,Whitehouse For Senate,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2023-09-07,5000.00,0.00,Reissue of voided check from 6/26/2023,,C00410803,,,Whitehouse,Sheldon,,,,S,RI,00,,,,,,,,
SB23,C00629212,500027042,,,PAC,WomenCount PAC,,,,,,425 Market St,Fl 26,San Francisco,CA,941055401,,,2023-09-20,2500.00,0.00,Contribution,,C00450098,WomenCount PAC,,,,,,,,,,,,,,,,,
