form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00552851,E4630E3725AA3443FB63,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,O2022,RECOUNT,2023-01-04,2.50,2023-01-04,2.50,IE- BOEBERT- DONATION PROCESSING,,C00552851,S,H0CO03165,BOEBERT,LAUREN,,,,H,03,CO,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E93DF4D0733A641A0ABE,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,O2022,RECOUNT,2023-01-11,7.25,2023-01-11,9.75,IE- BOEBERT- DONATION PROCESSING,,C00552851,S,H0CO03165,BOEBERT,LAUREN,,,,H,03,CO,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,EE6B40C911B7142AAA4E,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,O2022,RECOUNT,2023-01-18,2.50,2023-01-18,12.25,IE- BOEBERT- DONATION PROCESSING,,C00552851,S,H0CO03165,BOEBERT,LAUREN,,,,H,03,CO,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,EFA72A99011874B878F2,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-18,14.25,2023-01-18,14.25,IE- PAULINA LUNA- DONATION PROCESSING,,C00552851,S,H0FL13158,PAULINA LUNA,ANNA,,,,H,13,FL,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E5691D7A534954A558C7,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-18,13.75,2023-01-18,13.75,IE- CRANE- DONATION PROCESSING,,C00552851,S,H2AZ01354,CRANE,ELI,,,,H,02,AZ,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E6C1283B84B59410CB62,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-18,29.25,2023-01-18,29.25,IE- PERRY- DONATION PROCESSING,,C00552851,S,H2PA04135,PERRY,SCOTT,,,,H,10,PA,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E504B598FEB6D482E90B,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-18,17.25,2023-01-18,17.25,IE- BOEBERT- DONATION PROCESSING,,C00552851,S,H0CO03165,BOEBERT,LAUREN,,,,H,03,CO,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,EF8A220BDC38344F1AD6,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,290.00,2023-01-25,290.00,IE- CLOUD- DONATION PROCESSING,,C00552851,S,H8TX27049,CLOUD,MICHAEL,,,,H,27,TX,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E9CBE7B6EA3534AC7B29,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,290.00,2023-01-25,290.00,IE- CLYDE- DONATION PROCESSING,,C00552851,S,H0GA09246,CLYDE,ANDREW,,,,H,09,GA,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E9AA65D0D66A94609923,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,145.00,2023-01-25,145.00,IE- OGLES- DONATION PROCESSING,,C00552851,S,H2TN05446,OGLES,ANDY,,,IV,H,05,TN,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E2BC09DBBAD6E4742B4B,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,290.00,2023-01-25,290.00,IE- BIGGS- DONATION PROCESSING,,C00552851,S,H6AZ05083,BIGGS,ANDY,,,,H,05,AZ,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E3430AEAE5044448D9FD,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,290.00,2023-01-25,290.00,IE- GOOD- DONATION PROCESSING,,C00552851,S,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E4688B728EBAC47B295E,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,418.50,2023-01-25,432.25,IE- CRANE- DONATION PROCESSING,,C00552851,S,H2AZ01354,CRANE,ELI,,,,H,02,AZ,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E5FD1AD2492F74270900,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,145.00,2023-01-25,145.00,IE- ROSENDALE- DONATION PROCESSING,,C00552851,S,H4MT00050,ROSENDALE,MATT,,,,H,00,MT,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E84E01DE2F0494D6D9B3,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,145.00,2023-01-25,145.00,IE- MILLER- DONATION PROCESSING,,C00552851,S,H0IL15129,MILLER,MARY,,,,H,15,IL,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E39BA075E4A804507B82,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,290.00,2023-01-25,290.00,IE- HARRIS- DONATION PROCESSING,,C00552851,S,H8MD01094,HARRIS,ANDREW,P,,,H,01,MD,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E55E0CC26EDA44A40915,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,290.00,2023-01-25,290.00,IE- BRECHEEN- DONATION PROCESSING,,C00552851,S,H2OK02315,BRECHEEN,JOSH,,,,H,02,OK,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E472EB7AFC9304B1FABB,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,290.00,2023-01-25,290.00,IE- GOSAR- DONATION PROCESSING,,C00552851,S,,GOSAR,PAUL,,,,H,09,AZ,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,EAFBC65286A0645988AD,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,273.50,2023-01-25,287.75,IE- PAULINA LUNA- DONATION PROCESSING,,C00552851,S,H0FL13158,PAULINA LUNA,ANNA,,,,H,13,FL,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E8D676069957449B291D,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,145.00,2023-01-25,145.00,IE- NORMAN- DONATION PROCESSING,,C00552851,S,H8SC05158,NORMAN,RALPH,W,,JR,H,05,SC,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E4FD9998BE4754A75888,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,290.00,2023-01-25,290.00,IE- DONALDS- DONATION PROCESSING,,C00552851,S,H0FL19205,DONALDS,BYRON,,,,H,19,FL,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E613E7C408D354FC6B8A,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,145.00,2023-01-25,145.00,IE- ROY- DONATION PROCESSING,,C00552851,S,H8TX21307,ROY,CHIP,,,,H,21,TX,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E3D4E020F9F294734A6F,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,290.00,2023-01-25,290.00,IE- BISHOP- DONATION PROCESSING,,C00552851,S,H0NC09187,BISHOP,JAMES,DANIEL,,,H,09,NC,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E75D404447AD64FEC979,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,418.50,2023-01-25,435.75,IE- BOEBERT- DONATION PROCESSING,,C00552851,S,H0CO03165,BOEBERT,LAUREN,,,,H,03,CO,BROWN,MEGAN,,,,2023-02-20,,
SE,C00552851,E9BB8698F4F3E4931A1D,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2023-01-25,273.50,2023-01-25,302.75,IE- PERRY- DONATION PROCESSING,,C00552851,S,H2PA04135,PERRY,SCOTT,,,,H,10,PA,BROWN,MEGAN,,,,2023-02-20,,
