form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00119008,4668760,,,COM,Our Democracy,,,,,,1742 W Flagler Street,,Miami,FL,33135,,,2024-05-03,2000.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00119008,4669930,,,COM,Re-Elect Regina Romero for Mayor,,,,,,1510 Mojean Ct,,Tucson,AZ,85745,,,2024-05-13,-500.00,0.00,Void - Re-Elect Regina Romero for Mayor - check dated 6/9/2023,011,,,,Romero,Regina,,,,,,,,,,,,,,Void - Re-Elect Regina Romero for Mayor - check dated 6/9/2023
SB29,C00119008,4669932,,,COM,Friends of Frank Farry,,,,,,PO Box 231,,Langhorne,PA,19047,,,2024-05-13,1000.00,0.00,Contribution,011,,,,Farry,Frank,,PA Sen.,,,,,,,,,,,,Contribution
SB29,C00119008,4670089,,,COM,Bucks United,,,,,,346 Stratton Ct,,Langhorne,PA,19047,,,2024-05-13,1500.00,0.00,Contribution,011,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00119008,4670091,,,COM,Community First PAC,,,,,,PO Box 1142,,Langhorne,PA,19047,,,2024-05-15,-250.00,0.00,Void - Community First PAC - check dated 1/20/2020,011,,,,,,,,,,,,,,,,,,,Void - Community First PAC - check dated 1/20/2020
SB29,C00119008,4670092,,,COM,Rep. Lee Johnson Reelection Campaign,,,,,,3101 Ashebury Point,,Greenwood,AR,72936,,,2024-05-15,-500.00,0.00,Void - Rep. Lee Johnson Reelection Campaign - check dated 2/20/2020,011,,,,Johnson,Lee,,AR Rep.,,,,,,,,,,,,Void - Rep. Lee Johnson Reelection Campaign - check dated 2/20/2020
SB29,C00119008,4670093,,,COM,Fallon for Texas,,,,,,P.O. Box 57875,,Denton,TX,76206,,,2024-05-15,-2000.00,0.00,Void - Fallon for Texas - check dated 6/5/2020,011,,,,Fallon,Pat,,TX Sen.,,,,,,,,,,,,Void - Fallon for Texas - check dated 6/5/2020
SB29,C00119008,4670094,,,COM,Friends of Representative Rick Staples,,,,,,PO Box 1122,,Knoxville,TN,37902,,,2024-05-15,-500.00,0.00,Void - Friends of Representative Rick Staples - check dated 7/22/2020,011,,,,Staples,Rick,,TN Rep.,,,,,,,,,,,,Void - Friends of Representative Rick Staples - check dated 7/22/2020
SB29,C00119008,4670095,,,COM,Friends of Representative Rick Tillis,,,,,,PO Box 1396,,Lewisburg,TN,37091,,,2024-05-15,-500.00,0.00,Void - Friends of Representative Rick Tillis - check dated 7/22/2020,011,,,,Tillis,Thomas,R,TN Rep.,,,,,,,,,,,,Void - Friends of Representative Rick Tillis - check dated 7/22/2020
SB29,C00119008,4670100,,,COM,Friends of Jim Lykam,,,,,,2906 W. 35th St.,,Davenport,IA,52806,,,2024-05-15,-350.00,0.00,Void - Friends of Jim Lykam - check dated 9/23/2020,011,,,,Lykam,Jim,,IA Sen.,,,,,,,,,,,,Void - Friends of Jim Lykam - check dated 9/23/2020
SB29,C00119008,4670102,,,COM,Elect Amy Peck City of Houston District A,,,,,,PO Box 800240,,Houston,TX,77280,,,2024-05-15,-500.00,0.00,Void - Elect Amy Peck City of Houston District A - check dated 6/17/2021,011,,,,Peck,Amy,,,,,,,,,,,,,,Void - Elect Amy Peck City of Houston District A - check dated 6/17/2021
SB29,C00119008,4670106,,,COM,Friends of Joshua Siegel,,,,,,528 N Muhlenberg St,,Allentown,PA,18104,,,2024-05-16,500.00,0.00,Contribution,011,,,,Siegel,Joshua,,PA Rep.,,,,,,,,,,,,Contribution
