form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00583161,SB21B.I38658,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-04-22,200.30,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38798,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-05-02,9.68,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38799,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-05-03,4.05,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38800,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-05-09,11.55,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38801,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-05-13,8.10,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38802,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-05-14,19.05,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38807,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-05-20,28.10,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38869,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-05-30,32.20,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38870,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-05-31,19.85,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38871,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-06-03,27.86,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38872,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-06-04,21.53,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38873,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-06-06,8.10,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38874,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-06-07,21.93,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38875,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-06-12,11.85,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I40918,,,ORG,ANEDOT,,,,,,PO BOX 84314,,BATON ROUGE,LA,70884,,,2024-06-26,270.90,,JFC CC TRANSACTION FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38699,,,ORG,CMDI,,,,,,1593 SPRING HILL RD #400,,VIENNA,VA,22182,,,2024-04-23,250.00,,JFC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I38808,,,ORG,CMDI,,,,,,1593 SPRING HILL RD #400,,VIENNA,VA,22182,,,2024-05-23,250.00,,JFC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I40919,,,ORG,CMDI,,,,,,1593 SPRING HILL RD #400,,VIENNA,VA,22182,,,2024-06-25,250.00,,JFC SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I39918,,,ORG,"PROFESSIONAL DATA SERVICES, INC.",,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,,,2024-06-24,1563.64,,JFC COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00583161,SB21B.I40920,,,ORG,"ZDB, INC.",,,,,,PO BOX 347155,,CORAL GABLES,FL,33234,,,2024-06-27,11675.00,,JFC FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
