form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00285593,EB668,,,PAC,Arizona Democratic Party,,,,,,934 West McDonnell Road,,Phoenix,AZ,85007,,,2023-10-04,10000.00,,Contribution to Non-Federal Committee,011,,Arizona Democratic Party,,,,,,,,,,,,,,,,,
SB29,C00285593,EB666,,,PAC,Boise Fact Check PAC,,,,,,2234 N 9th St,,Boise,ID,83702,,,2023-09-29,25000.00,,Contribution to Non-Federal Committee,011,,Boise Fact Check PAC,,,,,,,,,,,,,,,,,
SB29,C00285593,EB669,,,PAC,Committee to Elect Ana Valdemoros SLC Council (UT4),,,,,,"350 S 200 E, #614",,Salt Lake City,UT,84111,,,2023-10-04,750.00,,Contribution to Non-Federal Committee,011,,Committee to Elect Ana Valdemoros SLC Council (UT4),,,,,,,,,,,,,,,,,
SB29,C00285593,EB664,,,PAC,Elect Katie Hobbs,,,,,,"530 East McDowell Road, #107-407",,Phoenix,AZ,85006,,,2023-09-14,5400.00,,Contribution to Non-Federal Committee,011,,Elect Katie Hobbs,,,,,,,,,,,,,,,,,
SB29,C00285593,EB663,,,PAC,Friends of Rosalba Dominguez,,,,,,869 East 4500 South #257,,Salt Lake City,UT,84107,,,2023-09-14,750.00,,Contribution to Non-Federal Committee,011,,Friends of Rosalba Dominguez,,,,,,,,,,,,,,,,,
SB29,C00285593,EB665,,,PAC,Lauren McLean for Boise,,,,,,150 N Capitol Blvd,,Boise,ID,83702,,,2023-09-19,1000.00,,Contribution to Non-Federal Committee,011,,Lauren McLean for Boise,,,,,,,,,,,,,,,,,
SB29,C00285593,EB660,,,PAC,Paul Holvey for State Representative,,,,,,900 Court St. NE,,Salem,OR,97301,,,2023-07-19,10000.00,,Contribution to Non-Federal Committee,011,,Paul Holvey for State Representative,,,,,,,,,,,,,,,,,
SB29,C00285593,EB667,,,PAC,Paul Holvey for State Representative,,,,,,900 Court St. NE,,Salem,OR,97301,,,2023-10-03,5000.00,,Contribution to Non-Federal Committee,011,,Paul Holvey for State Representative,,,,,,,,,,,,,,,,,
SB29,C00285593,EB658,,,ORG,Southwest Mountain States Regional Council of Carpenters,,,,,,533 South Fremont Avenue,10th Floor,Los Angeles,CA,90071,,,2023-07-11,-700.00,,Void Check,011,,,,,,,,,,,,,,,,,,,
SB29,C00285593,EB659,,,ORG,Southwest Mountain States Regional Council of Carpenters,,,,,,533 South Fremont Avenue,10th Floor,Los Angeles,CA,90071,,,2023-07-11,700.00,,Re-issue of check reported in prior period,011,,,,,,,,,,,,,,,,,,,
SB29,C00285593,EB657,,,PAC,The Speaker Fund,,,,,,PO Box 27654,,Albuquerque,NM,87125,,,2023-07-11,10000.00,,Contribution to Non-Federal Committee,011,,The Speaker Fund,,,,,,,,,,,,,,,,,
SB29,C00285593,EB670,,,PAC,Vote Molly Jones SLC Council (UT7),,,,,,2285 Hannibal Street,,Salt Lake City,UT,84106,,,2023-10-04,750.00,,Contribution to Non-Federal Committee,011,,Vote Molly Jones SLC Council (UT7),,,,,,,,,,,,,,,,,
