form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00835967,E-32,,,ORG,RED EAGLE MEDIA,,,,,,815 SLATERS LANE,,ALEXANDRIA,VA,22314,P2024,,2024-02-06,238026.00,2024-02-02,248026.00,MEDIA ADVERTISEMENT,,,O,H8AL02171,MOORE,FELIX,BARRY,,,H,01,AL,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-34,,,ORG,RED EAGLE MEDIA,,,,,,815 SLATERS LANE,,ALEXANDRIA,VA,22314,P2024,,2024-02-06,10000.00,2024-02-02,248026.00,COST OF PRODUCTION,,,O,H8AL02171,MOORE,FELIX,BARRY,,,H,01,AL,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-45,,,ORG,CHECKMATE STRATEGIES,,,,,,12 BROAD STREET,,RED BANK,NJ,07701,P2024,,2024-02-09,20741.60,2024-02-09,20741.60,DIRECT MAIL SERVICES,,,O,H4NC08066,HARRIS,MARK,E,,,H,08,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-57,,,ORG,AMERICAN MAIL GROUP LLC,,,,,,PO BOX 158403,,NASHVILLE,TN,37215,P2024,,2024-02-13,51356.70,2024-02-15,60834.00,DIRECT MAIL SERVICES,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-55,,,ORG,CHECKMATE STRATEGIES,,,,,,12 BROAD STREET,,RED BANK,NJ,07701,P2024,,2024-02-13,20741.60,2024-02-14,41483.20,DIRECT MAIL SERVICES,,,O,H4NC08066,HARRIS,MARK,E,,,H,08,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-64,,,ORG,READYGOP LLC,,,,,,5100 MAIN STREET,,KANSAS CITY,MO,64112,P2024,,2024-02-13,9477.30,2024-02-16,60834.00,TEXT MESSAGE SERVICES,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-58,,,ORG,AMERICAN MAIL GROUP LLC,,,,,,PO BOX 158403,,NASHVILLE,TN,37215,P2024,,2024-02-14,51356.70,2024-02-15,258953.00,DIRECT MAIL SERVICES,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-51,,,ORG,BARREL PLACEMENTS,,,,,,PO BOX 811,,ALEXANDRIA,VA,22313,P2024,,2024-02-14,326860.00,2024-02-13,451860.00,MEDIA ADVERTISEMENT,,,S,H4TX12065,GOLDMAN,CRAIG,,,,H,12,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-62,,,ORG,MAJORITY STRATEGIES LLC,,,,,,PO BOX 679219,,DALLAS,TX,75267,P2024,,2024-02-14,125000.00,2024-02-15,451860.00,DIGITAL ADVERTISEMENT,,,S,H4TX12065,GOLDMAN,CRAIG,,,,H,12,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-47,,,ORG,NEBO MEDIA,,,,,,PO BOX 9825,,ARLINGTON,VA,22219,P2024,,2024-02-14,146762.30,2024-02-12,258953.00,MEDIA ADVERTISEMENT,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-59,,,ORG,AMERICAN MAIL GROUP LLC,,,,,,PO BOX 158403,,NASHVILLE,TN,37215,P2024,,2024-02-15,51356.70,2024-02-15,310309.70,DIRECT MAIL SERVICES,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-66,,,ORG,CHECKMATE STRATEGIES,,,,,,12 BROAD STREET,,RED BANK,NJ,07701,P2024,,2024-02-15,16355.40,2024-02-16,57838.60,DIRECT MAIL SERVICES,,,O,H4NC08066,HARRIS,MARK,E,,,H,08,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-68,,,ORG,CHECKMATE STRATEGIES,,,,,,12 BROAD STREET,,RED BANK,NJ,07701,P2024,,2024-02-16,16355.40,2024-02-16,74194.00,DIRECT MAIL SERVICES,,,O,H4NC08066,HARRIS,MARK,E,,,H,08,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-70,,,ORG,MAJORITY STRATEGIES LLC,,,,,,PO BOX 679219,,DALLAS,TX,75267,P2024,,2024-02-16,28124.46,2024-02-16,479984.46,DRIECT MAIL SERVICES,,,S,H4TX12065,GOLDMAN,CRAIG,,,,H,12,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-74,,,ORG,READYGOP LLC,,,,,,5100 MAIN STREET,,KANSAS CITY,MO,64112,P2024,,2024-02-16,8368.65,2024-02-16,318678.35,TEXT MESSAGE SERVICES,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-60,,,ORG,AMERICAN MAIL GROUP LLC,,,,,,PO BOX 158403,,NASHVILLE,TN,37215,P2024,,2024-02-19,51356.70,2024-02-15,370035.05,DIRECT MAIL SERVICES,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-76,,,ORG,ARENA MAIL & DIGITAL,,,,,,1260 EAST STRINGHAM AVENUE,,SALT LAKE CITY,UT,84106,P2024,,2024-02-19,55000.00,2024-02-20,429373.00,DIGITAL ADVERTISEMENT,,,O,H2NC05157,HINES,ROBERT,NICHOLAS,,,H,06,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-72,,,ORG,RED EAGLE MEDIA,,,,,,815 SLATERS LANE,,ALEXANDRIA,VA,22314,P2024,,2024-02-19,374373.00,2024-02-16,429373.00,MEDIA PRODUCTION & ADVERTISEMENT,,,O,H2NC05157,HINES,ROBERT,NICHOLAS,,,H,06,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-96,,,ORG,CHECKMATE STRATEGIES,,,,,,12 BROAD STREET,,RED BANK,NJ,07701,P2024,,2024-02-20,20741.60,2024-02-21,94935.60,DIRECT MAIL SERVICES,,,O,H4NC08066,HARRIS,MARK,E,,,H,08,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-98,,,ORG,MAJORITY STRATEGIES LLC,,,,,,PO BOX 679219,,DALLAS,TX,75267,P2024,,2024-02-20,28124.46,2024-02-21,508108.92,DIRECT MAIL SERVICES,,,S,H4TX12065,GOLDMAN,CRAIG,,,,H,12,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-82,,,ORG,READYGOP LLC,,,,,,5100 MAIN STREET,,KANSAS CITY,MO,64112,P2024,,2024-02-20,7903.05,2024-02-20,377938.10,TEXT MESSAGE SERVICES,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-80,,,ORG,AMERICAN MAIL GROUP LLC,,,,,,PO BOX 158403,,NASHVILLE,TN,37215,P2024,,2024-02-21,51356.70,2024-02-20,429294.80,DIRECT MAIL SERVICES,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-88,,,ORG,AMERICAN MAIL GROUP LLC,,,,,,PO BOX 158403,,NASHVILLE,TN,37215,P2024,,2024-02-21,52311.16,2024-02-20,327837.16,DIRECT MAIL SERVICES,,,O,H8AL02171,MOORE,FELIX,BARRY,,,H,01,AL,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-119,,,ORG,MAJORITY STRATEGIES LLC,,,,,,PO BOX 679219,,DALLAS,TX,75267,P2024,,2024-02-21,28124.46,2024-02-23,536233.38,DIRECT MAIL SERVICES,,,O,H4TX12057,O'SHEA,JOHN,,,,H,12,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-90,,,ORG,RED EAGLE MEDIA,,,,,,815 SLATERS LANE,,ALEXANDRIA,VA,22314,P2024,,2024-02-21,27500.00,2024-02-20,327837.16,MEDIA PRODUCTION & ADVERTISEMENT,,,O,H8AL02171,MOORE,FELIX,BARRY,,,H,01,AL,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-116,,,ORG,CHECKMATE STRATEGIES,,,,,,12 BROAD STREET,,RED BANK,NJ,07701,P2024,,2024-02-22,20741.60,2024-02-23,115677.20,DIRECT MAIL SERVICES,,,O,H4NC08066,HARRIS,MARK,E,,,H,08,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-102,,,ORG,READYGOP LLC,,,,,,5100 MAIN STREET,,KANSAS CITY,MO,64112,P2024,,2024-02-22,7209.75,2024-02-21,436504.55,TEXT MESSAGE SERVICES,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-94,,,ORG,READYGOP LLC,,,,,,5100 MAIN STREET,,KANSAS CITY,MO,64112,P2024,,2024-02-22,12897.60,2024-02-21,340734.76,TEXT MESSAGE SERVICES,,,O,H8AL02171,MOORE,FELIX,BARRY,,,H,01,AL,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-92,,,ORG,AMERICAN MAIL GROUP LLC,,,,,,PO BOX 158403,,NASHVILLE,TN,37215,P2024,,2024-02-23,51356.70,2024-02-21,487861.25,DIRECT MAIL SERVICES,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-129,,,ORG,CHECKMATE STRATEGIES,,,,,,12 BROAD STREET,,RED BANK,NJ,07701,P2024,,2024-02-23,20741.60,2024-02-26,136418.80,DIRECT MAIL SERVICES,,,O,H4NC08066,HARRIS,MARK,E,,,H,08,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-121,,,ORG,GOLDFINCH PARTNERS LLC,,,,,,PO BOX 408,,BAYVILLE,NJ,08721,P2024,,2024-02-23,24342.63,2024-02-23,453715.63,DIRECT MAIL SERVICES,,,O,H2NC05157,HINES,ROBERT,NICHOLAS,,,H,06,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-123,,,ORG,MAJORITY STRATEGIES LLC,,,,,,PO BOX 679219,,DALLAS,TX,75267,P2024,,2024-02-23,25409.38,2024-02-26,561642.76,DIRECT MAIL SERVICES,,,O,H4TX12057,O'SHEA,JOHN,,,,H,12,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-106,,,ORG,AMERICAN MAIL GROUP LLC,,,,,,PO BOX 158403,,NASHVILLE,TN,37215,P2024,,2024-02-26,26155.58,2024-02-22,366890.34,DIRECT MAIL SERVICES,,,O,H8AL02171,MOORE,FELIX,BARRY,,,H,01,AL,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-139,,,ORG,CHECKMATE STRATEGIES,,,,,,12 BROAD STREET,,RED BANK,NJ,07701,P2024,,2024-02-26,16355.40,2024-02-27,152774.20,DIRECT MAIL SERVICES,,,O,H4NC08066,HARRIS,MARK,E,,,H,08,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-125,,,ORG,GOLDFINCH PARTNERS LLC,,,,,,PO BOX 408,,BAYVILLE,NJ,08721,P2024,,2024-02-26,24342.63,2024-02-23,853425.26,DIRECT MAIL SERVICES,,,O,H2NC05157,HINES,ROBERT,NICHOLAS,,,H,06,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-78,,,ORG,RED EAGLE MEDIA,,,,,,815 SLATERS LANE,,ALEXANDRIA,VA,22314,P2024,,2024-02-26,375367.00,2024-02-21,853425.26,MEDIA PRODUCTION & ADVERTISEMENT,,,O,H2NC05157,HINES,ROBERT,NICHOLAS,,,H,06,NC,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-104,,,ORG,AMERICAN MAIL GROUP LLC,,,,,,PO BOX 158403,,NASHVILLE,TN,37215,P2024,,2024-02-27,51356.70,2024-02-22,944217.05,DIRECT MAIL SERVICES,,,O,H4TX26149,GILL,BRANDON,,,,H,26,TX,HASTIE,CHRISSIE,,,,2024-03-20,
SE,C00835967,E-108,,,ORG,AMERICAN MAIL GROUP LLC,,,,,,PO BOX 158403,,NASHVILLE,TN,37215,P2024,,2024-02-27,26155.58,2024-02-22,641882.53,DIRECT MAIL SERVICES,,,O,H8AL02171,MOORE,FELIX,BARRY,,,H,01,AL,HASTIE,CHRISSIE,,,,2024-03-20,
