form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00571588,SB21B.22724,,,ORG,American Express,,,,,,PO Box 0001,,Los Angeles,CA,900968000,,,2024-04-04,2819.28,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00571588,SB21B.22724.0,SB21B.22724,SB21B,ORG,LexisNexis,,,,,,28544 Network Place,,Chicago,IL,60673,,,2024-02-14,2584.00,,Legal software,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22724.1,SB21B.22724,SB21B,ORG,Rebrandly,,,,,,1355 Market St,#488,San Francisco,CA,94123,,,2024-02-19,149.00,,Dues,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22723,,,ORG,American Express,,,,,,PO Box 0001,,Los Angeles,CA,900968000,,,2024-04-23,7139.28,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00571588,SB21B.22723.0,SB21B.22723,SB21B,ORG,Intuit Inc.,,,,,,2700 Coast Ave.,,Mountain View,CA,94043,,,2024-03-16,2160.00,,Bookkeeping,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22723.1,SB21B.22723,SB21B,ORG,Intuit Inc.,,,,,,2700 Coast Ave.,,Mountain View,CA,94043,,,2024-03-17,2160.00,,Bookkeeping,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22723.2,SB21B.22723,SB21B,ORG,Rebrandly,,,,,,1355 Market St,#488,San Francisco,CA,94123,,,2024-03-19,149.00,,Website dues,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22723.4,SB21B.22723,SB21B,ORG,LexisNexis,,,,,,28544 Network Place,,Chicago,IL,60673,,,2024-04-04,2584.00,,Software,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22722,,,ORG,American Express,,,,,,PO Box 0001,,Los Angeles,CA,900968000,,,2024-05-23,2763.00,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00571588,SB21B.22722.0,SB21B.22722,SB21B,ORG,Rebrandly,,,,,,1355 Market St,#488,San Francisco,CA,94123,,,2024-04-20,149.00,,Website dues,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22722.1,SB21B.22722,SB21B,ORG,Rebrandly,,,,,,1355 Market St,#488,San Francisco,CA,94123,,,2024-04-20,30.00,,Website services,,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22722.2,SB21B.22722,SB21B,ORG,LexisNexis,,,,,,28544 Network Place,,Chicago,IL,60673,,,2024-04-22,2584.00,,Software,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22721,,,ORG,American Express,,,,,,PO Box 0001,,Los Angeles,CA,900968000,,,2024-06-26,5347.00,,Credit card payments,001,,,,,,,,,,,,,,,,,,,
SB21B,C00571588,SB21B.22721.0,SB21B.22721,SB21B,ORG,Rebrandly,,,,,,1355 Market St,#488,San Francisco,CA,94123,,,2024-05-20,149.00,,Website dues,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22721.1,SB21B.22721,SB21B,ORG,Rebrandly,,,,,,1355 Market St,#488,San Francisco,CA,94123,,,2024-05-20,30.00,,Website Services,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22721.2,SB21B.22721,SB21B,ORG,LexisNexis,,,,,,28544 Network Place,,Chicago,IL,60673,,,2024-05-31,2584.00,,Software,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00571588,SB21B.22721.3,SB21B.22721,SB21B,ORG,LexisNexis,,,,,,28544 Network Place,,Chicago,IL,60673,,,2024-06-10,2584.00,,Software,001,,,,,,,,,,,,,,,,,,X,
