form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00440453,EB5C48867C7CDF40595,,,COM,Angelia Orr for Texas House,,,,,,PO Box 113,,Itasca,TX,76055,,,2024-11-18,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,609485F0457C6E3BDF1,,,COM,Bryan Hughes Campaign,,,,,,PO Box 450,,Mineola,TX,75773,,,2024-11-18,4000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,592A8BB771433E2E74B,,,COM,Charles Perry Campaign,,,,,,P.O. Box 94806,,Lubbock,TX,79493,,,2024-11-18,4000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,771B0F123239FB0A625,,,COM,Comite Jenniffer Gonzalez Colon,,,,,,P.O. Box 367111,,San Juan,PR,00936,,,2024-10-22,3100.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,F149B7C442246FDBF85,,,COM,Gary Gates for Texas,,,,,,2205 Avenue I,,Rosenberg,TX,77471,,,2024-11-18,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,2DA0BD29012408897A0,,,COM,Greg Bonnen Campaign,,,,,,P.O. Box 1183,,Friendswood,TX,77549,,,2024-11-18,3500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,E5AF0F89924D4C61EB2,,,COM,Joan Huffman Campaign,,,,,,3375 Westpark Drive,Ste 135,Houston,TX,77005,,,2024-11-18,7500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,D0997D659E558FF26A4,,,COM,"Juan ""Chuy"" Hinojosa Campaign",,,,,,612 W. Nolana,Ste 410,McAllen,TX,78504,,,2024-11-18,4000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,9BACE41BC01A891C1D8,,,COM,Lacey Hull for Texas,,,,,,PO Box 19231,,Houston,TX,77224,,,2024-11-18,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,9144C7D07BDB21AB388,,,COM,Liz Campos Campaign,,,,,,1028 Rigsby,,San Antonio,TX,78210,,,2024-11-18,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,81DFDD0A4949B2564A7,,,COM,Lois W. Kolkhorst Campaign,,,,,,P.O. Box 2546,,Brenham,TX,77834,,,2024-11-18,4000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,249C941C14FD86B911E,,,COM,Matt Shaheen Campaign,,,,,,3917 Malton Drive,,Plano,TX,75025,,,2024-11-18,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,350188B423BD18A9DA5,,,COM,Richard Raymond Campaign,,,,,,P.O. Box 450349,,Laredo,TX,78045,,,2024-11-18,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00440453,EFE3CFAE084438EA951,,,COM,Toni Rose Campaign,,,,,,P.O. Box 41867,,Dallas,TX,75241,,,2024-11-18,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
