form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00488387,500155458,,,CCM,APRIL MCCLAIN DELANEY FOR CONGRESS,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,G2024,,2024-11-05,500.00,0.00,Contribution,,C00854471,,,DELANEY,APRIL,MCCLAIN,,,H,MD,06,,,,,,,,
SB23,C00488387,500155456,,,PAC,BALDWIN FOR WISCONSIN,,,,,,PO Box 696,,Madison,WI,537010696,,,2024-10-20,2500.00,0.00,Contribution,,C00830687,BALDWIN FOR WISCONSIN,,,,,,,,,,,,,,,,,
SB23,C00488387,500155457,,,PAC,BALDWIN FOR WISCONSIN,,,,,,PO Box 696,,Madison,WI,537010696,,,2024-10-23,1000.00,0.00,Contribution,,C00830687,BALDWIN FOR WISCONSIN,,,,,,,,,,,,,,,,,
SB23,C00488387,500155452,,,PAC,COOKE VICTORY FUND,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-10-17,5000.00,0.00,Contribution,,C00886838,COOKE VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00488387,500155445,,,PAC,DMP VICTORY FUND,,,,,,PO Box 432250,,South Miami,FL,332432250,,,2024-10-21,500.00,0.00,Contribution,,C00862912,DMP VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00488387,500155440,,,CCM,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,E2024,Recount,2024-11-07,1000.00,0.00,Contribution,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00488387,500155439,,,PAC,HARRIS VICTORY FUND,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-10-21,1000.00,0.00,Contribution,,C00744946,HARRIS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00488387,500155409,,,CCM,MISSY FOR CONGRESS,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-10-29,500.00,0.00,Contribution,,C00849836,,,COTTER SMASAL,MISSY,,,,H,VA,02,,,,,,,,
SB23,C00488387,500155407,,,PAC,MONICA TRANEL VICTORY FUND,,,,,,PO Box 9384,,Missoula,MT,598079384,,,2024-10-21,1000.00,0.00,Contribution,,C00851576,MONICA TRANEL VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00488387,500155408,,,PAC,MONICA TRANEL VICTORY FUND,,,,,,PO Box 9384,,Missoula,MT,598079384,,,2024-10-30,1000.00,0.00,Contribution,,C00851576,MONICA TRANEL VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00488387,500155385,,,PAC,PELTOLA VICTORY FUND,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,,,2024-10-21,2500.00,0.00,Contribution,,C00825034,PELTOLA VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00488387,500155368,,,PAC,STELSON VICTORY FUND,,,,,,PO Box 65322,,Washington,DC,200355322,,,2024-10-20,2500.00,0.00,Contribution,,C00878819,STELSON VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00488387,500155323,,,CCM,WHITNEY FOX FOR CONGRESS,,,,,,PO Box 49344,,Saint Petersburg,FL,337439344,G2024,,2024-10-21,1000.00,0.00,Contribution,,C00854307,,,FOX,WHITNEY,,,,H,FL,13,,,,,,,,
