form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00391979,EB17980,,,CCM,Andre Carson for Congress,,,,,,P.O. Box 1863,,Indianapolis,IN,46206,P2024,,2023-06-04,1000.00,,Political Contribution: C00442921,011,C00442921,Andre Carson for Congress,,Carson,Andre,,,,H,IN,07,,,,,,,,
SB23,C00391979,EB17974,,,CCM,Armstrong for Congress,,,,,,1515 Burnt Boat Drive Box 112,,Bismarck,ND,58503,P2024,,2023-04-25,2000.00,,Political Contribution: C00670547,011,C00670547,Armstrong for Congress,,Armstrong,Kelly,,,,H,ND,,,,,,,,,
SB23,C00391979,EB17973,,,CCM,Balderson for Congress,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-04-25,2000.00,,Political Contribution: C00662650,011,C00662650,Balderson for Congress,,Balderson,William Troy,,,,H,OH,12,,,,,,,,
SB23,C00391979,EB17987,,,CCM,Boozman for Arkansas,,,,,,P.O. Box 671,,Rogers,AR,72757,P2028,,2023-06-04,2000.00,,Political Contribution: C00476317,011,C00476317,Boozman for Arkansas,,Boozman,John,,,,S,AR,,,,,,,,,
SB23,C00391979,EB17984,,,CCM,Casten for Congress,,,,,,P.O. Box 132,,Downers Grove,IL,60515,P2024,,2023-06-04,1000.00,,Political Contribution: C00648493,011,C00648493,Casten for Congress,,Casten,Sean,,,,H,IL,06,,,,,,,,
SB23,C00391979,EB17990,,,CCM,Cindy Hyde-Smith for U.S. Senate,,,,,,P.O. Box 2930,,Jackson,MS,39207,P2026,,2023-06-20,2000.00,,Political Contribution: C00675348,011,C00675348,Cindy Hyde-Smith for U.S. Senate,,Hyde-Smith,Cindy,,,,S,MS,,,,,,,,,
SB23,C00391979,EB16222,,,COM,Citizens for John Rutherford,,,,,,"3121 Venture Place, Suite 1",,Jacksonville,FL,32257,P2024,,2023-03-20,2000.00,,Political Contribution: C00615294,011,C00615294,Citizens for John Rutherford,,Rutherford,John,,,,H,FL,05,,,,,,,,
SB23,C00391979,EB17986,,,CCM,Cole for Congress,,,,,,P.O. Box 722256,,Norman,OK,73070,P2024,,2023-06-04,5000.00,,Political Contribution: C00379735,011,C00379735,Cole for Congress,,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00391979,EB17989,,,COM,Collins for Senator,,,,,,P.O. Box 1096,,Bangor,ME,04402,P2026,,2023-06-20,2500.00,,Political Contribution: C00314575,011,C00314575,Collins for Senator,,Collins,Susan M.,,,,S,ME,,,,,,,,,
SB23,C00391979,EB16225,,,CCM,Crawford for Congress,,,,,,P.O. Box 16956,,Jonesboro,AR,72403,P2024,,2023-04-03,2500.00,,Political Contribution: C00462374,011,C00462374,Crawford for Congress,,Crawford,Eric Alan Rick,,,,H,AR,01,,,,,,,,
