form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00820019,B-152,,,CCM,Bergmann for Congress Campaign,,,,,,3800 Skipping Stone Trace,Suite 308,Memphis,TN,38125,G2024,,2024-06-26,2500.00,2500.00,Political Contribution,011,C00693143,Bergmann for Congress Campaign,H8TN09114,Bergmann,Charlotte,,,,H,TN,09,,,,,,,,
SB23,C00820019,B-124,,,PTY,"CONNECTICUT REPUBLICAN STATE CENTRAL COMMITTEE, INC.",,,,,,176 Laning Street,,Southington,CT,064891642,P2024,,2024-06-14,300.00,900.00,Political contribution,011,C00023838,"CONNECTICUT REPUBLICAN STATE CENTRAL COMMITTEE, INC.",,,,,,,,,,,,,,,,,
SB23,C00820019,B-150,,,CCM,Garbarino for Congress,,,,,,PO Box 101,,Bayport,NY,11705,G2024,,2024-06-26,3300.00,3300.00,Political contribution,011,C00729954,Garbarino for Congress,H0NY02234,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00820019,B-172,,,CCM,Iowans for Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,G2024,,2024-06-30,3300.00,3300.00,Political Contribution,011,C00784389,Iowans for Zach Nunn,H2IA03119,Nunn,Zach,,,,H,IA,03,,,,,,,,
SB23,C00820019,B-170,,,CCM,Mackenzie for Congress Committee,,,,,,4075 Linglestown Road,#119,Harrisburg,PA,17112,G2024,,2024-06-30,3300.00,3300.00,Political Contribution,011,,Mackenzie for Congress,H8PA15195,Mackenzie,Ryan,Edward,,,H,PA,07,,,,,,,,
SB23,C00820019,B-130,,,CCM,Marc for US Inc.,,,,,,228 South Washington Street,Ste. 115,Alexandria,VA,22314,P2024,,2024-06-24,3300.00,3300.00,Political Contribution,011,C00789586,Marc for US Inc.,H2NY19127,Molinaro,Marcus,J.,,,H,NY,19,,,,,,,,
SB23,C00820019,B-126,,,CCM,Michelle Steel for Congress,,,,,,9070 Irvine Center Drive,Suite 150,Irvine,CA,92618,P2024,,2024-06-18,3300.00,3300.00,Political Contribution,011,C00704981,Michelle Steel for Congress,H0CA48198,Steel,Michelle,,,,H,CA,48,,,,,,,,
SB23,C00820019,B-128,,,CCM,Nick Lalota for Congress,,,,,,PO Box 5744,,Hauppauge,NY,11788,P2024,,2024-06-24,3300.00,3300.00,Political Contribution,011,C00806018,Nick Lalota for Congress,H2NY01190,Lalota,Nick,,,,H,NY,01,,,,,,,,
SB23,C00820019,B-148,,,CCM,Scott Baugh for Congress,,,,,,4040 Macarthur Blvd,Suite 200,Newport Beach,CA,92660,G2024,,2024-06-26,3300.00,3300.00,Political Contribution,011,C00798322,Scott Baugh for Congress,H2CA47196,Baugh,Scott,,,,H,CA,47,,,,,,,,
SB23,C00820019,B-154,,,CCM,Tom Barrett for Congress,,,,,,PO Box 15221,,Lansing,MI,48901,G2024,,2024-06-29,2500.00,2500.00,Political Contribution,011,C00793976,Tom Barrett for Congress,H2MI07123,Barrett,Thomas,More,,,H,MI,07,,,,,,,,
