form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00121368,6834620,,,CCM,KAINE FOR VIRGINIA,,,,,,1751 POTOMAC GREENS DRIVE,,Alexandria,VA,22314,G2024,,2024-07-09,2000.00,0.00,Contributions to Federal Candidates,011,C00495358,KAINE FOR VIRGINIA,,KAINE,TIMOTHY MICHAEL,,,,S,VA,,,,,,,,,Contributions to Federal Candidates
SB23,C00121368,6834621,,,CCM,LATTA FOR CONGRESS,,,,,,PO BOX 106,,BOWLING GREEN,OH,43402,G2024,,2024-07-09,2500.00,0.00,Contributions to Federal Candidates,011,C00438697,LATTA FOR CONGRESS,,LATTA,ROBERT,EDWARD,,,H,OH,05,,,,,,,,Contributions to Federal Candidates
SB23,C00121368,6834622,,,CCM,ELISE FOR CONGRESS,,,,,,PO BOX 500,,Glens Falls,NY,12801,G2024,,2024-07-09,5000.00,0.00,Contributions to Federal Candidates,011,C00547893,ELISE FOR CONGRESS,,STEFANIK,ELISE,M.,,,H,NY,21,,,,,,,,Contributions to Federal Candidates
SB23,C00121368,6834623,,,CCM,EMMER FOR CONGRESS,,,,,,PO BOX 998,,ANOKA,MN,55303,G2024,,2024-07-09,2500.00,0.00,Contributions to Federal Candidates,011,C00545749,EMMER FOR CONGRESS,,EMMER,THOMAS,EARL,,,H,MN,06,,,,,,,,Contributions to Federal Candidates
SB23,C00121368,6834624,,,CCM,ELIZABETH PANNILL FLETCHER FOR CONGRESS,,,,,,3262 WESTHEIMER RD,#636,HOUSTON,TX,77098,G2024,,2024-07-09,5000.00,0.00,Contributions to Federal Candidates,011,C00640045,ELIZABETH PANNILL FLETCHER FOR CONGRESS,,Fletcher,Elizabeth,,,,H,TX,07,,,,,,,,Contributions to Federal Candidates
SB23,C00121368,6834625,,,CCM,MORGAN GRIFFITH FOR CONGRESS,,,,,,PO BOX 361,,CHRISTIANSBURG,VA,24068,G2024,,2024-07-09,2500.00,0.00,Contributions to Federal Candidates,011,C00477240,MORGAN GRIFFITH FOR CONGRESS,,GRIFFITH,H MORGAN,MORGAN,,,H,VA,09,,,,,,,,Contributions to Federal Candidates
SB23,C00121368,6834626,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 9639,,BOWLING GREEN,KY,42102,G2024,,2024-07-09,1500.00,0.00,Contributions to Federal Candidates,011,C00445023,GUTHRIE FOR CONGRESS,,GUTHRIE,S. BRETT,,,,H,KY,02,,,,,,,,Contributions to Federal Candidates
SB23,C00121368,6834637,,,CCM,DR BRIAN BABIN FOR CONGRESS,,,,,,PO BOX 159,,WOODVILLE,TX,75979,G2024,,2024-07-09,2500.00,0.00,Contributions to Federal Candidates,011,C00553859,DR BRIAN BABIN FOR CONGRESS,,BABIN,BRIAN,,,,H,TX,36,,,,,,,,Contributions to Federal Candidates
SB23,C00121368,6834639,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,G2024,,2024-07-09,2500.00,0.00,Contributions to Federal Candidates,011,C00548180,WESTERMAN FOR CONGRESS,,WESTERMAN,BRUCE,,,,H,AR,04,,,,,,,,Contributions to Federal Candidates
SB23,C00121368,6835502,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 9639,,BOWLING GREEN,KY,42102,G2024,,2024-07-09,1000.00,0.00,Contributions to Federal Candidates,011,C00445023,GUTHRIE FOR CONGRESS,,GUTHRIE,S. BRETT,,,,H,KY,02,,,,,,,,Contributions to Federal Candidates
SB23,C00121368,6835504,,,PAC,Bringing Republican Excellence To Town PAC,,,,,,PO BOX 22401,,Louisville,KY,40252,,,2024-07-09,500.00,0.00,Contributions to Federal PACS,011,C00483487,,,,,,,,,,,,,,,,,,Contributions to Federal PACS
SB23,C00121368,6835505,,,CCM,DR BRIAN BABIN FOR CONGRESS,,,,,,PO BOX 159,,WOODVILLE,TX,75979,G2024,,2024-07-09,2500.00,0.00,Contributions to Federal Candidates,011,C00553859,DR BRIAN BABIN FOR CONGRESS,,BABIN,BRIAN,,,,H,TX,36,,,,,,,,Contributions to Federal Candidates
SB23,C00121368,6835507,,,PAC,First In Freedom PAC,,,,,,"824 S MILLEDGE AVE, STE 101",,Athens,GA,30605,,,2024-07-09,2500.00,0.00,Contributions to Federal PACS,011,C00540146,,,,,,,,,,,,,,,,,,Contributions to Federal PACS
SB23,C00121368,6835518,,,PAC,American Revival PAC,,,,,,228 S. WASHINGTON ST.,Suite 115,Alexandria,VA,22314,,,2024-07-09,5000.00,0.00,Contributions to Federal PACS,011,C00639229,,,,,,,,,,,,,,,,,,Contributions to Federal PACS
SB23,C00121368,6864771,,,PAC,Leading People Forward PAC,,,,,,PO BOX 33079,,WASHINGTON,DC,20033,,,2024-07-25,2000.00,0.00,Contributions to Federal PACS,011,C00765198,,,,,,,,,,,,,,,,,,Contributions to Federal PACS
SB23,C00121368,6864772,,,CCM,Team Hagerty,,,,,,4515 HARDING PIKE,Suite 110,Nashville,TN,37205,P2026,,2024-07-25,2000.00,0.00,Contributions to Federal Candidates,011,C00718627,Team Hagerty,,Hagerty,Bill,,,,S,TN,,,,,,,,,Contributions to Federal Candidates
