form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00773846,500069949,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-01-26,1.25,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070832,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-02-23,0.75,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071783,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-03-24,10.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071784,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-03-24,15.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072211,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-04-26,170.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072212,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-04-26,10.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072975,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-05-26,10.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072976,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-05-26,0.21,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500073210,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-06-26,10.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500073211,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-06-26,35.00,0.00,Bank Fee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070712,,,IND,,Beauregard,Nick,,,,4717 Eads St NE,,Washington,DC,200194612,,,2023-03-02,900.00,0.00,Design Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500069067,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2023-01-12,7000.00,0.00,Compliance Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500069907,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2023-02-06,8016.28,0.00,Compliance Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070713,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2023-03-02,7000.00,0.00,Compliance Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071174,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2023-04-06,8028.95,0.00,Compliance Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071816,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2023-05-03,8050.00,0.00,Compliance Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072614,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2023-06-06,8000.00,0.00,Compliance Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500069270,,,ORG,Berlin Rosen,,,,,,1620 L St NW,Ste 300A,Washington,DC,200365741,,,2023-01-25,12500.00,0.00,Media Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070714,,,ORG,Berlin Rosen,,,,,,1620 L St NW,Ste 300A,Washington,DC,200365741,G2023,,2023-03-03,52346.89,0.00,Non-Federal Independent Expenditure; WI Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070715,,,ORG,Berlin Rosen,,,,,,1620 L St NW,Ste 300A,Washington,DC,200365741,G2023,,2023-03-03,20000.00,0.00,Non-Federal Independent Expenditure; WI Digital Ad Production - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070791,,,ORG,Berlin Rosen,,,,,,1620 L St NW,Ste 300A,Washington,DC,200365741,G2023,,2023-03-13,30795.00,0.00,Non-Federal Independent Expenditure; WI Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070792,,,ORG,Berlin Rosen,,,,,,1620 L St NW,Ste 300A,Washington,DC,200365741,G2023,,2023-03-13,57277.55,0.00,Non-Federal Independent Expenditure; WI Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070816,,,ORG,Berlin Rosen,,,,,,1620 L St NW,Ste 300A,Washington,DC,200365741,G2023,,2023-03-20,40462.09,0.00,Non-Federal Independent Expenditure; WI Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070817,,,ORG,Berlin Rosen,,,,,,1620 L St NW,Ste 300A,Washington,DC,200365741,G2023,,2023-03-20,10652.70,0.00,Non-Federal Independent Expenditure; WI Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072186,,,ORG,Berlin Rosen,,,,,,1620 L St NW,Ste 300A,Washington,DC,200365741,G2023,,2023-05-12,27705.00,0.00,Non-Federal Independent Expenditure; WI Direct Mail - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500069068,,,ORG,Digital Strategy Group,,,,,,1633 W Estes Ave,Apt 4E,Chicago,IL,606264735,,,2023-01-12,3000.00,0.00,Digital Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500069911,,,ORG,Digital Strategy Group,,,,,,1633 W Estes Ave,Apt 4E,Chicago,IL,606264735,,,2023-02-06,3000.00,0.00,Digital Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070739,,,ORG,Digital Strategy Group,,,,,,1633 W Estes Ave,Apt 4E,Chicago,IL,606264735,,,2023-03-07,3000.00,0.00,Digital Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071168,,,ORG,Digital Strategy Group,,,,,,1633 W Estes Ave,Apt 4E,Chicago,IL,606264735,,,2023-04-04,3000.00,0.00,Digital Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072181,,,ORG,Digital Strategy Group,,,,,,1633 W Estes Ave,Apt 4E,Chicago,IL,606264735,,,2023-05-10,3000.00,0.00,Digital Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072618,,,ORG,Digital Strategy Group,,,,,,1633 W Estes Ave,Apt 4E,Chicago,IL,606264735,,,2023-06-06,3000.00,0.00,Digital Consulting Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072986,,,ORG,Election Fund Of Craig J. Coughlin For Assembly,,,,,,100 Southgate Pkwy,,Morristown,NJ,079606465,,,2023-06-14,1000.00,0.00,Contribution to Non-Federal Committee,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070191,,,ORG,Elias Law Group,,,,,,5270 Shawnee Rd,Ste 250,Alexandria,VA,223122421,,,2023-02-27,35000.00,0.00,Legal Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070807,,,ORG,Elias Law Group,,,,,,5270 Shawnee Rd,Ste 250,Alexandria,VA,223122421,,,2023-03-16,10000.00,0.00,Legal Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071536,,,ORG,Elias Law Group,,,,,,5270 Shawnee Rd,Ste 250,Alexandria,VA,223122421,,,2023-04-20,10000.00,0.00,Legal Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072190,,,ORG,Elias Law Group,,,,,,5270 Shawnee Rd,Ste 250,Alexandria,VA,223122421,,,2023-05-15,10000.00,0.00,Legal Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500073059,,,ORG,Elias Law Group,,,,,,5270 Shawnee Rd,Ste 250,Alexandria,VA,223122421,,,2023-06-22,10000.00,0.00,Legal Services - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500069269,,,ORG,Everett Street Group PLLC,,,,,,2020 E State Ave,,Phoenix,AZ,850204741,,,2023-01-25,700.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500070726,,,ORG,Everett Street Group PLLC,,,,,,2020 E State Ave,,Phoenix,AZ,850204741,,,2023-03-06,400.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500071173,,,ORG,Everett Street Group PLLC,,,,,,2020 E State Ave,,Phoenix,AZ,850204741,,,2023-04-06,200.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500072191,,,ORG,Everett Street Group PLLC,,,,,,2020 E State Ave,,Phoenix,AZ,850204741,,,2023-05-15,200.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00773846,500068946,,,ORG,Everyaction,,,,,,655 15Th St NW,Ste 650,Washington,DC,200055738,,,2023-01-05,3568.76,0.00,Software - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
