form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00823534,500399858,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-09-05,225.00,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500408362,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-09-16,550.23,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500408360,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-09-27,300.00,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500408363,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,15.25,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500408365,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,12.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500408366,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,12.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500399853,,,ORG,Assemble the Agency LLC,,,,,,2 Georgia Ln,,Croton On Hudson,NY,105203405,P2024,,2024-09-06,24431.95,0.00,Communications Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500400860,,,ORG,Boaz Consulting LLC,,,,,,PO Box 1026,,Washington,DC,200131026,,,2024-09-17,500.00,0.00,Photography Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500399539,,,ORG,Capital Strategies,,,,,,13900 Marquesas Way,Apt 5421,Marina Del Rey,CA,902926076,,,2024-09-06,15000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500404564,,,ORG,Elias Law Group,,,,,,10 G St NE,Ste 600,Washington,DC,200024253,G2024,,2024-09-27,282.20,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500404563,,,ORG,MBA Consulting Group,,,,,,530 8th St SE,,Washington,DC,200032834,G2024,,2024-09-23,2000.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500399842,,,ORG,NGP Van,,,,,,655 15th St NW,Ste 650,Washington,DC,200055738,G2024,,2024-09-03,1060.00,0.00,Database Subscription,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500399859,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-09-05,330.46,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00823534,500408361,,,ORG,"Stripe, Inc.",,,,,,354 Oyster Point Blvd,,South San Francisco,CA,940801912,,,2024-09-27,70.23,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
