form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00495861,501170520,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2024-05-28,12.49,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501170521,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-05-24,216.51,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501165031,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2024-05-01,0.99,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501171771,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2024-05-30,15000.00,0.00,Non-Contribution Account: Legal Services,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501165614,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2024-05-06,8.11,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501171774,,,ORG,"NGP VAN, Inc.",,,,,,1101 15th St NW,Ste 500,Washington,DC,200055006,,,2024-05-28,10065.79,0.00,Non-Contribution Account: Database,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501166894,,,ORG,"MBA Consulting Group, LLC",,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,,,2024-05-10,4270.00,0.00,Non-Contribution Account: Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501168785,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2024-05-20,26.28,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501166816,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,Ste 11,Cambridge,MA,021385106,,,2024-05-13,64.01,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501167086,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-05-14,879.35,0.00,Non-Contribution Account: Credit Card Payment - See Below If Itemized,,,,,,,,,,,,,,,,,,,,
SB29,C00495861,501167080,501167086,SB29,ORG,Network Solutions,,,,,,13861 Sunrise Valley Dr,Ste 300,Herndon,VA,201716126,,,2024-05-14,54.83,0.00,Non-Contribution Account: Website Domain Host,,,,,,,,,,,,,,,,,,,X,*
SB29,C00495861,501167081,501167086,SB29,ORG,Network Solutions,,,,,,13861 Sunrise Valley Dr,Ste 300,Herndon,VA,201716126,,,2024-05-14,54.83,0.00,Non-Contribution Account: Website Domain Host,,,,,,,,,,,,,,,,,,,X,*
SB29,C00495861,501167083,501167086,SB29,ORG,Committee on States,,,,,,PO Box 34607,,Washington,DC,200434607,,,2024-05-14,583.34,0.00,Non-Contribution Account: Conference Registration,,,,,,,,,,,,,,,,,,,X,*
SB29,C00495861,11173057I,11173057,SA17,ORG,Priorities USA,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-05-31,19423.68,0.00,Non-Contribution Account: Staff Time and Overhead,,,,,,,,,,,,,,,,,,,,* Non-Contribution Account; In-Kind Received
SB29,C00495861,501171777,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2024-05-31,2.50,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
