form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00740514,SE.4483,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,P2024,,,119.22,2023-10-02,119.22,Digital Political AD,004,C00740514,S,,Trump,Donald,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4484,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,P2024,,,99.44,2023-10-02,99.44,Digital Political AD,004,C00740514,S,,Trump,Donald,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4485,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,P2024,,,79.40,2023-10-02,79.40,Digital Political AD,004,C00740514,S,,Trump,Donald,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4486,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,P2024,,,79.00,2023-10-02,79.00,Digital Political AD,004,C00740514,S,,Trump,Donald,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4487,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,G2023,,,20.00,2023-10-02,20.00,Digital Political AD,004,C00740514,S,,Sahu,Nicholas,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4488,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,P2024,,,179.39,2023-10-03,179.39,Digital Political AD,004,C00740514,S,,Trump,Donald,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4489,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,P2024,,,160.00,2023-10-03,160.00,Digital Political AD,004,C00740514,S,,Trump,Donald,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4490,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,P2024,,,109.05,2023-10-03,109.05,Digital Political AD,004,C00740514,O,,DNC,Democratic Nat Comm,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4491,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,G2023,,,41.20,2023-10-10,41.20,Digital Political AD,004,C00740514,S,,Sahu,Nicholas,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4492,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,G2023,,,40.77,2023-10-10,40.77,Digital Political AD,004,C00740514,O,,DNC,Democratic Nat Comm,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4493,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,G2023,,,38.95,2023-10-18,38.95,Digital Political AD,004,C00740514,S,,Sahu,Nicholas,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4495,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,G2023,,,40.33,2023-10-18,40.33,Digital Political AD - Opposition RHCouncil,004,C00740514,S,,DNC,Democratic Nat Comm,,,,,,MI,Moore,Glenn,C,,Sr.,2024-01-03,
SE,C00740514,SE.4501,,,ORG,GOOGLEADS,,,,,,1600 Amphitheater Parkway,,Mountain View,CA,94043,P2024,,2023-10-24,99.81,2023-10-23,99.81,Political Digital AD,004,C00740514,O,S8MI00372,James,John,,,,H,10,MI,Moore,Glenn,C,,Sr.,2024-01-03,
