form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00804179,EB1235,,,COM,Banks for Senate,,,,,,PO Box 11431,,Fort Wayne,IN,46858,P2024,,2024-05-03,1000.00,,,011,C00577999,Banks for Senate,,Banks,James,,,,S,IN,,,,,,,,,
SB23,C00804179,EB1239,,,COM,"Andy Barr for Congress, Inc.",,,,,,PO Box 2059,,Lexington,KY,40588,P2024,,2024-05-10,1000.00,,,011,C00467571,"Andy Barr for Congress, Inc.",,Barr,Andy,,,,H,KY,06,,,,,,,,
SB23,C00804179,EB1237,,,COM,Brian Jack for Congress,,,,,,225 Market Place Connector,Num 1055,Peachtree,GA,30269,P2024,,2024-05-10,1000.00,,,011,C00872473,Brian Jack for Congress,,Jack,Brian,,,,H,GA,03,,,,,,,,
SB23,C00804179,EB1241,,,COM,Brittany Pettersen for Colorado,,,,,,PO Box 150887,,Lakewood,Co,80215,P2024,,2024-05-10,1000.00,,,011,C00637215,Brittany Pettersen for Colorado,,Pettersen,Brittany,,,,H,CO,07,,,,,,,,
SB23,C00804179,EB1243,,,CCM,Coyote PAC,,,,,,"122 C Street NW, Suite 360",,Washington,DC,20001,,,2024-05-10,1000.00,,,011,C00839662,Coyote PAC,,,,,,,,,,,,,,,,,
SB23,C00804179,EB1240,,,COM,Davidson For Congress,,,,,,PO Box 518,,Troy,OH,45373,G2024,,2024-05-10,1000.00,,,011,C00600718,Davidson For Congress,,Davidson,Warren,,,,H,OH,08,,,,,,,,
SB23,C00804179,EB1236,,,COM,Eddy Morales for Congress,,,,,,PO Box 42307,,Portland,OR,97242,P2024,,2024-05-10,1000.00,,,011,C00855338,Eddy Morales for Congress,,Morales,Eduardo,,,,H,OR,03,,,,,,,,
SB23,C00804179,EB1238,,,COM,French Hill For Arkansas,,,,,,PO Box 7841,,Little Rock,AR,72217,G2024,,2024-05-10,2500.00,,,011,C00551275,French Hill For Arkansas,,Hill,James French,,,,H,AR,02,,,,,,,,
SB23,C00804179,EB1247,,,COM,Jim Justice for U.S. Senate,,,,,,"3501 Maccorkle Ave SE,",Num 131,Charleston,WV,25304,P2024,,2024-05-10,1000.00,,,011,C00839100,Jim Justice for U.S. Senate,,Justice,James Conley,,,,S,WV,,,,,,,,,
SB23,C00804179,EB1245,,,COM,Martin Heinrich for Senate,,,,,,PO Box 25763,,Albuquerque,NM,87125,P2024,,2024-05-10,1000.00,,,011,C00434563,Martin Heinrich for Senate,,Heinrich,Martin,,,,S,NM,,,,,,,,,
SB23,C00804179,EB1244,,,COM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,62705,G2024,,2024-05-10,1000.00,,,011,C00787812,Nikki for Congress,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00804179,EB1246,,,COM,Scalise for Congress,,,,,,PO Box 232219,,Jefferson,LA,70183,G2024,,2024-05-10,2500.00,,,011,C00394957,Scalise for Congress,,Scalise,Steve,,,,H,LA,01,,,,,,,,
SB23,C00804179,EB1242,,,COM,"Steil for Wisconsin, Inc.",,,,,,"1818 Milton Ave, #1448",,Jamesville,WI,53545,P2024,,2024-05-10,1000.00,,,011,C00677286,"Steil for Wisconsin, Inc.",,Steil,Bryan George,,,,H,WI,01,,,,,,,,
