form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00771246,SB22.I5772,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,C/O 228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,G2024,,2024-04-30,62000.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00608695,,H6LA04138,JOHNSON,JAMES,MICHAEL,,,H,LA,04,  ,,,,,,,
SB22,C00771246,SB22.I5774,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,C/O 228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,P2024,,2024-04-30,530000.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00608695,,H6LA04138,JOHNSON,JAMES,MICHAEL,,,H,LA,04,  ,,,,,,,
SB22,C00771246,SB22.I5845,,,PAC,AMERICAN REVIVAL PAC,,,,,,C/O 228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,,,2024-04-30,80000.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00639229,,,,,,,,,,,  ,,,,,,,
SB22,C00771246,SB22.I5848,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2024-04-30,175000.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00771246,SB22.I5849,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2024-04-30,32329.85,,DISTRIBUTION OF NET JFC PROCEEDS,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00771246,SB22.I5852,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2024-04-30,2000.00,,DISTRIBUTION OF NET JFC PROCEEDS-BUILDING,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00771246,SB22.I5854,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2024-04-30,95000.00,,DISTRIBUTION OF NET JFC PROCEEDS-LEGAL,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00771246,SB22.I5773,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,C/O 228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,G2024,,2024-05-31,16000.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00608695,,H6LA04138,JOHNSON,JAMES,MICHAEL,,,H,LA,04,  ,,,,,,,
SB22,C00771246,SB22.I5775,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,C/O 228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,P2024,,2024-05-31,86000.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00608695,,H6LA04138,JOHNSON,JAMES,MICHAEL,,,H,LA,04,  ,,,,,,,
SB22,C00771246,SB22.I5846,,,PAC,AMERICAN REVIVAL PAC,,,,,,C/O 228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,,,2024-05-31,18000.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00639229,,,,,,,,,,,  ,,,,,,,
SB22,C00771246,SB22.I5850,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2024-05-31,149284.32,,DISTRIBUTION OF NET JFC PROCEEDS,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00771246,SB22.I5855,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2024-05-31,20000.00,,DISTRIBUTION OF NET JFC PROCEEDS-LEGAL,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00771246,SB22.I5847,,,PAC,AMERICAN REVIVAL PAC,,,,,,C/O 228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,,,2024-06-30,4500.00,,DISTRIBUTION OF NET JFC PROCEEDS,,C00639229,,,,,,,,,,,  ,,,,,,,
SB22,C00771246,SB22.I5851,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2024-06-30,53167.06,,DISTRIBUTION OF NET JFC PROCEEDS,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00771246,SB22.I5853,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2024-06-30,87000.00,,DISTRIBUTION OF NET JFC PROCEEDS-BUILDING,,C00075820,,,,,,,,,,,  ,,,,,,,
SB22,C00771246,SB22.I5856,,,PTY,NRCC,,,,,,"320 FIRST STREET, SE",.,WASHINGTON,DC,20003,,,2024-06-30,47000.00,,DISTRIBUTION OF NET JFC PROCEEDS-LEGAL,,C00075820,,,,,,,,,,,  ,,,,,,,
