form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00010470,B891991,,,CCM,Elect Adam Hinojosa Campaign,,,,,,P.O. Box 18301,,Corpus Christi,TX,78480,O2024,Debt Ret General,2024-11-21,3000.00,,O-2024 State Senate 27 TX,011,,,,Hinojosa,Adam,,,,S,TX,27,,,,,,,,
SB29,C00010470,B890785,,,PTY,Committee to Elect a Republican Senate,,,,,,P.O. Box 2741,,Madison,WI,53701,O2024,Not Applicable,2024-10-28,2000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00010470,B890793,,,PTY,State Senate Democratic Committee,,,,,,P.O. Box 164,,Madison,WI,53701,O2024,Not Applicable,2024-10-28,1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00010470,B890794,,,PTY,Republican Assembly Campaign Cmte,,,,,,P.O. Box 215,,Madison,WI,53701,O2024,Not Applicable,2024-10-28,2000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00010470,B890790,,,CCM,Born for Assembly,,,,,,P.O. Box 851,,Beaver Dam,WI,53916,O2024,Election Cycle,2024-10-28,1000.00,,O-2024 State House 37 WI,011,,,,Born,Mark,,,,H,WI,37,,,,,,,,
SB29,C00010470,B890787,,,CCM,Friends of Alex Dallman,,,,,,PO Box 113,,Green Lake,WI,54941,O2024,Election Cycle,2024-10-28,500.00,,O-2024 State House 39 WI,011,,,,Dallman,Alex,,,,H,WI,39,,,,,,,,
SB29,C00010470,B890786,,,CCM,Friends of Kalan Haywood,,,,,,6626 N. 83rd St.,,Milwaukee,WI,53223,O2024,Election Cycle,2024-10-28,500.00,,O-2024 State House 17 WI,011,,,,Haywood,Kalan,,,,H,WI,17,,,,,,,,
SB29,C00010470,B890788,,,CCM,Taxpayers for Marklein,,,,,,S11665 Soeldner Road,,Spring Green,WI,53588,O2026,Election Cycle,2024-10-28,500.00,,O-2026 State Senate 17 WI,011,,,,Marklein,Howard,,,,S,WI,17,,,,,,,,
SB29,C00010470,B890789,,,CCM,Cory for State Senate,,,,,,P.O. Box 216,,Mosinee,WI,54455,O2026,Election Cycle,2024-10-28,1000.00,,O-2026 State Senate 29 WI,011,,,,Tomczyk,Cory,,,,S,WI,29,,,,,,,,
SB29,C00010470,B888042,,,CCM,Dan Dockstader for State Senate,,,,,,P.O. Box 129,,Afton,WY,83310,G2024,,2024-10-24,-400.00,,G-2024 State Senate 16 WY,011,,,,Dockstader,Dan,,,,S,WY,16,,,,,,,,Voided: Original check dated 10/10/2024
