form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00853481,500139085,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-30,485.73,0.00,Credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00853481,500139096,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-02,146.76,0.00,Credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00853481,500139117,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-09,1302.24,0.00,Credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00853481,500141547,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-16,1157.54,0.00,Credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00853481,500141620,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-23,502.66,0.00,Credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00853481,500143239,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-30,552.63,0.00,Credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00853481,500143267,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-31,126.05,0.00,Credit card processing fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00853481,500144722,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-11-27,90.00,0.00,Bank fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00853481,500144723,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-12-30,105.00,0.00,Bank fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00853481,500144724,,,ORG,Political Compliance Mangement Services,,,,,,910 17Th St NW,Ste 1050,Washington,DC,200062623,,,2024-12-09,1890.00,0.00,Accounting services,,,,,,,,,,,,,,,,,,,,
