form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00014878,SB23.8165,,,CCM,CANTWELL VICTORY 2024,,,,,,401 2ND AVENUE SOUTH,SUITE 303,SEATTLE,WA,98104,O2024,Not Applicable,2024-02-27,1000.00,,,,C00723189,,,,,,,,,,,,,,,,,,
SB23,C00014878,SB23.8166,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO BOX 326,,EVERETT,WA,98206,P2024,,2024-03-05,1000.00,,,,C00345546,,,,,,,,H,WA,02,,,,,,,,
SB23,C00014878,SB23.8167,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO BOX 326,,EVERETT,WA,98206,G2024,,2024-03-05,1000.00,,,,C00345546,,,,,,,,H,WA,02,,,,,,,,
SB23,C00014878,SB23.8175,,,CCM,CITIZENS TO ELECT RICK LARSEN,,,,,,PO BOX 326,,EVERETT,WA,98206,G2024,,2024-03-26,2000.00,,,,C00345546,,,,,,,,H,WA,02,,,,,,,,
SB23,C00014878,SB23.8169,,,CCM,DEB FISCHER FOR US SENATE,,,,,,5555 SOUTH ST,,LINCOLN,NE,68506,P2024,,2024-03-06,1500.00,,,,C00498907,,,,,,,,S,NE,00,,,,,,,,
SB23,C00014878,SB23.8170,,,CCM,DEB FISCHER FOR US SENATE,,,,,,5555 SOUTH ST,,LINCOLN,NE,68506,G2024,,2024-03-06,1000.00,,,,C00498907,,,,,,,,S,NE,00,,,,,,,,
SB23,C00014878,SB23.8171,,,CCM,GRAVES FOR CONGRESS,,,,,,4701 NORTHWEST 82ND STREET,,KANSAS CITY,MO,64151,P2024,,2024-03-12,5000.00,,,,C00359034,,,,,,,,H,MO,06,,,,,,,,
SB23,C00014878,SB23.8177,,,CCM,PETERS FOR MICHIGAN,,,,,,PO BOX 32072,,DETROIT,MI,48244,P2026,,2024-03-26,1000.00,,,,C00437889,,,,,,,,S,MI,00,,,,,,,,
SB23,C00014878,SB23.8168,,,CCM,RUDY FOR INDIANA,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,P2024,,2024-03-05,2500.00,,,,C00822767,,,,,,,,H,IN,02,,,,,,,,
SB23,C00014878,SB23.8173,,,CCM,SALUD CARBAJAL FOR CONGRESS,,,,,,PO BOX 1290,,SANTA BARBARA,CA,93102,G2024,,2024-03-21,2500.00,,,,C00576041,,,,,,,,H,CA,24,,,,,,,,
SB23,C00014878,SB23.8172,,,CCM,TAMMY FOR ILLINOIS,,,,,,PO BOX 10793,,CHICAGO,IL,60610,P2028,,2024-03-14,1000.00,,,,C00574889,,,,,,,,S,IL,00,,,,,,,,
