form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00574970,500275373,,,CCM,April McClain Delaney For Congress,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,,,2024-07-12,3258.75,0.00,Contribution,,C00854471,,,DELANEY,APRIL,MCCLAIN,,,H,MD,06,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500275363,,,CCM,Cisneros For Congress,,,,,,PO Box 2502,,Covina,CA,917228502,,,2024-07-12,3258.75,0.00,Contribution,,C00850420,,,CISNEROS,GILBERT,,,,H,CA,31,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500275372,,,CCM,Citizens For Peter Barca,,,,,,PO Box 1509,,Kenosha,WI,531411509,,,2024-07-12,6517.50,0.00,Contribution,,C00876490,,,BARCA,PETER,,,,H,WI,01,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500275371,,,CCM,Committee To Elect Shomari Figures For Congress,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,,,2024-07-12,3258.75,0.00,Contribution,,C00856237,,,FIGURES,SHOMARI,C.,,,H,AL,02,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500275659,,,CCM,Cori Bush For Congress,,,,,,75 N Oaks Plz,,Saint Louis,MO,631212911,P2024,,2024-07-30,5000.00,0.00,Contribution,,C00638767,,,BUSH,CORI,,,,H,MO,01,,,,,,,,
SB23,C00574970,500275370,,,CCM,Dave Min For Congress,,,,,,PO Box 5959,,Irvine,CA,926165959,,,2024-07-12,3258.75,0.00,Contribution,,C00831537,,,Min,Dave,,,,H,CA,47,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500275369,,,CCM,Ehasz For Congress,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,,,2024-07-12,3258.75,0.00,Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500275365,,,CCM,Elfreth For Maryland,,,,,,PO Box 5935,,Annapolis,MD,214030705,,,2024-07-12,3258.75,0.00,Contribution,,C00855353,,,ELFRETH,SARAH,KELLY,,,H,MD,03,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500275364,,,CCM,Johnny O For Congress,,,,,,711 W 40Th St,Ste 330,Baltimore,MD,212112142,,,2024-07-12,3258.75,0.00,Contribution,,C00867747,,,OLSZEWSKI,JOHN,JR.,,,H,MD,02,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
SB23,C00574970,500275367,,,CCM,Julie Johnson For Congress,,,,,,PO Box 802765,,Dallas,TX,753802765,,,2024-07-12,3258.75,0.00,Contribution,,C00843003,,,JOHNSON,JULIE,,,,H,TX,32,,,,,,,,"Earmarked by William Harris, Sr. and transmitted by committee wire transfer"
