form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00105981,20494602,,,PAC,Jersey Values PAC,,,,,,,,,,,,,2024-11-26,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00105981,20494603,,,PAC,GWEN PAC,,,,,,"1831 Bay St., SE",,Washington,DC,20003,,,2024-11-26,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00105981,20494604,,,CCM,Warnock For Georgia,,,,,,PO Box 52227,,Atlanta,GA,30355,P2028,,2024-11-26,5000.00,0.00,,011,C00736876,Warnock For Georgia,S0GA00559,Warnock,Raphael,,Sen.,PhD,S,GA,,,,,,,,,
SB23,C00105981,20494605,,,CCM,Chris Coons For Delaware,,,,,,PO Box 9900,,Newark,DE,19714,P2021,,2024-11-26,2500.00,0.00,,011,C00475392,Chris Coons For Delaware,S0DE00092,Coons,Chris,,Sen.,,S,DE,,,,,,,,,
SB23,C00105981,20556750,,,CCM,Brad Knott For Congress,,,,,,PO Box 97275,,Raleigh,NC,276247275,G2024,General Debt 2024,2024-12-23,2500.00,0.00,DEBT RETIREMENT,011,C00855361,Brad Knott For Congress,H4NC13116,Knott,Brad,,Mr.,,H,NC,13,,,,,,,,DEBT RETIREMENT
SB23,C00105981,20556751,,,CCM,Brad Knott For Congress,,,,,,PO Box 97275,,Raleigh,NC,276247275,G2024,,2024-12-23,-2500.00,0.00,Void - Brad Knott For Congress,011,C00855361,Brad Knott For Congress,H4NC13116,Knott,Brad,,Mr.,,H,NC,13,,,,,,,,Void - Brad Knott For Congress
SB23,C00105981,20556752,,,CCM,Brad Knott For Congress,,,,,,PO Box 97275,,Raleigh,NC,276247275,P2024,Primary Debt 2024,2024-12-23,2500.00,0.00,DEBT RETIREMENT,011,C00855361,Brad Knott For Congress,H4NC13116,Knott,Brad,,Mr.,,H,NC,13,,,,,,,,DEBT RETIREMENT
SB23,C00105981,20556754,,,CCM,Troy Downing For Congress,,,,,,PO Box 322,,Helena,MT,59624,G2024,General Debt 2024,2024-12-23,2500.00,0.00,DEBT RETIREMENT,011,C00855288,Troy Downing For Congress,H4MT02098,Downing,Troy,,Hon.,,H,MT,02,,,,,,,,DEBT RETIREMENT
SB23,C00105981,20556761,,,CCM,Tim Sheehy For Montana,,,,,,PO Box 7209,,Helena,MT,59604,P2024,Primary Debt 2024,2024-12-23,5000.00,0.00,DEBT RETIREMENT,011,C00844159,Tim Sheehy For Montana,S4MT00183,Sheehy,Tim,,Mr.,,S,MT,,,,,,,,,DEBT RETIREMENT
SB23,C00105981,20556765,,,PAC,JUNTOS PAC,,,,,,PO BOX 65322,,Washington,DC,20035,,,2024-12-23,1000.00,0.00,,011,C00892752,,,,,,,,,,,,,,,,,,
SB23,C00105981,20556846,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,P2021,,2024-12-27,2500.00,0.00,,011,C00545772,Thom Tillis Committee,S4NC00162,Tillis,Thom,,Sen.,,S,NC,,,,,,,,,
SB23,C00105981,20556847,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,G2026,,2024-12-27,2500.00,0.00,,011,C00545772,Thom Tillis Committee,S4NC00162,Tillis,Thom,,Sen.,,S,NC,,,,,,,,,
SB23,C00105981,20556848,,,CCM,"Team Graham, Inc.",,,,,,PO Box 1801,,Columbia,SC,292021801,P2021,,2024-12-27,3500.00,0.00,,011,C00458828,"Team Graham, Inc.",S0SC00149,Graham,Lindsey,,Sen.,,S,SC,,,,,,,,,
