form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00099234,64161062,,,ORG,Deluxe For Business,,,,,,PO Box 4656,,Carol Stream,IL,601974656,,,2023-01-04,1278.62,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00099234,64161064,,,ORG,State of Iowa,,,,,,510 East 12th,Suite 1A,Des Moines,IA,50319,,,2023-01-04,725.00,0.00,,001,,,,,,,,,,,,,,,,,,,
SB29,C00099234,64165685,,,ORG,BLET Arkansas PAC Fund,,,,,,1400 Iola Lane,,Hensley,AR,72065,,,2023-01-04,520.43,0.00,,011,,,,,,,,,,,,,,,,,,,
SB29,C00099234,64165686,,,COM,BLET Missouri PAC,,,,,,c/o Brian Young,PO Box 454,Fulton,MO,65251,,,2023-01-04,1311.50,0.00,,011,,,,,,,,,,,,,,,,,,,
SB29,C00099234,64212062,,,ORG,Nebraska Accountability and Disclosure Committee,,,,,,"1225 L Street, Suite 400",PO Box 95086,Lincoln,NE,68509,,,2023-01-05,100.00,0.00,Filing Fee,001,,,,,,,,,,,,,,,,,,,Filing Fee
SB29,C00099234,64361962,,,COM,Jeff Donohue for State Representative,,,,,,PO Box 509,,Fairdale,KY,40118,,,2023-01-18,-1000.00,0.00,Void - Returned Check - Retired,011,,,,Donohue,Jeff,,,,,,,,,,,,,,Void - Returned Check - Retired
SB29,C00099234,64412181,,,ORG,Nebraska Accountability and Disclosure Committee,,,,,,"1225 L Street, Suite 400",PO Box 95086,Lincoln,NE,68509,,,2023-01-25,-100.00,0.00,Void - Check returned from NE,001,,,,,,,,,,,,,,,,,,,Void - Check returned from NE
SB29,C00099234,64422511,,,ORG,State Board of Elections,,,,,,PO Box 27255,,Raleigh,NC,276117255,,,2023-01-31,500.00,0.00,Inv. #936 NC Civil Penalty & Forfeiture Fund,001,,,,,,,,,,,,,,,,,,,Inv. #936 NC Civil Penalty & Forfeiture Fund
SB29,C00099234,64422521,,,COM,Friends of Joe Miller,,,,,,433 Northpointe Blvd.,,Amherst,OH,44001,,,2023-01-31,500.00,0.00,"Joseph Miller, STATE HOUSE 53rd OH",011,,,,Miller,Joseph,,,III,,,,,,,,,,,"Joseph Miller, STATE HOUSE 53rd OH"
SB29,C00099234,64425875,,,COM,Friends of Thomas Hall,,,,,,6364 Trenton Franklin Road,,Middletown,OH,45042,,,2023-01-13,-250.00,0.00,Void - Never Cashed Stop Payment,011,,,,Hall,Thomas,,OH Rep.,,,,,,,,,,,,Void - Never Cashed Stop Payment
SB29,C00099234,64425876,,,COM,Friends of Jeff Crossman,,,,,,545 E. Town Street,,Columbus,OH,43215,,,2023-01-13,-250.00,0.00,Void - Never Cashed Stop Payment,011,,,,Crossman,Jeff,,,,,,,,,,,,,,Void - Never Cashed Stop Payment
SB29,C00099234,64425877,,,COM,Committee for Terri Jamison,,,,,,545 E. Town Street,,Columbus,OH,43215,,,2023-01-13,-250.00,0.00,Void - Never Cashed Stop Payment,011,,,,Jamison,Terri,,,,,,,,,,,,,,Void - Never Cashed Stop Payment
SB29,C00099234,64425878,,,COM,Schertzer for State Treasurer,,,,,,545 E. Town Street,,Columbus,OH,43215,,,2023-01-13,-500.00,0.00,Void - Never Cashed Stop Payment,011,,,,Schertzer,Scott,,,,,,,,,,,,,,Void - Never Cashed Stop Payment
SB29,C00099234,64425879,,,COM,Friends of Jeff Gallahan,,,,,,P.O. Box 592,,Cannandaigua,NY,14424,,,2023-01-13,-250.00,0.00,Void - Never Cashed Stop Payment,011,,,,Gallahan,Jeff,,,,,,,,,,,,,,Void - Never Cashed Stop Payment
SB29,C00099234,64425880,,,COM,Rebecca Bowker for Iowa,,,,,,827 Avenue H #3,,Fort Madison,IA,52627,,,2023-01-13,-400.00,0.00,Void - Never Cashed Stop Payment,011,,,,Bowker,Rebecca,,,,,,,,,,,,,,Void - Never Cashed Stop Payment
SB29,C00099234,64425881,,,COM,Gallivan for State Senate,,,,,,P.O. Box 2,,Spring Brook,NY,14146,,,2023-01-13,-1000.00,0.00,Void - Never Cashed Stop Payment,011,,,,Gallivan,Patric,,,,,,,,,,,,,,Void - Never Cashed Stop Payment
