form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00770776,SB21B.4516,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,10001,G2023,,2023-07-26,80.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00770776,SB21B.4776,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,10001,G2023,,2023-08-25,110.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00770776,SB21B.4777,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,10001,G2023,,2023-09-27,95.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00770776,SB21B.4778,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,10001,G2023,,2023-10-27,95.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00770776,SB21B.4779,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,10001,G2023,,2023-11-29,95.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00770776,SB21B.4780,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,10001,G2023,,2023-12-29,95.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00770776,SB21B.4782,,,ORG,Blue Bird Consulting LLC,,,,,,PO Box 2153,,"Purcellville,",VA,20134,G2023,,2023-12-29,742.94,,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00770776,SB21B.4772,,,ORG,Paragon Payment Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,85282,G2023,,2023-09-05,25.00,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00770776,SB21B.4773,,,ORG,Paragon Payment Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,85282,G2023,,2023-10-02,119.75,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00770776,SB21B.4774,,,ORG,Paragon Payment Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,85282,G2023,,2023-11-02,25.00,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00770776,SB21B.4775,,,ORG,Paragon Payment Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,85282,G2023,,2023-12-04,25.00,,Merchant Fees,001,,,,,,,,,,,,,,,,,,,
