form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00826685,500413760,,,CCM,Dave Min for Congress,,,,,,PO Box 5959,,Irvine,CA,926165959,G2024,,2024-06-28,1000.00,0.00,Contribution to Federal Committee,,C00831537,,,MIN,DAVE,,,,H,CA,47,,,,,,,,
SB23,C00826685,500413761,,,CCM,Altman for Congress,,,,,,PO Box 267,,Lambertville,NJ,085300267,G2024,,2024-06-28,1000.00,0.00,Contribution to Federal Committee,,C00841643,,,ALTMAN,SUSAN,COPIUS,,,H,NJ,07,,,,,,,,
SB23,C00826685,500413052,,,CCM,Teran for Congress,,,,,,PO Box 1041,,Glendale,AZ,853111041,P2024,,2024-06-27,800.00,0.00,Contribution to Federal Committee,,C00836890,,,TERAN,RAQUEL,,,,H,AZ,03,,,,,,,,
SB23,C00826685,500413762,,,CCM,Josh Riley for Congress,,,,,,PO Box 836,,Ithaca,NY,148510836,G2024,,2024-06-28,1000.00,0.00,Contribution to Federal Committee,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,
SB23,C00826685,500411772,,,CCM,Bowman for Congress,,,,,,81 Pondfield Rd,Ste D351,Bronxville,NY,107083818,P2024,,2024-06-17,1000.00,0.00,Contribution to Federal Committee,,C00709196,,,BOWMAN,JAMAAL,,,,H,NY,16,,,,,,,,
SB23,C00826685,500413763,,,CCM,Janelle Bynum for Congress,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-06-28,1000.00,0.00,Contribution to Federal Committee,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,,
SB23,C00826685,500413354,,,CCM,Kaptur for Congress,,,,,,PO Box 899,,Toledo,OH,436970899,G2024,,2024-06-29,1000.00,0.00,Contribution to Federal Committee,,C00154625,,,KAPTUR,MARCY,M.C.,,,H,OH,09,,,,,,,,
SB23,C00826685,500412484,,,CCM,Gabe Vasquez for Congress,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-06-24,1000.00,0.00,Contribution to Federal Committee,,C00789404,,,VASQUEZ,GABRIEL,,,,H,NM,02,,,,,,,,
SB23,C00826685,500411805,,,CCM,Teran for Congress,,,,,,PO Box 1041,,Glendale,AZ,853111041,P2024,,2024-06-18,1500.00,0.00,Contribution to Federal Committee,,C00836890,,,TERAN,RAQUEL,,,,H,AZ,03,,,,,,,,
SB23,C00826685,500413755,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-06-28,1000.00,0.00,Contribution to Federal Committee,,C00793935,,,Sorensen,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00826685,500412485,,,CCM,Val Hoyle for Congress,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-06-25,1000.00,0.00,Contribution to Federal Committee,,C00796144,,,Hoyle,Val,,,,H,OR,04,,,,,,,,
SB23,C00826685,500413756,,,CCM,Susan Wild for Congress,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2024-06-28,1000.00,0.00,Contribution to Federal Committee,,C00658567,,,WILD,SUSAN,,,,H,PA,07,,,,,,,,
SB23,C00826685,500412486,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2024-06-25,1000.00,0.00,Contribution to Federal Committee,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00826685,500413757,,,CCM,Michelle Vallejo for Congress,,,,,,PO Box 1265,,Mission,TX,785730021,G2024,,2024-06-28,1000.00,0.00,Contribution to Federal Committee,,C00797217,,,VALLEJO,MICHELLE,,,,H,TX,15,,,,,,,,
SB23,C00826685,500412487,,,CCM,Chris Deluzio for Congress,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,G2024,,2024-06-25,1000.00,0.00,Contribution to Federal Committee,,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB23,C00826685,500413758,,,CCM,Andrea Salinas for Oregon,,,,,,PO Box 230985,,Tigard,OR,972810985,G2024,,2024-06-28,1000.00,0.00,Contribution to Federal Committee,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00826685,500412488,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2024-06-25,1000.00,0.00,Contribution to Federal Committee,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
