form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00004036,500019611,,,ORG,Alliance For Youth Action,,,,,,965 5th St NW,,Washington,DC,200012501,,,2024-07-30,150000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019595,,,ORG,Committee of Interns and Resident Physicians California PAC,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,,,2024-07-25,10000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019585,,,ORG,Development Now For Chicago,,,,,,2045 W Grand Ave,Ste B,Chicago,IL,606121577,,,2024-07-02,125000.00,0.00,Contribution to Host Committee of 2024 Democratic National Convention,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019548,,,ORG,Pennsylvania SEIU COPE,,,,,,1500 N 2nd St,Ste 2,Harrisburg,PA,171022500,,,2024-07-25,32500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019309,,,ORG,SEIU General Fund,,,,,,1800 Massachusetts Ave NW,,Washington,DC,200361806,,,2024-07-09,3100.00,0.00,Transfer of Mis-Deposit To Connected Organization,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019331,,,ORG,SEIU General Fund,,,,,,1800 Massachusetts Ave NW,,Washington,DC,200361806,,,2024-07-10,52756.88,0.00,Transfer of Mis-Deposit To Connected Organization,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019583,,,ORG,SEIU General Fund,,,,,,1800 Massachusetts Ave NW,,Washington,DC,200361806,,,2024-07-11,7325.61,0.00,Transfer of Mis-Deposit To Connected Organization,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019547,,,ORG,SEIU General Fund,,,,,,1800 Massachusetts Ave NW,,Washington,DC,200361806,,,2024-07-23,7525.48,0.00,Transfer of Mis-Deposit To Connected Organization,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019560,,,ORG,SEIU General Fund,,,,,,1800 Massachusetts Ave NW,,Washington,DC,200361806,,,2024-07-26,42787.64,0.00,Transfer of Mis-Deposit To Connected Organization,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019285,,,ORG,SEIU Healthcare PA COPE,,,,,,1500 N 2nd St,,Harrisburg,PA,171022528,,,2024-07-02,19977.75,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019549,,,ORG,SEIU Local 1107 COPE,,,,,,2250 S Rancho Dr,Ste 165,Las Vegas,NV,891024406,,,2024-07-25,189898.37,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019286,,,ORG,SEIU Local 721 CTW CLC,,,,,,1545 Wilshire Blvd,,Los Angeles,CA,900174501,,,2024-07-02,711519.92,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019283,,,ORG,SEIU Local 721,,,,,,1545 Wilshire Blvd,Ste 100,Los Angeles,CA,900174510,,,2024-07-02,711519.91,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019594,,,ORG,SEIU Wisconsin Healthcare and Service Workers Stronger Together PAC,,,,,,33 Nob Hill Rd,,Madison,WI,537132195,,,2024-07-23,100000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019287,,,ORG,State Employees Association of NH Inc,,,,,,207 N Main St,,Concord,NH,033015048,,,2024-07-02,8333.33,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
SB29,C00004036,500019550,,,ORG,Wisconsin State Council Political Action Committee,,,,,,4513 Vernon Blvd,Ste 104,Madison,WI,537054964,,,2024-07-25,500000.00,0.00,Advance Payment For Future Independent Expenditures,,,,,,,,,,,,,,,,,,,,
