form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00889279,SE.4275,,,ORG,50+1 Strategies LLC,,,,,,PO Box 94104,,San Francisco,CA,94104,G2024,,2024-11-03,20806.80,2024-11-25,271970.32,Digital Advertising & Text Messaging Services - Estimate,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4365,,,ORG,50+1 Strategies LLC,,,,,,PO Box 94104,,San Francisco,CA,94104,G2024,,2024-11-04,39463.47,2024-11-25,311433.79,Digital Advertising,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4264,,,ORG,Beeto Productions,,,,,,1425 Washburn Rd,,Pasadena,CA,91105,G2024,,2024-10-31,4000.00,2024-11-22,251163.52,Digital Production,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4242,,,ORG,Catalyst Campaigns,,,,,,4701 N Figueroa Street,,Los Angeles,CA,90042,G2024,,2024-10-19,20000.00,2024-10-18,41897.00,Digital Advertising,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4243,,,ORG,Catalyst Campaigns,,,,,,4701 N Figueroa Street,,Los Angeles,CA,90042,G2024,,2024-10-19,5000.00,2024-10-22,46897.00,Digital Advertising,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4248,,,ORG,Catalyst Campaigns,,,,,,4701 N Figueroa Street,,Los Angeles,CA,90042,G2024,,2024-10-25,50000.00,2024-10-24,96897.00,Digital Advertising,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4249,,,ORG,Catalyst Campaigns,,,,,,4701 N Figueroa Street,,Los Angeles,CA,90042,G2024,,2024-10-25,7139.00,2024-10-24,104036.00,Digital Production,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4253,,,ORG,Catalyst Campaigns,,,,,,4701 N Figueroa Street,,Los Angeles,CA,90042,G2024,,2024-10-29,30000.00,2024-10-29,134036.00,Digital Advertising,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4258,,,ORG,Catalyst Campaigns,,,,,,4701 N Figueroa Street,,Los Angeles,CA,90042,G2024,,2024-10-31,100000.00,2024-10-29,234036.00,Digital Advertising,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4254,,,ORG,Catalyst Campaigns,,,,,,4701 N Figueroa Street,,Los Angeles,CA,90042,G2024,,2024-10-29,632.52,2024-11-08,244668.52,Digital Production,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4259,,,ORG,Catalyst Campaigns,,,,,,4701 N Figueroa Street,,Los Angeles,CA,90042,G2024,,2024-10-31,1295.00,2024-11-08,245963.52,Digital Production,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4271,,,ORG,Catalyst Campaigns,,,,,,4701 N Figueroa Street,,Los Angeles,CA,90042,G2024,,2024-11-02,1200.00,2024-11-08,247163.52,Digital Production,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
SE,C00889279,SE.4268,,,ORG,Do It Outdoors Media LLC,,,,,,3111 Farmtrail Rd,,York,PA,17406,G2024,,2024-11-01,10000.00,2024-10-31,244036.00,Mobile Billboard Advertising,,C00889279,S,P00009423,Harris,Kamala,,,,P,,,Varet,Joseph,,,,2024-12-05,
