form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00873893,SB21B.1020362,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-09-13,14.56,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1022490,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-09-06,61.80,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1019361,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-09-06,72.87,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1023331,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-09-26,110.50,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1021307,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-09-19,115.59,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1020092,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-09-12,133.09,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1023005,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-09-25,277.02,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1021730,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-09-20,734.25,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1012552,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-05,3353.24,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1012791,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-06,481.87,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1013031,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-01,211.86,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1013521,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-08,21.86,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1013953,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-12,29.62,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1014446,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-13,16.14,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1014716,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-14,29.62,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1015243,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-16,806.11,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1015312,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-15,247.61,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1015501,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-16,208.16,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1015903,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-20,35.90,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1016966,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-27,128.45,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1017184,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-28,2709.50,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1017505,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-29,63.88,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1017688,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-08-30,14.16,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1008979,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-17,72.87,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1006044,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-01,74.15,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1006080,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-02,898.52,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1006544,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-03,206.74,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1006970,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-05,108.56,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1007263,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-08,48.41,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1007499,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-09,22.74,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1007821,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-10,353.49,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1008061,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-11,28.90,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1009488,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-18,4565.48,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1009572,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-19,1589.54,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1009787,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-22,154.59,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1009817,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-23,900.30,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1010334,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-24,3617.20,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1010374,,,ORG,10SIX CONSULTING LLC,,,,,,502 6TH ST,,HUDSON,WI,54016,,,2024-07-25,463.06,,FUNDRAISING FEES
SB21B,C00873893,SB21B.1013006,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-08-06,162828.98,,COLLATERAL: APPAREL & FREIGHT
SB21B,C00873893,SB21B.1019589,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-09-11,177651.98,,"COLLATERAL: APPAREL, CAPS, DECALS, STICKERS, SIGNS, BUTTONS & FREIGHT"
SB21B,C00873893,SB21B.1022948,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-09-24,199459.37,,"COLLATERAL: APPAREL, BUTTONS, CAPS, DONOR MOMENTOS, STICKERS, YARD SIGNS & FREIGHT"
SB21B,C00873893,SB21B.1015538,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-08-16,4152.04,,"COLLATERAL: APPAREL, STICKERS & FREIGHT"
SB21B,C00873893,SB21B.1023663,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-09-26,93939.79,,"COLLATERAL: BUTTONS, CAPS, STICKERS, YARD SIGNS, & FREIGHT"
SB21B,C00873893,SB21B.1021044,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-09-18,164681.33,,COLLATERAL: CAP & FLAGS
SB21B,C00873893,SB21B.1006005,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-07-02,203.43,,COLLATERAL: CAPS
SB21B,C00873893,SB21B.1010476,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-07-26,3281.97,,COLLATERAL: CAPS
SB21B,C00873893,SB21B.1019143,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-09-06,97279.65,,COLLATERAL: CAPS
SB21B,C00873893,SB21B.1023091,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-09-26,100070.88,,COLLATERAL: CAPS
SB21B,C00873893,SB21B.1008004,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-07-10,129771.28,,COLLATERAL: CAPS & FLAGS
SB21B,C00873893,SB21B.1012247,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-08-07,478.72,,COLLATERAL: CAPS & FREIGHT
SB21B,C00873893,SB21B.1013021,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-08-09,48687.33,,COLLATERAL: CAPS & FREIGHT
SB21B,C00873893,SB21B.1014977,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-08-14,106279.10,,COLLATERAL: CAPS & FREIGHT
SB21B,C00873893,SB21B.1015774,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-08-20,49582.44,,COLLATERAL: CAPS & FREIGHT
SB21B,C00873893,SB21B.1006306,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-07-02,117779.86,,COLLATERAL: CAPS & FREIGHT
SB21B,C00873893,SB21B.1021628,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-09-20,877.69,,COLLATERAL: CAPS & FREIGHT
SB21B,C00873893,SB21B.1022466,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-09-23,56953.02,,COLLATERAL: CAPS & FREIGHT
SB21B,C00873893,SB21B.1018033,,,ORG,ACE SPECIALTIES LLC,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-09-13,168615.21,,COLLATERAL: CAPS & FREIGHT
