form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00000885,50483322,,,COM,Friends of Harold Haugh,,,,,,19464 Candlelight,,Roseville,MI,48066,,,2024-07-03,500.00,0.00,"Harold Haugh, County Commissioner - Macomb 10th MI",011,,,,Haugh,Harold,,,,,,,,,,,,,,"Harold Haugh, County Commissioner - Macomb 10th MI"
SB29,C00000885,50483323,,,COM,Erin Byrnes for State Representative,,,,,,2230 Queen Street,,Dearborn,MI,48124,,,2024-07-03,500.00,0.00,Contribution,011,,,,Byrnes,Erin,,MI Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,50483326,,,COM,LuAnn Bird for Assembly,,,,,,5155 Brandons Court,,Hales Corners,WI,53130,,,2024-07-03,500.00,0.00,Contribution,011,,,,Bird,Lu Ann,,,,,,,,,,,,,,Contribution
SB29,C00000885,50485964,,,COM,Christine Morse for 9th Circuit Court,,,,,,5408 Saddle Club Dr,,Kalamazoo,MI,49009,,,2024-07-03,250.00,0.00,Contribution,011,,,,Morse,Christine,,MI Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,50485965,,,COM,Sean McCann for State Senate,,,,,,PO Box 50726,,Kalamazoo,MI,49005,,,2024-07-03,250.00,0.00,Contribution,011,,,,McCann,Sean,,MI Sen.,,,,,,,,,,,,Contribution
SB29,C00000885,50485968,,,COM,Committee to Elect Matt Longjohn,,,,,,PO Box 1404,,Portage,MI,49081,,,2024-07-03,250.00,0.00,Contribution,011,,,,Longjohn,Matt,,MI Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,50485969,,,COM,Julie Rogers for State Rep,,,,,,3428 Marlane Ave,,Kalamazoo,MI,49006,,,2024-07-03,250.00,0.00,Contribution,011,,,,Rogers,Julie,,MI Rep.,,,,,,,,,,,,Contribution
SB29,C00000885,50485970,,,COM,Austin Marsman for Michigan,,,,,,115 Walnut Woods Court,,Plainwell,MI,49080,,,2024-07-03,250.00,0.00,Contribution,011,,,,Marsman,Austin,,,,,,,,,,,,,,Contribution
SB29,C00000885,50485971,,,COM,Friends of Richard Fuller,,,,,,7582 South 3rd Street,,Mattawan,MI,49071,,,2024-07-03,250.00,0.00,"Richard Fuller, Sheriff - Kalamazoo County, MI",011,,,,Fuller,Richard,,,,,,,,,,,,,,"Richard Fuller, Sheriff - Kalamazoo County, MI"
SB29,C00000885,50485986,,,COM,Committee to Elect Meredith Place,,,,,,2522 East Shore Dr,,Portage,MI,49002,,,2024-07-03,250.00,0.00,"Meredith Place, Clerk/Register of Deeds - Kalamazoo County, MI",011,,,,Place,Meredith,,,,,,,,,,,,,,"Meredith Place, Clerk/Register of Deeds - Kalamazoo County, MI"
SB29,C00000885,50485987,,,COM,Friends of Tami Rey,,,,,,1012 W. North Street,,Kalamazoo,MI,49007,,,2024-07-03,250.00,0.00,"Tami Rey, County Commissioner - Kalamazoo 1st MI",011,,,,Rey,Tami,,,,,,,,,,,,,,"Tami Rey, County Commissioner - Kalamazoo 1st MI"
SB29,C00000885,50485988,,,COM,Friends of Jen Strebs,,,,,,2006 Alamo Ave,,Kalamazoo,MI,49006,,,2024-07-03,250.00,0.00,"Jennifer Strebs, County Commissioner - Kalamazoo 2nd MI",011,,,,Strebs,Jennifer,,,,,,,,,,,,,,"Jennifer Strebs, County Commissioner - Kalamazoo 2nd MI"
SB29,C00000885,50485989,,,COM,Friends of Monteze Morales,,,,,,1515 Vassar Dr,,Kalamazoo,MI,49001,,,2024-07-03,250.00,0.00,"Monteze Morales, County Commissioner - Kalamazoo 3rd MI",011,,,,Morales,Monteze,,,,,,,,,,,,,,"Monteze Morales, County Commissioner - Kalamazoo 3rd MI"
SB29,C00000885,50485990,,,COM,Abigail Wheeler for Michigan,,,,,,3235 Stonebridge Ct,Apt 2,Portage,MI,49024,,,2024-07-03,250.00,0.00,"Abigail Wheeler, County Commissioner - Kalamazoo 4th MI",011,,,,Wheeler,Abigail,,,,,,,,,,,,,,"Abigail Wheeler, County Commissioner - Kalamazoo 4th MI"
SB29,C00000885,50485994,,,COM,Committee to Elect John Taylor,,,,,,2522 E Shore Dr,,Portage,MI,49002,,,2024-07-03,250.00,0.00,"John Taylor, County Commissioner - Kalamazoo 5th MI",011,,,,Taylor,John,,,,,,,,,,,,,,"John Taylor, County Commissioner - Kalamazoo 5th MI"
