form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00783423,6499775,,,CCM,Britt For Alabama Inc,,,,,,3147 Thomas Avenue,,Montgomery,AL,36106,P2028,,2023-08-30,1500.00,0.00,,011,C00781443,Britt For Alabama Inc,S2AL00145,Britt,Katie,,Sen.,,S,AL,,,,,,,,,
SB23,C00783423,6502939,,,CCM,Citizens For Turner,,,,,,120 W 2nd Street,Suite 1510,Dayton,OH,454021603,P2024,,2023-09-07,1000.00,0.00,,011,C00373001,Citizens For Turner,H2OH03067,Turner,Mike,,Rep.,,H,OH,10,,,,,,,,
SB23,C00783423,6507254,,,PAC,America's First PAC,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,,,2023-09-11,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00783423,6510609,,,CCM,Nancy Mace For Congress,,,,,,295 Seven Farms Drive,Suite C-186,Charleston,SC,29492,P2024,,2023-09-15,1000.00,0.00,,011,C00710103,Nancy Mace For Congress,H0SC01394,Mace,Nancy,,Rep.,,H,SC,01,,,,,,,,
SB23,C00783423,6523095,,,CCM,Rob Wittman For Congress,,,,,,PO Box 427,,Alexandria,VA,22313,P2024,,2023-09-20,1500.00,0.00,,011,C00441014,Rob Wittman For Congress,H8VA01147,Wittman,Robert,,Rep.,,H,VA,01,,,,,,,,
SB23,C00783423,6523096,,,CCM,John Carter For Congress,,,,,,"201 Univ. Oaks Blvd, Ste 540 #148",,Round Rock,TX,78665,P2024,,2023-09-20,1000.00,0.00,,011,C00371203,John Carter For Congress,H2TX31044,Carter,John,,Rep.,,H,TX,31,,,,,,,,
SB23,C00783423,6523113,,,CCM,Wicker For Senate,,,,,,521 Magnolia Drive,,Tupelo,MS,388043529,P2024,,2023-09-20,2500.00,0.00,,011,C00443218,Wicker For Senate,S8MS00196,Wicker,Roger,,Sen.,,S,MS,,,,,,,,,
SB23,C00783423,6537941,,,CCM,Michael Waltz For Congress,,,,,,"1235 Providence Blvd., Ste R",Pmb 502,Deltona,FL,32725,P2024,,2023-10-10,2500.00,0.00,,011,C00666396,Michael Waltz For Congress,H8FL06148,Waltz,Michael,,Rep.,,H,FL,06,,,,,,,,
SB23,C00783423,6546190,,,COM,Team McHenry,,,,,,228 S. Washington St,Ste 115,Alexandria,VA,22314,,,2023-10-13,1000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00783423,6555917,,,PAC,Conservatives Harvesting Success PAC,,,,,,PO BOX 2930,,JACKSON,MS,39207,,,2023-10-24,1000.00,0.00,,011,C00678813,,,,,,,,,,,,,,,,,,
SB23,C00783423,6587408,,,CCM,John Carter For Congress,,,,,,"201 Univ. Oaks Blvd, Ste 540 #148",,Round Rock,TX,78665,P2024,,2023-11-09,2000.00,0.00,,011,C00371203,John Carter For Congress,H2TX31044,Carter,John,,Rep.,,H,TX,31,,,,,,,,
SB23,C00783423,6587887,,,PAC,America's First PAC,,,,,,PO BOX 26141,,ALEXANDRIA,VA,22313,,,2023-11-14,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00783423,6588577,,,CCM,Jeffries For Congress,,,,,,PO Box 65322,,Washington,NY,20035,P2024,,2023-11-15,2500.00,0.00,,011,C00503052,Jeffries For Congress,H2NY10092,Jeffries,Hakeem,,Rep.,,H,NY,08,,,,,,,,
SB23,C00783423,6598058,,,CCM,Lalota For Congress,,,,,,PO Box 5744,,Hauppauge,NY,11788,P2024,,2023-11-27,1000.00,0.00,,011,C00806018,Lalota For Congress,H2NY01190,LaLota,Nick,,Rep.,,H,NY,01,,,,,,,,
SB23,C00783423,6605338,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,59624,G2024,,2023-11-30,5000.00,0.00,,011,C00412304,Montanans For Tester,S6MT00162,Tester,Jon,,Sen.,,S,MT,,,,,,,,,
SB23,C00783423,6605339,,,PAC,TREASURE STATE PAC,,,,,,946 BANDMANN TRAIL,,MISSOULA,MT,59802,,,2023-11-30,5000.00,0.00,,011,C00433680,,,,,,,,,,,,,,,,,,
SB23,C00783423,6632475,,,PAC,CONSERVATIVE & REPUBLICAN TOGETHER EQUALS RESULTS PAC,,,,,,"317 15TH ST., NE",,WASHINGTON,DC,20002,,,2023-12-21,2000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
