form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00158881,15900235,,,PAC,Victory and Freedom PAC (VAF PAC),,,,,,"1909 K Street, NW",12th Floor,Washington,DC,20006,,,2023-10-13,5000.00,0.00,Contribution,011,C00525212,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15900236,,,PAC,Blue Hen Federal PAC,,,,,,"600 Pennsylvania Avenue, SE #15180",,Washington,DC,20003,,,2023-10-13,5000.00,0.00,Contribution,011,C00493700,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15900237,,,PAC,Hispanic Leadership Trust,,,,,,1005 Congress Avenue,Ste 400,Austin,TX,78701,,,2023-10-13,5000.00,0.00,Contribution,011,C00809970,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15900238,,,PAC,Madison PAC; The,,,,,,235 State Street,#206,Springfield,MA,01103,,,2023-10-13,2500.00,0.00,Contribution,011,C00426809,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15900239,,,PAC,Making a Real Change - MARC PAC,,,,,,"499 S. Capitol Street, SW",Suite Number 422,Washington,DC,20003,,,2023-10-13,2500.00,0.00,Contribution,011,C00562330,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15900240,,,PAC,First in Freedom PAC,,,,,,824 S Milledge Avenue,Suite 101,Athens,GA,30605,,,2023-10-13,2500.00,0.00,Contribution,011,C00540146,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15900243,,,CCM,Fry For Congress,,,,,,PO Box 14641,,Surfside Beach,SC,29587,P2024,,2023-10-13,2500.00,0.00,Contribution,011,C00786657,Fry For Congress,H2SC07280,Fry,Russell,,,,H,SC,07,,,,,,,,Contribution
SB23,C00158881,15900245,,,CCM,Mike Gallagher For Wisconsin,,,,,,PO Box 1027,,Green Bay,WI,54305,P2024,,2023-10-13,2500.00,0.00,Contribution,011,C00610212,Mike Gallagher For Wisconsin,H6WI08155,Gallagher,Michael,John,,,H,WI,08,,,,,,,,Contribution
SB23,C00158881,15900246,,,CCM,John Duarte For Congress,,,,,,9460 Tegner Road,,Hilmar,CA,95324,P2024,,2023-10-13,2000.00,0.00,Contribution,011,C00808279,John Duarte For Congress,H2CA13131,Duarte,John,,,,H,CA,13,,,,,,,,Contribution
SB23,C00158881,15900247,,,CCM,Iowans For Zach Nunn,,,,,,PO Box 11,,Bondurant,IA,50035,P2024,,2023-10-13,3000.00,0.00,Contribution,011,C00784389,Iowans For Zach Nunn,H2IA03119,Nunn,Zach,,,,H,IA,03,,,,,,,,Contribution
SB23,C00158881,15900248,,,CCM,Lahood For Congress,,,,,,P.O. Box 10735,,Peoria,IL,61612,P2024,,2023-10-13,2500.00,0.00,Contribution,011,C00575050,Lahood For Congress,H6IL18088,LaHood,Darin,Mckay,,,H,IL,16,,,,,,,,Contribution
SB23,C00158881,15900249,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,59624,P2024,,2023-10-13,2500.00,0.00,Contribution,011,C00412304,Montanans For Tester,S6MT00162,Tester,R. Jon,,,,S,MT,,,,,,,,,Contribution
SB23,C00158881,15900250,,,PAC,Vote To Elect Republicans Now PAC (VERN PAC),,,,,,22780 Indian Creek Drive,Suite 100,Dulles,VA,20166,,,2023-10-13,5000.00,0.00,Contribution,011,C00431403,,,,,,,,,,,,,,,,,,Contribution
SB23,C00158881,15900251,,,CCM,Rosen For Nevada,,,,,,P.O. Box 46110,,Las Vegas,NV,89114,P2024,,2023-10-13,2500.00,0.00,Contribution,011,C00606939,Rosen For Nevada,S8NV00156,Rosen,Jacky,,,,S,NV,,,,,,,,,Contribution
SB23,C00158881,15900252,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,63702,P2024,,2023-10-13,2500.00,0.00,Contribution,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,T.,,,H,MO,08,,,,,,,,Contribution
SB23,C00158881,15900253,,,CCM,Friends Of Dave Joyce,,,,,,9856 Archer Ln,,Dublin,OH,43017,P2024,,2023-10-13,5000.00,0.00,Contribution,011,C00527457,Friends Of Dave Joyce,H2OH14064,Joyce,David,P.,,,H,OH,14,,,,,,,,Contribution
SB23,C00158881,15900254,,,CCM,Meuser For Congress,,,,,,P.O. Box 183,,Hudson,WI,54016,P2024,,2023-10-13,4000.00,0.00,Contribution,011,C00654723,Meuser For Congress,H8PA10147,Meuser,Daniel,,,,H,PA,09,,,,,,,,Contribution
SB23,C00158881,15900255,,,CCM,Magaziner For Congress,,,,,,"One Park Row,",5th Floor,Providence,RI,02903,P2024,,2023-10-13,1000.00,0.00,Contribution,011,C00802504,Magaziner For Congress,H2RI02184,Magaziner,Seth,,,,H,RI,02,,,,,,,,Contribution
SB23,C00158881,15900256,,,CCM,Vargas For Congress,,,,,,374 N. Coast Highway 101,Suite 2,Encinitas,CA,92024,P2024,,2023-10-13,3500.00,0.00,Contribution,011,C00497321,Vargas For Congress,H2CA50026,Vargas,Juan,C.,,,H,CA,52,,,,,,,,Contribution
SB23,C00158881,15900257,,,CCM,Moulton For Congress,,,,,,PO Box 2013,,Salem,MA,01970,P2024,,2023-10-13,1000.00,0.00,Contribution,011,C00547240,Moulton For Congress,H4MA06090,Moulton,Seth,,,,H,MA,06,,,,,,,,Contribution
SB23,C00158881,15900258,,,CCM,Kustoff For Congress,,,,,,P.O. Box 58823,,Nashville,TN,37205,P2024,,2023-10-13,2500.00,0.00,Contribution,011,C00614826,Kustoff For Congress,H2TN07103,Kustoff,David,,,,H,TN,08,,,,,,,,Contribution
SB23,C00158881,15900259,,,CCM,Feenstra For Congress,,,,,,641 2nd St,,Hull,IA,51239,P2024,,2023-10-13,3000.00,0.00,Contribution,011,C00693663,Feenstra For Congress,H0IA04145,Feenstra,Randall,,,,H,IA,04,,,,,,,,Contribution
SB23,C00158881,15900260,,,CCM,Friends Of John Barrasso,,,,,,PO Box 52008,,Casper,WY,82605,P2024,,2023-10-13,2500.00,0.00,Contribution,011,C00436386,Friends Of John Barrasso,S6WY00068,Barrasso,John,A.,,,S,WY,,,,,,,,,Contribution
