form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00850032,SB21B.5375,,,ORG,C2G Strategies LLC,,,,,,7410 Waterfall Drive,,McKinney,TX,75072,,,2024-05-04,482.70,,Fundraising Consulting,003,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
SB21B,C00850032,SB21B.5380,,,ORG,C2G Strategies LLC,,,,,,7410 Waterfall Drive,,McKinney,TX,75072,,,2024-05-04,2072.20,,Fundraising Consulting,003,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
SB21B,C00850032,SB21B.5369,,,ORG,Mailchimp,,,,,,405 N Angier Ave. NE,,Atlanta,GA,30308,,,2024-04-25,35.00,,Email Marketing Platform,003,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
SB21B,C00850032,SB21B.5371,,,ORG,Mailchimp,,,,,,405 N Angier Ave. NE,,Atlanta,GA,30308,,,2024-04-26,135.00,,Email Marketing Platform,003,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
SB21B,C00850032,SB21B.5379,,,ORG,Mailchimp,,,,,,405 N Angier Ave. NE,,Atlanta,GA,30308,,,2024-05-26,135.00,,Email Marketing Platform,003,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
SB21B,C00850032,SB21B.5407,,,ORG,Mailchimp,,,,,,405 N Angier Ave. NE,,Atlanta,GA,30308,,,2024-06-26,135.00,,Email Marketing Platform,003,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
SB21B,C00850032,SB21B.5410,,,ORG,Mailchimp,,,,,,405 N Angier Ave. NE,,Atlanta,GA,30308,,,2024-06-26,150.00,,Email Marketing Platform,003,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
SB21B,C00850032,SB21B.5385,,,ORG,Siteground Hosting,,,,,,700 N. Fairfax St,Suite 614,Alexandria,VA,22314,,,2024-06-15,599.76,,Web Hosting,001,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
SB21B,C00850032,SB21B.5386,,,ORG,Siteground Hosting,,,,,,700 N. Fairfax St,Suite 614,Alexandria,VA,22314,,,2024-06-15,43.99,,Domain Services,001,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
SB21B,C00850032,SB21B.5396,,,ORG,Siteground Hosting,,,,,,700 N. Fairfax St,Suite 614,Alexandria,VA,22314,,,2024-06-20,29.99,,Domain Services,001,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
SB21B,C00850032,SB21B.5397,,,ORG,Siteground Hosting,,,,,,700 N. Fairfax St,Suite 614,Alexandria,VA,22314,,,2024-06-20,29.99,,Domain Services,001,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
SB21B,C00850032,SB21B.5403,,,ORG,Siteground Hosting,,,,,,700 N. Fairfax St,Suite 614,Alexandria,VA,22314,,,2024-06-24,29.99,,Domain Services,001,C00850032,Deprogram America,,,,,,,,,,,,,,,,,
