form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00225342,SB29.9413,,,CCM,Allison for House,,,,,,4200 Pepperton Drive,,Raleigh,NC,27606,,,2023-08-02,-500.00,,Void check #1001838; dated 9/9/22,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9468,,,CCM,Armando Martinez Campaign,,,,,,800 W. Railroad St,Room H-III,Weslaco,TX,78596,,,2023-08-07,250.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9478,,,CCM,Caloza for Assembly 2024,,,,,,777 S. Figueroa Street,Suite 4050,Los Angeles,CA,90017,,,2023-08-22,5500.00,,Non-federal contribution; CA Assembly,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9462,,,CCM,Citizens for Giannoulias,,,,,,22 West Washington Street,Suite 1500,Chicago,IL,60602,,,2023-08-10,500.00,,Non-federal contribution; IL Secty of State,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9404,,,CCM,Climer for Senate,,,,,,P.O. Box 4898,,Rock Hill,SC,29732,,,2023-08-02,-1000.00,,Void check #1001491; dated 4/7/22,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9464,,,CCM,Committee to Elect Jennifer Bertino-Tarrant,,,,,,903 Valencia Drive,,Shorewood,IL,60404,,,2023-08-10,1500.00,,Non-federal contribution; Will County Executive,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9474,,,CCM,DeWayne Burns for State Representative,,,,,,703 Stonelake Drive,,Cleburne,TX,76033,,,2023-08-23,250.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9405,,,CCM,Diego Bernal Campaign,,,,,,P.O. Box 15677,,San Antonio,TX,78212,,,2023-08-02,-250.00,,Void check #1001495; dated 4/12/2022,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9421,,,CCM,Elect Norma Hernandez,,,,,,P.O. Box 8055,,Melrose Park,IL,60161,,,2023-08-02,-500.00,,Void check #1002098; dated 12/22/22,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9475,,,CCM,Ernest Bailes Campaign,,,,,,1000 Bailes Dairy Road,,Sheperd,TX,77371,,,2023-08-23,250.00,,Non-federal contribution; TX House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9417,,,CCM,Friends & Family of Nabeela Syed,,,,,,P.O. Box 1128,,Palatine,IL,60078,,,2023-08-04,-500.00,,Void check #1002076; dated 11/17/22,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9406,,,CCM,Friends of Aaron Ortiz,,,,,,5304 S Artesian Avenue,,Chicago,IL,60632,,,2023-08-02,-250.00,,Void check #1001574; dated 5/12/22,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9461,,,COM,Friends of Ann M. Williams,,,,,,P.O. Box 436,,Avondale Estates,GA,30002,,,2023-08-10,1000.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9459,,,CCM,"Friends of Curtis J. Tarver, II",,,,,,4533 S Oakwood Avenue,,Chicago,IL,60690,,,2023-08-10,500.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9465,,,CCM,"Friends of Edgar Gonzalez, Jr.",,,,,,4140 S Archer Avenue,,Chicago,IL,606321825,,,2023-08-11,100.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9414,,,CCM,Friends of George D Alpogianis,,,,,,P.O. Box 481205,,Niles,IL,60714,,,2023-08-02,-250.00,,Void check #1001775; dated 9/14/22,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9430,,,CCM,Friends of Jeylu Gutierrez,,,,,,4638 S. Troy St.,,Chicago,IL,60632,,,2023-08-11,-1000.00,,Void check #1002130; dated 3/1/23,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9436,,,CCM,Friends of Jeylu Gutierrez,,,,,,4638 S. Troy St.,,Chicago,IL,60632,,,2023-08-11,1000.00,,Non-federal contribution; Chicago Alderman,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9409,,,COM,Friends of Kelly Burke,,,,,,330 N. Wabash Avenue,Suite 4000,Chicago,IL,60611,,,2023-08-02,-500.00,,Void check #1001655; dated 7/13/22,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9425,,,CCM,Friends of LaPointe,,,,,,P.O. Box 30161,,Chicago,IL,60630,,,2023-08-11,-1000.00,,Void check #1002118; dated 2/13/23,,,,,,,,,,,,,,,,,,,,
SB29,C00225342,SB29.9435,,,CCM,Friends of LaPointe,,,,,,P.O. Box 30161,,Chicago,IL,60630,,,2023-08-11,1000.00,,Non-federal contribution; IL House,,,,,,,,,,,,,,,,,,,,
