form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00400929,CBA092BB4B73F7A1758,,,CCM,Barragan For Congress,,,,,,1840 SOUTH GAFFEY STREET #421,,SAN PEDRO,CA,90731,G2024,,2024-09-24,2500.00,,2024 General,011,C00577353,Barragan,H6CA44103,Barragan,Nanette,Diaz,,,H,CA,44,,,,,,,,
SB23,C00400929,27F875EB8CC6FC770C1,,,CCM,Beatty For Congress,,,,,,222 E Town St,Fl 2W,Columbus,OH,43215,G2024,,2024-09-24,2500.00,,2024 General,011,C00507368,Beatty,H2OH03125,Beatty,Joyce,,,,H,OH,03,,,,,,,,
SB23,C00400929,18BE950D8AD81BAC8B0,,,CCM,Brian Fitzpatrick For All Of Us,,,,,,PO Box 939,,Langhorne,PA,19047,G2024,,2024-09-24,1500.00,,2024 General,011,C00607416,Fitzpatrick,H6PA08277,Fitzpatrick,Brian,K.,,,H,PA,01,,,,,,,,
SB23,C00400929,AC907481D80D93EB7BC,,,PAC,Bringing Republican Excellence to Town PAC,,,,,,PO Box 22401,,Louisville,KY,402520401,O2024,Contribution,2024-09-24,5000.00,,2024 Contribution,011,C00483487,Bringing Republican Excellence to Town PAC,,,,,,,,,,,,,,,,,
SB23,C00400929,613FEC2D763DED4BDC5,,,CCM,Carey For Congress,,,,,,PO Box 16032,,Columbus,OH,43216,G2024,,2024-09-24,2500.00,,2024 General,011,C00779603,Carey,H2OH15228,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00400929,59994DCB0CDF4AC4FCF,,,CCM,Citizens For Boyle,,,,,,PO Box 14310,,Philadelphia,PA,19115,G2024,,2024-09-24,2500.00,,2024 General,011,C00543363,Boyle,H4PA13199,Boyle,Brendan,Francis,,,H,PA,02,,,,,,,,
SB23,C00400929,CB918D55154A4E8A574,,,CCM,Deb Fischer For US Senate,,,,,,"5555 SOUTH ST, STE. 200",,LINCOLN,NE,68506,G2024,,2024-09-24,1000.00,,2024 General,011,C00498907,Fischer,S2NE00094,Fischer,Debra,S.,,,S,NE,,,,,,,,,
SB23,C00400929,204AB689DFEBDA57F5D,,,CCM,Friends Of David Schweikert,,,,,,8175 E Evans Rd,Unit 13176,Scottsdale,AZ,85267,G2024,,2024-09-24,2500.00,,2024 General,011,C00540617,Schweikert,H4AZ06045,Schweikert,David,,,,H,AZ,01,,,,,,,,
SB23,C00400929,2811B6512E4A36A35EC,,,CCM,Hoyer For Congress,,,,,,1032 15th St NW,Ste 247,Washington,DC,20005,G2024,,2024-09-24,2500.00,,2024 General,011,C00140715,Hoyer,H2MD05155,Hoyer,Steny,Hamilton,,,H,MD,05,,,,,,,,
SB23,C00400929,6D4C42672E4084BB2A0,,,PAC,IMPACT,,,,,,192 Lexington Ave,Rm 1001,New York,NY,10016,O2024,Contribution,2024-09-24,2500.00,,2024 Contribution,011,C00348607,IMPACT,,,,,,,,,,,,,,,,,
SB23,C00400929,2D0D45D06869390EFEF,,,CCM,John Curtis For Utah,,,,,,PO Box 296,,Provo,UT,84603,G2024,,2024-09-24,1000.00,,2024 General,011,C00647339,Curtis,S4UT00282,Curtis,John,R.,,,S,UT,,,,,,,,,
SB23,C00400929,4C2E820FA819A5107B2,,,CCM,Kaine For Virginia,,,,,,1490 Quarterpath Rd,Ste 5A,Williamsburg,VA,23185,G2024,,2024-09-24,2500.00,,2024 General,011,C00495358,Kaine,S2VA00142,Kaine,Timothy,Michael,,,S,VA,,,,,,,,,
SB23,C00400929,8FC590344E27F2EC2F2,,,CCM,Katherine Clark For Congress,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,G2024,,2024-09-24,2500.00,,2024 General,011,C00541888,Clark,H4MA05084,Clark,Katherine,M.,,,H,MA,05,,,,,,,,
SB23,C00400929,3BE5BF9B0153549795F,,,CCM,Lisa Blunt Rochester For Senate,,,,,,PO Box 9767,,Wilmington,DE,19809,G2024,,2024-09-24,2500.00,,2024 General,011,C00843391,Blunt Rochester,S4DE00060,Blunt Rochester,Lisa,,,,S,DE,,,,,,,,,
SB23,C00400929,C8C28A2BFBA10494B4D,,,CCM,Miller-Meeks For Congress,,,,,,PO Box 33,,Ottumwa,IA,52501,G2024,,2024-09-24,2500.00,,2024 General,011,C00558825,Miller-Meeks,H8IA02043,Miller-Meeks,Mariannette,Jane,,,H,IA,01,,,,,,,,
SB23,C00400929,6287E5A12AB8CE0FC26,,,CCM,Rosen For Nevada,,,,,,PO Box 46110,,Las Vegas,NV,89114,G2024,,2024-09-24,2500.00,,2024 General,011,C00606939,Rosen,S8NV00156,Rosen,Jacky,,,,S,NV,,,,,,,,,
SB23,C00400929,3367612A2E46EDD0E51,,,CCM,Wyden For Senate,,,,,,1220 SW Morrison St,Ste 910,Portland,OR,97205,P2028,,2024-09-24,2500.00,,2028 Primary,011,C00308676,Wyden,S6OR00110,Wyden,Ron,L.,,,S,OR,,,,,,,,,
