form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00686832,500074912,,,COM,Nevada Voices PAC,,,,,,900 S 4Th St,,Las Vegas,NV,891016805,G2024,,2024-09-19,75000.00,0.00,Non Contribution Account: Contribution Made,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074922,,,COM,Friends Of Joe Saunders,,,,,,1742 W Flagler St,,Miami,FL,331352017,G2024,,2024-09-27,10000.00,0.00,Non Contribution Account: Contribution Made,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074903,,,COM,Down Home IE PAC,,,,,,PO Box 10661,,Greensboro,NC,274040661,G2024,,2024-09-06,50000.00,0.00,Non Contribution Account: Contribution Made,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074923,,,ORG,North Carolina A Phillip Randolp Education Fund Inc,,,,,,1408 Hillsborough St,,Raleigh,NC,276051829,G2024,,2024-09-27,50000.00,0.00,Non Contribution Account: Contribution Made,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074904,,,COM,NCAAT In Action,,,,,,711 Hillsborough St,Ste 106,Raleigh,NC,276031605,G2024,,2024-09-06,50000.00,0.00,Non Contribution Account: Contribution Made,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074914,,,COM,One APIA NV,,,,,,6675 S Tenaya Way,Ste 200,Las Vegas,NV,891131932,G2024,,2024-09-19,25000.00,0.00,Non Contribution Account: Contribution Made,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074894,,,ORG,"The Money Wheel, LLC",,,,,,2828 N Central Ave,Ste 1014,Phoenix,AZ,850041021,,,2024-09-03,12015.35,0.00,Non Contribution Account: Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074905,,,COM,Siembra PAC IE,,,,,,PO Box 741070,,Los Angeles,CA,900049070,G2024,,2024-09-06,50000.00,0.00,Non Contribution Account: Contribution Made,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074925,,,ORG,Goodstock,,,,,,600 E Court Ave,Ste 160,Des Moines,IA,503092058,,,2024-09-27,3651.70,0.00,Non Contribution Account: Merchandise Printing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074885,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-09-26,235.06,0.00,Non Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074895,,,ORG,"The Money Wheel, LLC",,,,,,2828 N Central Ave,Ste 1014,Phoenix,AZ,850041021,,,2024-09-30,64.80,0.00,Non Contribution Account: Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074927,,,ORG,Lake Research Partners,,,,,,1101 17Th St NW,Ste 301,Washington,DC,200364742,,,2024-09-23,17977.00,0.00,Non Contribution Account: Research Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074897,,,COM,AANHPI Rising Tide,,,,,,1101 S Mcclintock Dr,,Tempe,AZ,852814505,G2024,,2024-09-06,50000.00,0.00,Non Contribution Account: Contribution Made,,,,,,,,,,,,,,,,,,,,
SB29,C00686832,500074899,,,COM,Nevada Legislative Victory Fund,,,,,,6675 S Tenaya Way,Ste 200,Las Vegas,NV,891131932,G2024,,2024-09-06,50000.00,0.00,Non Contribution Account: Contribution Made,,,,,,,,,,,,,,,,,,,,
