form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00041590,SB23.7729,,,CCM,BRANDON FOR CONGRESS NY22,,,,,,PO BOX 3580,,SYRACUSE,NY,13220,G2024,,2024-10-05,2000.00,,,011,C00806307,BRANDON FOR CONGRESS NY22,H2NY22212,WILLIAMS,BRANDON MCDONALD,,,,H,NY,22,,,,,,,,
SB23,C00041590,SB23.7668,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,85740,G2024,,2024-10-05,2000.00,,,011,C00786194,CISCOMANI FOR CONGRESS,H2AZ02360,CISCOMANI,JUAN,,,,H,AZ,06,,,,,,,,
SB23,C00041590,SB23.7720,,,CCM,DESPOSITO FOR NEW YORK,,,,,,PO BOX 188,,ISLAND PARK,NY,11558,G2024,,2024-10-05,2000.00,,,011,C00809426,DESPOSITO FOR NEW YORK,H2NY04277,DESPOSITO,ANTHONY P,,,,H,NY,04,,,,,,,,
SB23,C00041590,SB23.7710,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,G2024,,2024-10-05,2000.00,,,011,C00575167,DON BACON FOR CONGRESS,H6NE02125,BACON,DONALD J,,,,H,NE,02,,,,,,,,
SB23,C00041590,SB23.7671,,,CCM,ELECTGABEEVANS.COM,,,,,,PO BOX 350608,,WESTMINSTER,CO,80035,G2024,,2024-10-05,2000.00,,,011,C00849844,ELECTGABEEVANS.COM,H4CO08034,EVANS,TIMOTHY GABRIEL,,,,H,CO,08,,,,,,,,
SB23,C00041590,SB23.7665,,,CCM,FRIENDS OF DAVID SCHWEIKERT,,,,,,8175 EAST EVANS ROAD,# 13176,SCOTTSDALE,AZ,85267,G2024,,2024-10-05,2000.00,,,011,C00540617,FRIENDS OF DAVID SCHWEIKERT,H4AZ06045,SCHWEIKERT,DAVID S.,,,,H,AZ,01,,,,,,,,
SB23,C00041590,SB23.7659,,,CCM,JEFF ZINK FOR CONGRESS,,,,,,2030 W. BASELINE ROAD #106,,PHOENIX,AZ,85041,G2024,,2024-10-05,5000.00,,,011,C00766402,JEFF ZINK FOR CONGRESS,H2AZ07187,ZINK,JEFFREY NELSON MR,,,,H,AZ,03,,,,,,,,
SB23,C00041590,SB23.7692,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,G2024,,2024-10-05,2000.00,,,011,C00808279,JOHN DUARTE FOR CONGRESS,H2CA13131,DUARTE,JOHN,,,,H,CA,13,,,,,,,,
SB23,C00041590,SB23.7714,,,CCM,KEAN FOR CONGRESS INC,,,,,,PO BOX 999,,EDISON,NJ,08818,G2024,,2024-10-05,2000.00,,,011,C00703058,KEAN FOR CONGRESS INC,H0NJ07261,KEAN,THOMAS H. JR.,,,,H,NJ,07,,,,,,,,
SB23,C00041590,SB23.7701,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2024-10-05,2000.00,,,011,C00257337,KEN CALVERT FOR CONGRESS COMMITTEE,H2CA37023,CALVERT,KEN,,,,H,CA,41,,,,,,,,
SB23,C00041590,SB23.7689,,,CCM,KEVIN KILEY FOR CONGRESS,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,G2024,,2024-10-05,2000.00,,,011,C00801985,KEVIN KILEY FOR CONGRESS,H2CA03157,KILEY,KEVIN,,,,H,CA,03,,,,,,,,
SB23,C00041590,SB23.7686,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,G2024,,2024-10-05,2000.00,,,011,C00776120,KIGGANS FOR CONGRESS,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,,,,,,,,
SB23,C00041590,SB23.7717,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,G2024,,2024-10-05,2000.00,,,011,C00806018,LALOTA FOR CONGRESS,H2NY01190,LALOTA,NICK,,,,H,NY,01,,,,,,,,
SB23,C00041590,SB23.7677,,,CCM,LAURIE BUCKHOUT FOR CONGRESS,,,,,,PO BOX 97275,,RALEIGH,NC,27624,G2024,,2024-10-05,2000.00,,,011,C00853499,LAURIE BUCKHOUT FOR CONGRESS,H4NC01137,BUCKHOUT,LAURIE,,,,H,NC,01,,,,,,,,
SB23,C00041590,SB23.7723,,,CCM,"LAWLER FOR CONGRESS, INC.",,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2024-10-05,2000.00,,,011,C00815415,"LAWLER FOR CONGRESS, INC.",H2NY17162,LAWLER,MICHAEL VINCENT,,,,H,NY,17,,,,,,,,
SB23,C00041590,SB23.7726,,,CCM,MARC FOR US INC.,,,,,,PO BOX 219,,LEEDS,NY,12451,G2024,,2024-10-05,2000.00,,,011,C00789586,MARC FOR US INC.,H2NY19127,MOLINARO,MARCUS J.,,,,H,NY,19,,,,,,,,
SB23,C00041590,SB23.7704,,,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE,SUITE 150,IRVINE,CA,92618,G2024,,2024-10-05,2000.00,,,011,C00704981,MICHELLE STEEL FOR CONGRESS,H0CA48198,STEEL,MICHELLE,,,,H,CA,45,,,,,,,,
SB23,C00041590,SB23.7698,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,G2024,,2024-10-05,2000.00,,,011,C00701102,MIKE GARCIA FOR CONGRESS,H0CA25105,GARCIA,MICHAEL,,,,H,CA,27,,,,,,,,
SB23,C00041590,SB23.7683,,,CCM,PATRIOTS FOR PERRY,,,,,,4075 LINGLESTOWN ROAD,PMB 119,HARRISBURG,PA,17112,G2024,,2024-10-05,2000.00,,,011,C00510164,PATRIOTS FOR PERRY,H2PA04135,PERRY,SCOTT,,,,H,PA,10,,,,,,,,
SB23,C00041590,SB23.7664,,,CCM,PAUL JUNGE FOR CONGRESS,,,,,,17195 SILVER PKWY #408,,FENTON,MI,48430,G2024,,2024-10-05,2000.00,,,011,C00726687,PAUL JUNGE FOR CONGRESS,H0MI08141,JUNGE,PAUL,,,,H,MI,08,,,,,,,,
SB23,C00041590,SB23.7680,,,CCM,ROB FOR PA,,,,,,11 DOCK ST BOX 971,,PITTSTON,PA,18640,G2024,,2024-10-05,2000.00,,,011,C00852137,ROB FOR PA,H4PA08124,BRESNAHAN,ROB,,,,H,PA,08,,,,,,,,
