form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00834226,500096637,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,G2024,,2024-08-06,250000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB22,C00834226,500096201,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,G2024,,2024-08-16,30000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB22,C00834226,500097075,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,G2024,,2024-09-05,260000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB22,C00834226,500098288,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,G2024,,2024-09-18,265000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB22,C00834226,500098290,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,G2024,,2024-09-23,265000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB22,C00834226,500098292,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2024-09-25,95000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB22,C00834226,500098631,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,,,2024-09-30,175000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB22,C00834226,500095414,,,PTY,Michigan Democratic State Central Committee,,,,,,606 Townsend St,,Lansing,MI,489332313,,,2024-07-23,130000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00031054,,,,,,,,,,,,,,,,,,
SB22,C00834226,500096490,,,PTY,Michigan Democratic State Central Committee,,,,,,606 Townsend St,,Lansing,MI,489332313,,,2024-08-21,160000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00031054,,,,,,,,,,,,,,,,,,
SB22,C00834226,500098293,,,PTY,Michigan Democratic State Central Committee,,,,,,606 Townsend St,,Lansing,MI,489332313,,,2024-09-25,70000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00031054,,,,,,,,,,,,,,,,,,
SB22,C00834226,500098291,,,PAC,MITTEN PAC,,,,,,PO Box 864,,East Lansing,MI,488260864,,,2024-09-25,100000.00,0.00,Transfer of Joint Fundraising Proceeds,,C00832147,,,,,,,,,,,,,,,,,,
