form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00883660,SE.4293,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-10-28,1.26,2024-10-28,26488.53,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4298,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-10-29,6.38,2024-10-29,27872.91,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4304,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-10-30,2015.44,2024-10-30,32770.74,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4312,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-10-31,1998.49,2024-10-31,37893.32,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4317,,,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,94043,G2024,,2024-11-01,463.84,2024-11-01,40173.01,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4213,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-10-21,115.07,,20126.20,Ad Placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4221,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-10-22,1293.00,,21534.27,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4279,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-10-23,1469.00,,23003.27,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4285,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-10-25,937.00,,25350.27,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4286,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-10-26,0.00,,25350.27,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4330,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-10-18,6.00,,20011.13,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4282,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-10-24,1410.00,2024-10-24,24413.27,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4292,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-10-28,1137.00,2024-10-28,26487.27,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4297,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-10-29,1378.00,2024-10-29,27866.53,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4303,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-10-30,2882.39,2024-10-30,30755.30,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4311,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-10-31,3124.09,2024-10-31,35894.83,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4316,,,ORG,Meta Platforms Inc,,,,,,1 Meta Way,,Menlo Park,CA,94025,G2024,,2024-11-01,1815.85,2024-11-01,39709.17,Ad placement,004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
SE,C00883660,SE.4331,,,ORG,"Neta Collab, LLC",,,,,,564 Saint Johns Pl,# 107,Brooklyn,NY,11238,G2024,,2024-10-18,0.00,,20011.13,Advertisement publishing ($20k fee paid on 10/3/24 and reported in Pre-Election Report),004,C00883660,S,P00009423,HARRIS,KAMALA,,,,P,,,Fugere,Patricia,Mullahy,,,2024-12-05,
