form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00720649,E-145094,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,G2024,,2024-03-11,15000.00,2024-03-11,15000.00,VOTER GUIDE,001,,S,S4CA00803,Garvey,Steve,,,,S,00,CA,Kemp,J. Stevan,,,,2024-04-14,
SE,C00720649,E-145095,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,G2024,,2024-03-11,1400.00,2024-03-11,1400.00,VOTER GUIDE,001,,S,H4CA49149,Gunderson,Matt,,,,H,49,CA,Kemp,J. Stevan,,,,2024-04-14,
SE,C00720649,E-145096,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,G2024,,2024-03-11,1400.00,2024-03-11,1400.00,VOTER GUIDE,001,,S,H2CA47196,Baugh,Scott,,,,H,47,CA,Kemp,J. Stevan,,,,2024-04-14,
SE,C00720649,E-145097,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,G2024,,2024-03-11,1400.00,2024-03-11,1400.00,VOTER GUIDE,001,,S,H0CA48198,Steel,Michelle,,,,H,45,CA,Kemp,J. Stevan,,,,2024-04-14,
SE,C00720649,E-145098,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,G2024,,2024-03-11,1400.00,2024-03-11,1400.00,VOTER GUIDE,001,,S,H2CA37023,Calvert,Ken,,,,H,41,CA,Kemp,J. Stevan,,,,2024-04-14,
SE,C00720649,E-145099,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,G2024,,2024-03-11,1400.00,2024-03-11,1400.00,VOTER GUIDE,001,,S,H0CA25105,Garcia,Michael,,,,H,27,CA,Kemp,J. Stevan,,,,2024-04-14,
SE,C00720649,E-145100,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,G2024,,2024-03-11,1400.00,2024-03-11,1400.00,VOTER GUIDE,001,,S,H2CA20094,Valadao,David,,,,H,22,CA,Kemp,J. Stevan,,,,2024-04-14,
SE,C00720649,E-145101,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,G2024,,2024-03-11,1400.00,2024-03-11,1400.00,VOTER GUIDE,001,,S,H2CA13131,Duarte,John,S,,,H,13,CA,Kemp,J. Stevan,,,,2024-04-14,
SE,C00720649,E-145102,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,G2024,,2024-03-11,1400.00,2024-03-11,1400.00,VOTER GUIDE,001,,S,H4CA09093,Lincoln,Kevin,,,,H,09,CA,Kemp,J. Stevan,,,,2024-04-14,
SE,C00720649,E-145103,,,PAC,Reform California Voter Guide,,,,,,7185 Navajo Road Suite J,,San Diego,CA,92119,G2024,,2024-03-11,1400.00,2024-03-11,1400.00,VOTER GUIDE,001,,S,H2CA03157,Kiley,Kevin,,,,H,03,CA,Kemp,J. Stevan,,,,2024-04-14,
