form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00603084,500357150,,,ORG,Banner Life,,,,,,3275 Bennett Creek Ave,,Frederick,MD,217047608,,,2024-06-28,1187.99,0.00,Insurance,,,,,,,,,,,,,,,,,,,,
SB29,C00603084,500356038,,,ORG,Chase Cardmember Services,,,,,,PO Box 1423,,Charlotte,NC,282011423,,,2024-06-16,3177.50,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,
SB29,C00603084,500356633,500356038,SB29,ORG,Budget Rent A Car,,,,,,6 Sylvan Way,,Parsippany,NJ,070543826,,,2024-06-16,376.97,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500356635,500356038,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2024-06-16,110.75,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500356637,500356038,SB29,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-06-16,636.37,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500356638,500356038,SB29,ORG,Marriott Hotels,,,,,,10400 Fernwood Rd,,Bethesda,MD,208171102,,,2024-06-16,1002.17,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500356639,500356038,SB29,ORG,Office Depot,,,,,,6600 N Military Trl,,Boca Raton,FL,334962434,,,2024-06-16,146.37,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500356640,500356038,SB29,ORG,Stanton House Inn,,,,,,76 Maple Ave,,Greenwich,CT,068305622,,,2024-06-16,538.28,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500356642,500356038,SB29,ORG,Uber Eats,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-06-16,148.77,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500356643,500356038,SB29,ORG,Uber,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-06-16,79.85,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500354768,,,ORG,"Tracy Austin, Inc.",,,,,,9869 Easton Dr,,Beverly Hills,CA,902101416,,,2024-06-12,5000.00,0.00,Fundraising Consultant Services,,,,,,,,,,,,,,,,,,,,
