form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00640623,500336932,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-01-07,20.10,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500337584,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-01-14,116.16,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500338151,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-01-21,76.81,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500344524,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-01-28,16.23,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500339188,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-01-31,62.89,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500339373,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-02-04,56.30,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500339973,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-02-11,193.02,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500340722,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-02-18,16.89,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500341407,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-02-25,197.70,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500341828,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-02-29,59.56,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500342218,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-03-03,58.94,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500342513,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-03-10,60.86,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500342906,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-03-17,224.44,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500343239,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-03-24,89.74,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00640623,500343865,,,ORG,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-03-31,80.54,0.00,Processing Fee,,,,,,,,,,,,,,,,,,,,
