form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00304832,SB23.5729,,,CCM,AUGUST PFLUGER FOR CONGRESS,,,,,,PO BOX 3530,,SAN ANGELO,TX,76902,G2024,,2024-03-05,2500.00,,Contribution to Candidate,,C00719294,,,,,,,,H,TX,11,,,,,,,,
SB23,C00304832,SB23.5718,,,PAC,BEER INSTITUTE PAC (BEER PAC),,,,,,440 FIRST ST NW,STE 350,WASHINGTON,DC,20001,O2024,PAC to PAC,2024-03-05,5000.00,,PAC to PAC Contribution,,C00582999,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5727,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,PO BOX 630167,,IRVING,TX,75063,G2024,,2024-03-05,2500.00,,Contribution to Candidate,,C00714865,,,,,,,,H,TX,24,,,,,,,,
SB23,C00304832,SB23.5702,,,PAC,CA LUV PAC (CALIFORNIA LEADERSHIP UNITED FOR VICTORY PAC),,,,,,"499 S. CAPITOL STREET, SW",SUITE 420,WASHINGTON,DC,20003,O2024,PAC to PAC,2024-02-07,2500.00,,PAC to PAC Contribution,,C00573709,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5703,,,CCM,CHC BOLD PAC,,,,,,PO BOX 33079,,WASHINGTON,DC,20033,O2024,PAC to PAC,2024-02-07,5000.00,,PAC to PAC Contribution,,C00365536,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5711,,,PAC,CIRCLE THE WAGONS PAC,,,,,,PO BOX 120,,CLARENCE,NY,14031,O2024,PAC to PAC,2024-02-07,5000.00,,PAC to PAC Contribution,,C00827881,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5704,,,PAC,HISPANIC LEADERSHIP TRUST,,,,,,1005 CONGRESS AVE,SUITE 400,AUSTIN,TX,78701,O2024,PAC to PAC,2024-02-07,5000.00,,PAC to PAC Contribution,,C00809970,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5707,,,PAC,HONOR COURAGE COMMITMENT PAC,,,,,,11613 HUEBNER,,SAN ANTONIO,TX,78248,O2024,PAC to PAC,2024-02-07,5000.00,,PAC to PAC Contribution,,C00755173,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5709,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,G2024,,2024-02-07,5000.00,,Contribution to Candidate,,C00575050,,,,,,,,H,IL,18,,,,,,,,
SB23,C00304832,SB23.5719,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,P2024,,2024-03-05,1500.00,,Contribution toCandidate,,C00784520,,,,,,,,H,OR,05,,,,,,,,
