form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00431858,SB23.12355,,,CCM,BOB CASEY FOR SENATE INC,,,,,,30 SOUTH 15TH STREET SUITE 400,,PHILADELPHIA,PA,19102,G2024,,2024-09-19,1000.00,,PAC Contribution,011,C00431056,,,,,,,,S,PA,00,,,,,,,,
SB23,C00431858,SB23.12349,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO BOX 414,,SCRANTON,PA,18501,G2024,,2024-09-05,1000.00,,PAC Contribution,011,C00509968,,,,,,,,H,PA,17,,,,,,,,
SB23,C00431858,SB23.12342,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,85740,G2024,,2024-08-19,1000.00,,PAC Contribution,011,C00786194,,,,,,,,H,AZ,06,,,,,,,,
SB23,C00431858,SB23.12346,,,CCM,COLE FOR CONGRESS,,,,,,P.O. Box 722256,,Norman,OK,73070,G2024,,2024-09-05,2000.00,,PAC Contribution,011,C00379735,,,,,,,,H,OK,04,,,,,,,,
SB23,C00431858,SB23.12345,,,PAC,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE,,,,,,"430 South Capitol Street, SE",2nd Floor,Washington,DC,20003,,,2024-08-19,2500.00,,PAC Contribution,011,C00000935,,,,,,,,,,,,,,,,,,
SB23,C00431858,SB23.12353,,,CCM,FRIENDS OF SCHUMER,,,,,,509 MADISON AVE SUITE 1902,,NEW YORK,NY,10022,P2028,,2024-09-05,2500.00,,PAC Contribution,011,C00346312,,,,,,,,S,NY,,,,,,,,,
SB23,C00431858,SB23.12344,,,CCM,KEN CALVERT FOR CONGRESS,,,,,,PO BOX 78376,,CORONA,CA,92877,G2024,,2024-08-19,1000.00,,PAC Contribution,011,C00257337,,,,,,,,H,CA,42,,,,,,,,
SB23,C00431858,SB23.12347,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,P.O. BOX 25763,,ALBUQUERQUE,NM,87125,G2024,,2024-09-05,1000.00,,PAC Contribution,011,C00434563,,,,,,,,S,NM,00,,,,,,,,
SB23,C00431858,SB23.12341,,,CCM,MONTANANS FOR TESTER,,,,,,PO BOX 1135,,HELENA,MT,59624,G2024,,2024-08-19,2500.00,,PAC Contribution,011,C00412304,,,,,,,,S,MT,00,,,,,,,,
SB23,C00431858,SB23.12357,,,CCM,MOORE FOR CONGRESS,,,,,,PO BOX 16646,,MILWAUKEE,WI,53216,G2024,,2024-09-30,1000.00,,PAC Contribution,011,C00397505,,,,,,,,H,WI,04,,,,,,,,
SB23,C00431858,SB23.12352,,,PAC,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,,,,,,320 FIRST STREET SE,.,WASHINGTON,DC,20003,G2024,,2024-09-05,2500.00,,PAC Contribution,011,C00075820,,,,,,,,,,,,,,,,,,
SB23,C00431858,SB23.12354,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO BOX 2113,,KINGSTON,NY,12402,G2024,,2024-09-12,1000.00,,PAC Contribution,011,C00815290,,,,,,,,H,NY,18,,,,,,,,
SB23,C00431858,SB23.12348,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 233,,TUPELO,MS,38802,G2024,,2024-09-05,1000.00,,PAC Contribution,011,C00443218,,,,,,,,S,MS,00,,,,,,,,
