form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00538835,500029316,,,PAC,ALSOBROOKS VICTORY FUND,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,,,2024-09-17,5000.00,0.00,Contribution,,C00859553,ALSOBROOKS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00538835,500029315,,,CCM,ANDY KIM FOR NEW JERSEY,,,,,,PO Box 211,,Marlton,NJ,080530211,G2024,,2024-09-26,5000.00,0.00,Contribution,,C00648220,,,KIM,ANDY,,,,S,NJ,00,,,,,,,,
SB23,C00538835,500029326,,,CCM,CONNOLLY FOR CONGRESS,,,,,,PO Box 563,,Merrifield,VA,221160563,G2024,,2024-09-12,5000.00,0.00,Contribution,,C00445452,,,CONNOLLY,GERALD,EDWARD,,,H,VA,11,,,,,,,,
SB23,C00538835,500029331,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2024-09-26,15000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00538835,500029332,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,O2024,Legal,2024-09-26,45000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00538835,500029333,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,O2024,Headquarters Account,2024-09-26,45000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00538835,500029336,,,CCM,FRIENDS OF DON BEYER,,,,,,2503 D N Harrison St,# 310,Arlington,VA,222071640,G2024,,2024-09-12,5000.00,0.00,Contribution,,C00555888,,,BEYER,DONALD,JR.,,Jr.,H,VA,08,,,,,,,,
SB23,C00538835,500029339,,,CCM,GLORIA FOR TENNESSEE,,,,,,73 White Bridge Pike,Ste Pm 103,Nashville,TN,372051444,G2024,,2024-09-26,5000.00,0.00,Contribution,,C00847400,,,JOHNSON,GLORIA,,,,S,TN,00,,,,,,,,
SB23,C00538835,500029340,,,PAC,HEINRICH VICTORY FUND,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-09-27,5000.00,0.00,Contribution,,C00603019,HEINRICH VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00538835,500029346,,,CCM,Leslie Mehta For Congress,,,,,,PO Box 31404,,Henrico,VA,232941404,G2024,,2024-09-30,2500.00,0.00,Contribution,,C00863068,,,Mehta,Leslie,,,,H,VA,01,,,,,,,,
SB23,C00538835,500029347,,,CCM,MCCLELLAN FOR CONGRESS,,,,,,PO Box 818,,Richmond,VA,232180818,G2024,,2024-09-12,5000.00,0.00,Contribution,,C00829812,,,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,,
SB23,C00538835,500029348,,,CCM,Missy For Congress,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-09-12,5000.00,0.00,Contribution,,C00849836,,,Cotter Smasal,Missy,,,,H,VA,02,,,,,,,,
SB23,C00538835,500029349,,,PAC,SLOTKIN VICTORY FUND 2024,,,,,,PO Box 4145,,East Lansing,MI,488264145,,,2024-09-12,10000.00,0.00,Contribution,,C00834226,SLOTKIN VICTORY FUND 2024,,,,,,,,,,,,,,,,,
SB23,C00538835,500029350,,,CCM,Suhas For Virginia,,,,,,PO Box 302,,Ashburn,VA,201460302,G2024,,2024-09-12,5000.00,0.00,Contribution,,C00856963,,,Subramanyam,Suhas,,,,H,VA,10,,,,,,,,
SB23,C00538835,500029351,,,CCM,Vindman For Congress,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-09-12,5000.00,0.00,Contribution,,C00856955,,,Vindman,Yevgeny 'Eugene',,,,H,VA,07,,,,,,,,
SB23,C00538835,500028628,,,PAC,WOMENCOUNT PAC,,,,,,393 7Th Ave,Ste 301,San Francisco,CA,941182378,,,2024-07-26,5000.00,0.00,Contribution,,C00450098,WOMENCOUNT PAC,,,,,,,,,,,,,,,,,
