form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00365536,500460696,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-10-07,6949.90,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500460698,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-10-14,10237.46,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500460700,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-10-16,5139.10,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500459791,,,ORG,ADT Security Services,,,,,,1501 W Yamato Rd,,Boca Raton,FL,334314438,,,2024-10-07,148.32,0.00,Office Security,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500459783,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-10-10,7006.06,0.00,Mortgage Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500459785,,,ORG,"Anne Lewis Strategies, LLC Dba MissionWired",,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200010198,,,2024-10-02,6200.00,0.00,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500459789,,,ORG,Comcast Internet,,,,,,1701 John F Kennedy Blvd,Fl 30,Philadelphia,PA,191032855,,,2024-10-04,412.97,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500461898,,,ORG,DC Water & Sewer,,,,,,PO Box 97200,,Washington,DC,200907200,,,2024-10-15,45.50,0.00,Utilities,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500461903,,,ORG,"Democracy Engine, LLC",,,,,,850 Quincy St NW,Apt 402,Washington,DC,200115873,,,2024-10-16,250.00,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00365536,500459764,,,ORG,Fiserv,,,,,,600 N Vel R Phillips Ave,,Milwaukee,WI,532032807,,,2024-10-03,71.60,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
