form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00252056,SB29.20729,,,CCM,CTE Gary LaPelusa Sr.,,,,,,102 West 46th Street,,Bayonne,NJ,07002,,,2024-10-31,1250.00,,Dinner Tickets,003,,,,,,,,,,,,,,,,,,,
SB29,C00252056,SB29.20715,,,CCM,Dawn Fantasia for Assembly,,,,,,P.O. Box 508,,Franklin,NJ,07416,,,2024-10-22,1000.00,,Contributions,012,,,,,,,,,,,,,,,,,,,
SB29,C00252056,SB29.20723,,,COM,Democratic Committee of Bergen County,,,,,,"540 Hudson Street, 6th Floor",,Hackensack,NJ,07601,,,2024-10-22,1000.00,,Contributions,012,,,,,,,,,,,,,,,,,,,
SB29,C00252056,SB29.20721,,,CCM,EFO Carmen T. Morales,,,,,,c/o Scorpion Consulting LLC,P.O. Box 1944,Caldwell,NJ,07006,,,2024-10-22,1000.00,,Contributions,012,,,,,,,,,,,,,,,,,,,
SB29,C00252056,SB29.20720,,,CCM,EFO Christian E. Barranco,,,,,,31 Chelsea Drive,,Oak Ridge,NJ,07438,,,2024-10-22,2600.00,,Contributions,012,,,,,,,,,,,,,,,,,,,
SB29,C00252056,SB29.20724,,,CCM,Friends Of Andre Sayegh,,,,,,308 Maryland Avenue,,Paterson,NJ,07503,,,2024-10-22,500.00,,Contributions,012,,,,,,,,,,,,,,,,,,,
SB29,C00252056,SB29.20718,,,CCM,Jessica Ramirez for Assembly,,,,,,c/o Scorpion Consulting,P.O. Box 1944,Caldwell,NJ,07006,,,2024-10-22,1000.00,,Contributions,012,,,,,,,,,,,,,,,,,,,
SB29,C00252056,SB29.20717,,,CCM,JIll Space for Comminnioner,,,,,,P.O. Box 263,,Sussex,NJ,07461,,,2024-10-22,500.00,,Contributions,012,,,,,,,,,,,,,,,,,,,
SB29,C00252056,SB29.20736,,,PAC,NJ State Pipe Trades PAC Fund,,,,,,2 Iron Ore Road @ Route 33,,Englishtown,NJ,07726,,,2024-11-20,1198.30,,Non-Federal Affiliate/Transfer,008,,,,,,,,,,,,,,,,,,,
SB29,C00252056,SB29.20716,,,CCM,Steinhardt For Senate,,,,,,P.O. Box 999,,Edison,NJ,08818,,,2024-10-22,1000.00,,Contributions,012,,,,,,,,,,,,,,,,,,,
SB29,C00252056,SB29.20727,,,COM,Union Twp. Democratic Municipal Committee,,,,,,722 Greenwood Road South,,Union,NJ,07083,,,2024-10-23,1500.00,,Contributions,012,,,,,,,,,,,,,,,,,,,
