form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00866947,SB21B.3,,,IND,,PURPURA,SALVATORE,,,,6334 PUMPERNICKEL LANE,,MONROE,NC,28110,,,2024-04-30,312.50,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00866947,SB21B.4,,,IND,,PURPURA,SALVATORE,,,,6334 PUMPERNICKEL LANE,,MONROE,NC,28110,,,2024-05-31,375.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00866947,SB21B.5,,,IND,,PURPURA,SALVATORE,,,,6334 PUMPERNICKEL LANE,,MONROE,NC,28110,,,2024-06-29,437.50,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00866947,SB21B.1,,,ORG,ARISTEIA GROUP INC,,,,,,"1020 N FAIRFAX ST, STE 201",,ALEXANDRIA,VA,22314,,,2024-06-26,1159.45,,TRAVEL/CATERING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00866947,SB21B.2,,,ORG,BROWNSTEIN HYATT FARBER SCHRECK,,,,,,ATTN QUINN MCKAY,"1155 F ST NW, STE 1200",WASHINGTON,DC,20004,,,2024-05-09,450.00,,FACILITY RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00866947,SB21B.15,,,ORG,CITIBANK,,,,,,388 GREENWICH ST,,NEW YORK,NY,10013,,,2024-04-18,658.00,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00866947,SB21B.101,SB21B.15,SB21B,ORG,MI VIDA,,,,,,575 7TH ST NW,,WASHINGTON,DC,02004,,,2024-04-18,658.00,,FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00866947,SB21B.16,,,ORG,CITIBANK,,,,,,388 GREENWICH ST,,NEW YORK,NY,10013,,,2024-06-04,22.16,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00866947,SB21B.102,SB21B.16,SB21B,ORG,UBER,,,,,,1725 3RD ST,,SAN FRANCISCO,CA,94158,,,2024-05-31,22.16,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00866947,SB21B.17,,,ORG,CITIBANK,,,,,,388 GREENWICH ST,,NEW YORK,NY,10013,,,2024-06-12,3483.51,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00866947,SB21B.107,SB21B.17,SB21B,ORG,DEL MAR RESTAURANT,,,,,,791 WHARF ST SW,,WASHINGTON,DC,20024,,,2024-06-12,2199.17,,CATERING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00866947,SB21B.106,SB21B.17,SB21B,ORG,MI VIDA,,,,,,575 7TH ST NW,,WASHINGTON,DC,02004,,,2024-06-12,820.12,,CATERING,,,,,,,,,,,,,  ,,,,,,X,
