form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00397851,B845016,,,PAC,Ohio Association of Health Plans PAC,,,,,,230 E Town Street Ste 200,,Columbus,OH,43251,O2023,Not Applicable,2023-04-13,5000.00,,Non-Federal PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00397851,B845018,,,CCM,Al Cutrona for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-04-13,500.00,,P-2024 State House 58 OH,011,,,,Cutrona,Al,,,,H,OH,58,,,,,,,,
SB29,C00397851,B845017,,,CCM,Hackett for Ohio,,,,,,2050 Palouse Drive,,London,OH,43140,P2024,,2023-04-13,750.00,,P-2024 State Senate 10 OH,011,,,,Hackett,Bob,,,,S,OH,10,,,,,,,,
SB29,C00397851,B845019,,,CCM,Friends of George Lang,,,,,,7727 Foxboro Drive,,West Chester,OH,45069,P2024,,2023-04-13,750.00,,P-2024 State Senate 04 OH,011,,,,Lang,George,F,,,S,OH,04,,,,,,,,
SB29,C00397851,B845012,,,CCM,Friends of Scott Lipps,,,,,,3757 McLean Road,,Franklin,OH,45005,P2024,,2023-04-13,500.00,,P-2024 State House 62 OH,011,,,,Lipps,Scott,,,,H,OH,62,,,,,,,,
SB29,C00397851,B844962,,,CCM,Manning for Ohio,,,,,,7064 Avon Belden Rd.,,North Ridgeville,OH,44039,P2026,,2023-04-13,500.00,,P-2026 State Senate 13 OH,011,,,,Manning,Nathan,,,,S,OH,13,,,,,,,,
SB29,C00397851,B845020,,,CCM,Romanchuk for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-04-13,750.00,,P-2024 State Senate 22 OH,011,,,,Romanchuk,Mark,,,,S,OH,22,,,,,,,,
SB29,C00397851,B845015,,,CCM,Committee to Elect Schmidt,,,,,,763 Wards Corner Rd.,,Loveland,OH,45140,P2024,,2023-04-13,500.00,,P-2024 State House 62 OH,011,,,,Schmidt,Jean,,,,H,OH,62,,,,,,,,
SB29,C00397851,B844970,,,CCM,Friends of Andrea White,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-04-13,500.00,,P-2024 State House 36 OH,011,,,,White,Andrea,,,,H,OH,36,,,,,,,,
SB29,C00397851,B845800,,,CCM,Steve Huffman for Ohio,,,,,,331 South Market St.,,TROY,OH,45373,P2026,,2023-04-28,500.00,,P-2026 State Senate 5 OH,011,,,,Huffman,Steve,,,,S,OH,05,,,,,,,,
SB29,C00397851,B845801,,,CCM,Steve Huffman for Ohio,,,,,,331 South Market St.,,TROY,OH,45373,P2026,,2023-04-28,750.00,,P-2026 State Senate 5 OH,011,,,,Huffman,Steve,,,,S,OH,05,,,,,,,,
SB29,C00397851,B845798,,,CCM,Matt Huffman for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-04-28,500.00,,P-2024 State Senate 12 OH,011,,,,Huffman,Matt,,,,S,OH,12,,,,,,,,
SB29,C00397851,B845802,,,CCM,Dr. Terry Johnson for Ohio,,,,,,PO Box 595,,Portsmouth,OH,45662,P2024,,2023-04-28,500.00,,P-2024 State Senate 14 OH,011,,,,Johnson,Terry,,,,S,OH,14,,,,,,,,
SB29,C00397851,B845796,,,CCM,Jeff LaRe for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-04-28,500.00,,P-2024 State House 73 OH,011,,,,LaRe,Jeff,,,,H,OH,73,,,,,,,,
