form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00043489,B866292,,,CCM,Phil Berger Campaign,,,,,,P.O. Box 528,,Eden,NC,27289,G2024,,2024-02-23,3000.00,,G-2024 State Senate 26 NC,011,,,,Berger,Phillip,,,,S,NC,26,,,,,,,,
SB29,C00043489,B866295,,,CCM,Citizens for Dan Blue,,,,,,P.O. Box 287,,Raleigh,NC,27602,G2024,,2024-02-23,1500.00,,G-2024 State Senate 14 NC,011,,,,Blue,Daniel,T,,Jr.,S,NC,14,,,,,,,,
SB29,C00043489,B866308,,,CCM,Committee to Re-Elect Becky Carney,,,,,,PO Box 32873,,Charlotte,NC,28232,G2024,,2024-02-23,1000.00,,G-2024 State House 102 NC,011,,,,Carney,Becky,,,,H,NC,10,,,,,,,,
SB29,C00043489,B866303,,,CCM,Chaudhuri for New North Carolina,,,,,,434 Fayetteville St Suite 2020,,Raleigh,NC,27601,G2024,,2024-02-23,1000.00,,G-2024 State Senate 15 NC,011,,,,Chaudhuri,Jay,,,,S,NC,15,,,,,,,,
SB29,C00043489,B866293,,,CCM,Citizens for Destin Hall,,,,,,606 College Avenue SW,,Lenoir,NC,28645,G2024,,2024-02-23,3000.00,,G-2024 State House 87 NC,011,,,,Hall,Destin,,,,H,NC,87,,,,,,,,
SB29,C00043489,B866299,,,CCM,Brent Jackson for NC Senate,,,,,,2924 Ernest Williams Road,,Autryville,NC,28318,G2024,,2024-02-23,1000.00,,G-2024 State Senate 09 NC,011,,,,Jackson,Brent,,,,S,NC,09,,,,,,,,
SB29,C00043489,B866302,,,CCM,Mohammed for North Carolina,,,,,,PO Box 30773,,Charlotte,NC,28230,G2024,,2024-02-23,1000.00,,G-2024 State Senate 38 NC,011,,,,Mohammed,Mujtaba,A,,,S,NC,38,,,,,,,,
SB29,C00043489,B866300,,,CCM,Newton for Senate,,,,,,PO Box 145,,Mt Pleasant,NC,28124,G2024,,2024-02-23,1000.00,,G-2024 State Senate 34 NC,011,,,,Newton,Paul,,,,S,NC,34,,,,,,,,
SB29,C00043489,B866324,,,CCM,The Overcash Committee,,,,,,4119 Belle Meade Circle,,Belmont,NC,28012,P2024,,2024-02-23,1000.00,,P-2024 State Senate 43 NC,011,,,,Overcash,Bradley,K,,,S,NC,43,,,,,,,,
SB29,C00043489,B866297,,,CCM,Committee to Elect Robert T. Reives II,,,,,,P.O. Box 36,,Sanford,NC,27331,G2024,,2024-02-23,1500.00,,G-2024 State House 54 NC,011,,,,Reives,Robert,T,,II,H,NC,54,,,,,,,,
SB29,C00043489,B866325,,,CCM,Stephen Ross Committee,,,,,,1314 McCuiston Dr.,,Burlington,NC,27215,G2024,,2024-02-23,1000.00,,G-2024 State House 63 NC,011,,,,Ross,Steve,,,,H,NC,63,,,,,,,,
SB29,C00043489,B866305,,,CCM,Jason Saine Committee,,,,,,417 East Main St./Ste. 103,,Lincolnton,NC,28092,P2024,,2024-02-23,1000.00,,P-2024 State House 97 NC,011,,,,Saine,Jason,,,,H,NC,97,,,,,,,,
SB29,C00043489,B866742,,,CCM,Nathan Johnson Campaign,,,,,,8333 Douglas Avenue Suite 900,,Dallas,TX,75225,P2024,,2024-02-28,2500.00,,P-2024 State Senate 16 TX,011,,,,Johnson,Nathan,,,,S,TX,16,,,,,,,,
