form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00609388,500676518,,,ORG,"A New Way Consulting, LLC",,,,,,26423 134th Pl SE,,Kent,WA,980423543,,,2024-07-01,4124.90,0.00,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00609388,500668946,,,ORG,ActBlue Technical Services,,,,,,336 Summer St,,Somerville,MA,021443146,,,2024-07-01,45.09,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00609388,500673131,,,ORG,ActBlue Technical Services,,,,,,336 Summer St,,Somerville,MA,021443146,,,2024-07-07,31.89,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00609388,500673128,,,ORG,ActBlue Technical Services,,,,,,336 Summer St,,Somerville,MA,021443146,,,2024-07-14,24.22,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00609388,500674134,,,ORG,ActBlue Technical Services,,,,,,336 Summer St,,Somerville,MA,021443146,,,2024-07-21,15.46,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00609388,500675325,,,ORG,ActBlue Technical Services,,,,,,336 Summer St,,Somerville,MA,021443146,,,2024-07-28,138.37,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00609388,500676536,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-07-26,539.68,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00609388,500676528,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2024-07-11,2021.87,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,
SB21B,C00609388,500676542,500676528,SB21B,ORG,Action Network,,,,,,1900 L St NW,Ste 900,Washington,DC,200365005,,,2024-07-11,105.85,0.00,Email Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00609388,500676550,500676528,SB21B,ORG,GoDaddy,,,,,,14455 N Hayden Rd,,Scottsdale,AZ,852606993,,,2024-07-11,23.17,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00609388,500676545,500676528,SB21B,ORG,Google LLC,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-07-11,345.60,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00609388,500676552,500676528,SB21B,ORG,InterContinental,,,,,,3315 Peachtree Rd NE,,Atlanta,GA,303261007,,,2024-07-11,673.78,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00609388,500676546,500676528,SB21B,ORG,Linkedin,,,,,,1000 W Maude Ave,,Sunnyvale,CA,940852810,,,2024-07-11,90.09,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00609388,500676554,500676528,SB21B,ORG,Squarespace Inc.,,,,,,8 Clarkson St,,New York,NY,100144301,,,2024-07-11,30.53,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00609388,500676544,500676528,SB21B,ORG,"Uber Technologies, Inc.",,,,,,636 W 28th St,,New York,NY,100011108,,,2024-07-11,400.55,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00609388,500676553,500676528,SB21B,ORG,Wifi On Board,,,,,,111 N Canal St,Ste 1500,Chicago,IL,606067205,,,2024-07-11,29.97,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00609388,500676548,500676528,SB21B,ORG,WP Engine,,,,,,504 Lavaca St,Ste 1000,Austin,TX,787012857,,,2024-07-17,115.00,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,*
